source,sport,name,metric,value,z_score,is_outlier,temporal_context,is_peak_event,is_physique_shift
Olympic,Cycling,"Matthew ""Matt"" Illingworth",Height,188.0,1.84,True,,False,False
Olympic,Cycling,"Matthew ""Matt"" Illingworth",Height,188.0,1.84,True,,False,True
Olympic,Cycling,Miguel ngel Indurin Larraya,Height,188.0,1.84,True,,False,True
Olympic,Cycling,Miguel ngel Indurin Larraya,Height,188.0,1.84,True,,False,True
Olympic,Cycling,Miguel ngel Indurin Larraya,Height,188.0,1.84,True,,False,True
Olympic,Cycling,Vladimir Yevgenyevich Isaychev,Height,188.0,1.84,True,structural_break_2012,False,True
Olympic,Cycling,Heinz Isler,Height,190.0,2.14,True,,True,False
Olympic,Cycling,Heinz Isler,Height,190.0,2.14,True,,True,False
Olympic,Cycling,Heinz Isler,Height,190.0,2.14,True,,True,True
Olympic,Cycling,Heinz Isler,Height,190.0,2.14,True,,True,True
Olympic,Cycling,va Izsk,Height,157.0,-2.84,True,,False,False
Olympic,Cycling,Byron James,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,Genevive Jeanson,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Genevive Jeanson,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Ove Bak Jensen,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Pascale Jeuland,Height,162.0,-2.08,True,,False,False
Olympic,Cycling,Andrs Eduardo Jimnez Caicedo,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Andrs Eduardo Jimnez Caicedo,Height,188.0,1.84,True,structural_break_2012,False,True
Olympic,Cycling,Fernando A. Jimnez Amador,Height,192.0,2.44,True,,True,False
Olympic,Cycling,Taworn Jirapan,Height,157.0,-2.84,True,,False,False
Olympic,Cycling,Taworn Jirapan,Height,157.0,-2.84,True,,False,False
Olympic,Cycling,Benot Joachim,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Benot Joachim,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Bjrn Olof Johansson,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Bjrn Olof Johansson,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Horace Thomas Johnson,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,Horace Thomas Johnson,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,Horace Thomas Johnson,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,Horace Thomas Johnson,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,"Joseph ""Joe"" Jones",Height,165.0,-1.63,True,structural_break_1968,False,True
Olympic,Cycling,"Joseph ""Joe"" Jones",Height,165.0,-1.63,True,structural_break_1968,False,True
Olympic,Cycling,Louise Christine Jones (Wall-),Height,161.0,-2.23,True,,False,False
Olympic,Cycling,Louise Christine Jones (Wall-),Height,161.0,-2.23,True,,False,False
Olympic,Cycling,Graeme David Jose,Height,190.0,2.14,True,,True,False
Olympic,Cycling,Graeme David Jose,Height,190.0,2.14,True,,True,False
Olympic,Cycling,"Maximo Junta, Jr.",Height,162.0,-2.08,True,,False,False
Olympic,Cycling,"Maximo Junta, Jr.",Height,162.0,-2.08,True,,False,False
Olympic,Cycling,Manon Jutras,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,Geoff Kabush,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Geoff Kabush,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Geoff Kabush,Height,188.0,1.84,True,structural_break_2012,False,True
Olympic,Cycling,An-Li Kachelhoffer,Height,160.0,-2.38,True,,False,False
Olympic,Cycling,Maureen Kaila Vergara,Height,162.0,-2.08,True,,False,True
Olympic,Cycling,Maureen Kaila Vergara,Height,162.0,-2.08,True,,False,True
Olympic,Cycling,Maureen Kaila Vergara,Height,162.0,-2.08,True,,False,False
Olympic,Cycling,Irina Nikolayevna Kalentyeva,Height,155.0,-3.14,True,,False,False
Olympic,Cycling,Irina Nikolayevna Kalentyeva,Height,155.0,-3.14,True,,False,False
Olympic,Cycling,Irina Nikolayevna Kalentyeva,Height,155.0,-3.14,True,structural_break_2012,False,True
Olympic,Cycling,Irina Nikolayevna Kalentyeva,Height,155.0,-3.14,True,,False,False
Olympic,Cycling,Vladimir Vladimirovich Kaminsky,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Hans Knel,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Alois Kakovsk,Height,193.0,2.59,True,,True,False
Olympic,Cycling,Alois Kakovsk,Height,193.0,2.59,True,,True,False
Olympic,Cycling,Alois Kakovsk,Height,193.0,2.59,True,,True,False
Olympic,Cycling,Sataporn Kantasa-Ard,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Sataporn Kantasa-Ard,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Miyoko Karami,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Vladimir Aleksandrovich Karpets,Height,192.0,2.44,True,,True,False
Olympic,Cycling,Vladimir Aleksandrovich Karpets,Height,192.0,2.44,True,,True,False
Olympic,Cycling,Vladimir Aleksandrovich Karpets,Height,192.0,2.44,True,,True,False
Olympic,Cycling,Vladimir Aleksandrovich Karpets,Height,192.0,2.44,True,,True,False
Olympic,Cycling,Vladimir Aleksandrovich Karpets,Height,192.0,2.44,True,,True,False
Olympic,Cycling,Oksana Mykhailivna Kashchyshyna,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Daniel Jerem Kaswanga,Height,138.0,-5.7,True,,False,True
Olympic,Cycling,Daniel Jerem Kaswanga,Height,138.0,-5.7,True,,False,True
Olympic,Cycling,Daniel Jerem Kaswanga,Height,138.0,-5.7,True,,False,False
Olympic,Cycling,Rie Katayama,Height,157.0,-2.84,True,,False,False
Olympic,Cycling,Rie Katayama,Height,157.0,-2.84,True,structural_break_2012,False,True
Olympic,Cycling,Khem Son,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,Khem Son,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,Asghar Khodayari Bavil,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Asghar Khodayari Bavil,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Mohamed Kholafy,Height,160.0,-2.38,True,,False,False
Olympic,Cycling,Kim Gyeong-Suk,Height,161.0,-2.23,True,,False,False
Olympic,Cycling,Kim Jin-Yeong,Height,160.0,-2.38,True,,False,False
Olympic,Cycling,Kim Yong-Mi,Height,156.0,-2.99,True,,False,True
Olympic,Cycling,Kim Yong-Mi,Height,156.0,-2.99,True,,False,True
Olympic,Cycling,Kim Yong-Mi,Height,156.0,-2.99,True,,False,False
Olympic,Cycling,Kevin Patrick Kimmage,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Kevin Patrick Kimmage,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Paul Kimmage,Height,165.0,-1.63,True,,False,True
Olympic,Cycling,Paul Kimmage,Height,165.0,-1.63,True,,False,True
Olympic,Cycling,Niek Kimmann,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Leslie King,Height,190.0,2.14,True,structural_break_1968,True,True
Olympic,Cycling,Leslie King,Height,190.0,2.14,True,,True,False
Olympic,Cycling,Leslie King,Height,190.0,2.14,True,,True,False
Olympic,Cycling,Seyit Krmz,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Roger Kluge,Height,191.0,2.29,True,,True,False
Olympic,Cycling,Roger Kluge,Height,191.0,2.29,True,,True,False
Olympic,Cycling,Roger Kluge,Height,191.0,2.29,True,structural_break_2012,True,True
Olympic,Cycling,Roger Kluge,Height,191.0,2.29,True,,True,False
Olympic,Cycling,Ignatas Konovalovas,Height,190.0,2.14,True,,True,False
Olympic,Cycling,Ignatas Konovalovas,Height,190.0,2.14,True,,True,False
Olympic,Cycling,Ignatas Konovalovas,Height,190.0,2.14,True,,True,False
Olympic,Cycling,Kyriaki Konstantinidou,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Raino Armas Koskenkorva,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Raino Armas Koskenkorva,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Ragnhild Kostl (Haug-),Height,160.0,-2.38,True,,False,True
Olympic,Cycling,Ragnhild Kostl (Haug-),Height,160.0,-2.38,True,,False,False
Olympic,Cycling,"Karl Kther, Jr.",Height,189.0,1.99,True,,True,False
Olympic,Cycling,"Karl Kther, Jr.",Height,189.0,1.99,True,,True,False
Olympic,Cycling,Grzegorz Krejner,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Grzegorz Krejner,Height,189.0,1.99,True,,True,True
Olympic,Cycling,Grzegorz Krejner,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Grzegorz Krejner,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Grzegorz Krejner,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Grzegorz Krejner,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Daniel Adelhard Kreutzfeldt,Height,192.0,2.44,True,,True,False
Olympic,Cycling,Stig Kristiansen,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Kanji Kubomura,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Kamil Kuczyski,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Kamil Kuczyski,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Kamil Kuczyski,Height,188.0,1.84,True,structural_break_2012,False,True
Olympic,Cycling,Kamil Kuczyski,Height,188.0,1.84,True,structural_break_2012,False,True
Olympic,Cycling,Jaroslav Kulhav,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Jaroslav Kulhav,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Jaroslav Kulhav,Height,188.0,1.84,True,structural_break_2012,False,True
Olympic,Cycling,Jaroslav Kulhav,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Mika Kuroki,Height,162.0,-2.08,True,,False,False
Olympic,Cycling,ukasz Kwiatkowski,Height,189.0,1.99,True,,True,False
Olympic,Cycling,ukasz Kwiatkowski,Height,189.0,1.99,True,,True,False
Olympic,Cycling,ukasz Kwiatkowski,Height,189.0,1.99,True,,True,False
Olympic,Cycling,ukasz Kwiatkowski,Height,189.0,1.99,True,,True,False
Olympic,Cycling,ukasz Kwiatkowski,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Mohamed Gandoura Lacheb,Height,158.0,-2.69,True,,False,False
Olympic,Cycling,Mohamed Gandoura Lacheb,Height,158.0,-2.69,True,,False,False
Olympic,Cycling,Matthieu Ladagnous,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Matthieu Ladagnous,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Matthieu Ladagnous,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Matthieu Ladagnous,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Christian Lademann,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Christian Lademann,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Vegard Stake Laengen,Height,193.0,2.59,True,structural_break_2012,True,True
Olympic,Cycling,Vegard Stake Laengen,Height,193.0,2.59,True,,True,False
Olympic,Cycling,Abdallah Lahoucine,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Abdallah Lahoucine,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Ivo Lakus,Height,190.0,2.14,True,,True,False
Olympic,Cycling,Ivo Lakus,Height,190.0,2.14,True,,True,False
Olympic,Cycling,Brett Daniel Lancaster,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Brett Daniel Lancaster,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Brett Daniel Lancaster,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Jacques Dalma Landry,Height,193.0,2.59,True,,True,False
Olympic,Cycling,Jacques Dalma Landry,Height,193.0,2.59,True,,True,True
Olympic,Cycling,Jzef Lange,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Jzef Lange,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Jzef Lange,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Jzef Lange,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Anthony Langella,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Tom Larsen,Height,190.0,2.14,True,,True,False
Olympic,Cycling,Gustav Erik Larsson,Height,195.0,2.89,True,,True,False
Olympic,Cycling,Gustav Erik Larsson,Height,195.0,2.89,True,,True,False
Olympic,Cycling,Gustav Erik Larsson,Height,195.0,2.89,True,,True,False
Olympic,Cycling,Gustav Erik Larsson,Height,195.0,2.89,True,structural_break_2012,True,True
Olympic,Cycling,Gustav Erik Larsson,Height,195.0,2.89,True,structural_break_2012,True,True
Olympic,Cycling,Sren Yves Lausberg,Height,191.0,2.29,True,,True,True
Olympic,Cycling,Sren Yves Lausberg,Height,191.0,2.29,True,,True,False
Olympic,Cycling,Sren Yves Lausberg,Height,191.0,2.29,True,,True,False
Olympic,Cycling,Niklas Laustsen,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Maria Lawrence,Height,165.0,-1.63,True,,False,True
Olympic,Cycling,Sharon Laws,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Latitia Le Corguill,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,Latitia Le Corguill,Height,163.0,-1.93,True,structural_break_2012,False,True
Olympic,Cycling,Ren Jean Le Grevs,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,"Robert ""Bobby"" Lea",Height,188.0,1.84,True,,False,False
Olympic,Cycling,"Robert ""Bobby"" Lea",Height,188.0,1.84,True,,False,False
Olympic,Cycling,"Robert ""Bobby"" Lea",Height,188.0,1.84,True,structural_break_2012,False,True
Olympic,Cycling,"Robert ""Bobby"" Lea",Height,188.0,1.84,True,,False,False
Olympic,Cycling,Laurence Leboucher,Height,156.0,-2.99,True,,False,True
Olympic,Cycling,Laurence Leboucher,Height,156.0,-2.99,True,,False,False
Olympic,Cycling,Laurence Leboucher,Height,156.0,-2.99,True,,False,False
Olympic,Cycling,Laurence Leboucher,Height,156.0,-2.99,True,,False,False
Olympic,Cycling,Eva Lechner,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Eva Lechner,Height,165.0,-1.63,True,structural_break_2012,False,True
Olympic,Cycling,Eva Lechner,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Lee Eun-Ji,Height,165.0,-1.63,True,structural_break_2012,False,True
Olympic,Cycling,Lee Hye-Jin,Height,165.0,-1.63,True,structural_break_2012,False,True
Olympic,Cycling,Lee Hye-Jin,Height,165.0,-1.63,True,structural_break_2012,False,True
Olympic,Cycling,Lee Hye-Jin,Height,165.0,-1.63,True,structural_break_2012,False,True
Olympic,Cycling,Lee Hye-Jin,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Lee Wai Sze,Height,165.0,-1.63,True,structural_break_2012,False,True
Olympic,Cycling,Lee Wai Sze,Height,165.0,-1.63,True,structural_break_2012,False,True
Olympic,Cycling,Lee Wai Sze,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Lee Wai Sze,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Jens Lehmann,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Jens Lehmann,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Jens Lehmann,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Jens Lehmann,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Lotta Lepist,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Lotta Lepist,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Tanya A. Lindenmuth,Height,155.0,-3.14,True,,False,False
Olympic,Cycling,Liu Hao,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Liu Xin,Height,165.0,-1.63,True,structural_break_2012,False,True
Olympic,Cycling,Liu Ying,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Sergio Alberto Llamazares,Height,190.0,2.14,True,,True,False
Olympic,Cycling,"Nicholas James ""Nic"" Long",Height,188.0,1.84,True,structural_break_2012,False,True
Olympic,Cycling,"Nicholas James ""Nic"" Long",Height,188.0,1.84,True,,False,False
Olympic,Cycling,Jeannie Longo-Ciprelli,Height,164.0,-1.78,True,,False,True
Olympic,Cycling,Jeannie Longo-Ciprelli,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Jeannie Longo-Ciprelli,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Jeannie Longo-Ciprelli,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Jeannie Longo-Ciprelli,Height,164.0,-1.78,True,,False,True
Olympic,Cycling,Jeannie Longo-Ciprelli,Height,164.0,-1.78,True,,False,True
Olympic,Cycling,Jeannie Longo-Ciprelli,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Jeannie Longo-Ciprelli,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Jeannie Longo-Ciprelli,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Jeannie Longo-Ciprelli,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Jeannie Longo-Ciprelli,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Jeannie Longo-Ciprelli,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Ivanir Lopes,Height,165.0,-1.63,True,,False,True
Olympic,Cycling,Fernando Almeida Louro,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Fernando Almeida Louro,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Fernando Almeida Louro,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Fernando Almeida Louro,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Fernando Almeida Louro,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Fernando Almeida Louro,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Lu Suyan,Height,162.0,-2.08,True,,False,True
Olympic,Cycling,Lu Suyan,Height,162.0,-2.08,True,,False,False
Olympic,Cycling,Lu Yu'e,Height,163.0,-1.93,True,,False,True
Olympic,Cycling,Luvsangiin Erkhemjamts,Height,162.0,-2.08,True,,False,False
Olympic,Cycling,Luvsangiin Erkhemjamts,Height,162.0,-2.08,True,,False,False
Olympic,Cycling,Vincent Lynch,Height,155.0,-3.14,True,,False,False
Olympic,Cycling,Ma Liyun,Height,162.0,-2.08,True,,False,False
Olympic,Cycling,Ma Yanping,Height,162.0,-2.08,True,,False,False
Olympic,Cycling,Ma Yanping,Height,162.0,-2.08,True,,False,False
Olympic,Cycling,Kayono Maeda,Height,165.0,-1.63,True,structural_break_2012,False,True
Olympic,Cycling,Ivano Maffei,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Ivano Maffei,Height,188.0,1.84,True,,False,False
Olympic,Cycling,John Magri,Height,148.0,-4.19,True,,False,False
Olympic,Cycling,Ignace Mandjambi,Height,165.0,-1.63,True,structural_break_1968,False,True
Olympic,Cycling,Jutatip Maneephan,Height,157.0,-2.84,True,structural_break_2012,False,True
Olympic,Cycling,Jutatip Maneephan,Height,157.0,-2.84,True,,False,False
Olympic,Cycling,Paul Christian Manning,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Paul Christian Manning,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Paul Christian Manning,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Luis Carlos Manrique Corso,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Luis Carlos Manrique Corso,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Mario Rogelio Margalef Pea,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Ruber Alveiro Marn Valencia,Height,160.0,-2.38,True,,False,True
Olympic,Cycling,Ruber Alveiro Marn Valencia,Height,160.0,-2.38,True,,False,False
Olympic,Cycling,Miguel Martinez,Height,164.0,-1.78,True,,False,True
Olympic,Cycling,Miguel Martinez,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Miguel Martinez,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Ramiro Martins,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Ramiro Martins,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Franco Marvulli,Height,191.0,2.29,True,,True,False
Olympic,Cycling,Franco Marvulli,Height,191.0,2.29,True,,True,False
Olympic,Cycling,Franco Marvulli,Height,191.0,2.29,True,,True,False
Olympic,Cycling,Giddeon Massie,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Giddeon Massie,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Giddeon Massie,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Karen Matamoros Ziga,Height,162.0,-2.08,True,,False,False
Olympic,Cycling,Lisa Mathison,Height,154.0,-3.29,True,,False,False
Olympic,Cycling,"Ruth V. ""Ruthie"" Matthes",Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Bogumia Matusiak,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Michael Maue,Height,192.0,2.44,True,,True,True
Olympic,Cycling,Hodei Mazquiarn Uria,Height,195.0,2.89,True,structural_break_2012,True,True
Olympic,Cycling,Michael Brian McCarthy,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Michael Brian McCarthy,Height,188.0,1.84,True,,False,True
Olympic,Cycling,Mary C. McConneloug,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Mary C. McConneloug,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Alan McCormack,Height,162.0,-2.08,True,,False,False
Olympic,Cycling,Paul McCormack,Height,160.0,-2.38,True,,False,False
Olympic,Cycling,Shannon McCurley,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,Yvonne McGregor,Height,165.0,-1.63,True,,False,True
Olympic,Cycling,Yvonne McGregor,Height,165.0,-1.63,True,,False,True
Olympic,Cycling,Yvonne McGregor,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Yvonne McGregor,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Yvonne McGregor,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,John McQuaid,Height,190.0,2.14,True,,True,False
Olympic,Cycling,John McQuaid,Height,190.0,2.14,True,,True,False
Olympic,Cycling,Anna Maree Devenish Meares,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Anna Maree Devenish Meares,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Anna Maree Devenish Meares,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Anna Maree Devenish Meares,Height,165.0,-1.63,True,structural_break_2012,False,True
Olympic,Cycling,Anna Maree Devenish Meares,Height,165.0,-1.63,True,structural_break_2012,False,True
Olympic,Cycling,Anna Maree Devenish Meares,Height,165.0,-1.63,True,structural_break_2012,False,True
Olympic,Cycling,Anna Maree Devenish Meares,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Anna Maree Devenish Meares,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Anna Maree Devenish Meares,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Paul Alexander Medhurst,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Matas Mdici,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Matas Mdici,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Dirk Meier,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Beat Meister,Height,192.0,2.44,True,,True,False
Olympic,Cycling,Ayele Mekonnen,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Filiberto Mercado,Height,162.0,-2.08,True,,False,False
Olympic,Cycling,Filiberto Mercado,Height,162.0,-2.08,True,,False,False
Olympic,Cycling,Scott Roger Mercier,Height,190.0,2.14,True,,True,False
Olympic,Cycling,Axel Merckx,Height,191.0,2.29,True,,True,False
Olympic,Cycling,Axel Merckx,Height,191.0,2.29,True,,True,False
Olympic,Cycling,Albert Micallef,Height,160.0,-2.38,True,,False,False
Olympic,Cycling,Albert Micallef,Height,160.0,-2.38,True,,False,False
Olympic,Cycling,Silvestro Milani,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Aleksandar Milenkovi,Height,193.0,2.59,True,,True,False
Olympic,Cycling,Aleksandar Milenkovi,Height,193.0,2.59,True,,True,False
Olympic,Cycling,David Millar,Height,191.0,2.29,True,,True,False
Olympic,Cycling,David Millar,Height,191.0,2.29,True,structural_break_2012,True,True
Olympic,Cycling,Erin Mirabella (Veenstra-),Height,162.0,-2.08,True,,False,False
Olympic,Cycling,Erin Mirabella (Veenstra-),Height,162.0,-2.08,True,,False,False
Olympic,Cycling,Erin Mirabella (Veenstra-),Height,162.0,-2.08,True,,False,False
Olympic,Cycling,Erin Mirabella (Veenstra-),Height,162.0,-2.08,True,,False,False
Olympic,Cycling,David Arnulfo Miranda,Height,158.0,-2.69,True,structural_break_1968,False,True
Olympic,Cycling,Takashi Miyazawa,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Masoud Mobaraki Zadeh,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Emilie Moberg,Height,159.0,-2.53,True,structural_break_2012,False,True
Olympic,Cycling,Ebtissam Mohamed,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,Salim Mohammed,Height,162.0,-2.08,True,structural_break_1968,False,True
Olympic,Cycling,Gerrit Mhlmann,Height,191.0,2.29,True,,True,False
Olympic,Cycling,Mara Dolores Molina de Ortz,Height,157.0,-2.84,True,,False,False
Olympic,Cycling,Jos Antonio Momee Campo,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,Jos Antonio Momee Campo,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,Jean-Michel Monin,Height,189.0,1.99,True,,True,True
Olympic,Cycling,Ashleigh Moolman-Pasio,Height,163.0,-1.93,True,structural_break_2012,False,True
Olympic,Cycling,Ashleigh Moolman-Pasio,Height,163.0,-1.93,True,structural_break_2012,False,True
Olympic,Cycling,Ashleigh Moolman-Pasio,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,Ashleigh Moolman-Pasio,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,Juan Jos Moral Arnaz,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Juan de Dios Morales vila,Height,150.0,-3.89,True,,False,False
Olympic,Cycling,Adelheid Morath,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Adelheid Morath,Height,164.0,-1.78,True,structural_break_2012,False,True
Olympic,Cycling,Akemi Morimoto,Height,162.0,-2.08,True,,False,False
Olympic,Cycling,Jens Mouris,Height,198.0,3.34,True,,True,False
Olympic,Cycling,Jens Mouris,Height,198.0,3.34,True,,True,False
Olympic,Cycling,Jens Mouris,Height,198.0,3.34,True,,True,False
Olympic,Cycling,Jens Mouris,Height,198.0,3.34,True,,True,False
Olympic,Cycling,Jens Mouris,Height,198.0,3.34,True,,True,False
Olympic,Cycling,Francisco Mujica,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Francisco Mujica,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Mun Suk,Height,165.0,-1.63,True,,False,True
Olympic,Cycling,Mahmood Munim,Height,160.0,-2.38,True,,False,False
Olympic,Cycling,Paola Andrea Muoz Grandn,Height,164.0,-1.78,True,structural_break_2012,False,True
Olympic,Cycling,Paola Andrea Muoz Grandn,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,"Deborah ""Deb"" Murrell",Height,155.0,-3.14,True,,False,True
Olympic,Cycling,Fatehah Mustapa,Height,163.0,-1.93,True,structural_break_2012,False,True
Olympic,Cycling,Fatehah Mustapa,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,"Saara Johanna ""Sara"" Mustonen",Height,161.0,-2.23,True,,False,False
Olympic,Cycling,"Saara Johanna ""Sara"" Mustonen",Height,161.0,-2.23,True,,False,False
Olympic,Cycling,Na A-Reum,Height,163.0,-1.93,True,structural_break_2012,False,True
Olympic,Cycling,Na A-Reum,Height,163.0,-1.93,True,,False,False
