Area,Year,Item,crop_topic,ASI
Global,2020,Teff,topic_1,0.5232
Global,2020,Teff,topic_1,0.4358
Global,2020,Teff,topic_1,0.5285
Global,2020,Teff,topic_1,0.4309
Global,2020,Teff,topic_1,0.431
Global,2020,Teff,topic_1,0.4353
Global,2020,Teff,topic_1,0.4359
Global,2020,Teff,topic_1,0.4343
Global,2020,Teff,topic_1,0.4355
Global,2020,Teff,topic_1,0.5275
Global,2020,Teff,topic_1,0.4337
Global,2020,Teff,topic_1,0.404
Global,2020,Teff,topic_1,0.4359
Global,2020,Teff,topic_1,0.4359
Global,2020,Teff,topic_1,0.5084
Global,2020,Teff,topic_1,0.5275
Global,2020,Teff,topic_1,0.437
Global,2020,Teff,topic_1,0.4279
Global,2020,Teff,topic_1,0.5181
Global,2020,Teff,topic_1,0.5215
Global,2020,Teff,topic_1,0.4366
Global,2020,Teff,topic_1,0.426
Global,2020,Teff,topic_1,0.4311
Global,2020,Teff,topic_1,0.5187
Global,2020,Teff,topic_1,0.4366
Global,2020,Teff,topic_1,0.5236
Global,2020,Teff,topic_1,0.4367
Global,2020,Teff,topic_1,0.4335
Global,2020,Teff,topic_1,0.4344
Global,2020,Teff,topic_1,0.4349
Global,2020,Teff,topic_1,0.4153
Global,2020,Teff,topic_1,0.4366
Global,2020,Teff,topic_1,0.4361
Global,2020,Teff,topic_1,0.4335
Global,2020,Teff,topic_1,0.434
Global,2020,Teff,topic_1,0.4361
Global,2020,Teff,topic_1,0.4364
Global,2020,Teff,topic_1,0.4365
Global,2020,Teff,topic_1,0.4299
Global,2020,Teff,topic_1,0.4363
Global,2020,Teff,topic_1,0.4355
Global,2020,Teff,topic_1,0.4364
Global,2020,Teff,topic_1,0.4226
Global,2020,Teff,topic_1,0.4368
Global,2020,Teff,topic_1,0.5254
Global,2020,Teff,topic_1,0.4364
Global,2020,Teff,topic_1,0.4362
Global,2020,Teff,topic_1,0.5026
Global,2020,Teff,topic_1,0.5285
Global,2020,Teff,topic_1,0.4338
Global,2020,Teff,topic_1,0.52
Global,2020,Teff,topic_1,0.5229
Global,2020,Teff,topic_1,0.5247
Global,2020,Teff,topic_1,0.5261
Global,2020,Teff,topic_1,0.5155
Global,2020,Teff,topic_1,0.5094
Global,2020,Teff,topic_1,0.4369
Global,2020,Teff,topic_1,0.4362
Global,2020,Teff,topic_1,0.4357
Global,2020,Teff,topic_1,0.5247
Global,2020,Teff,topic_1,0.4363
Global,2020,Teff,topic_1,0.4364
Global,2020,Teff,topic_1,0.4296
Global,2020,Teff,topic_1,0.5098
Global,2020,Teff,topic_1,0.437
Global,2020,Teff,topic_1,0.4354
Global,2020,Teff,topic_1,0.4318
Global,2020,Teff,topic_1,0.4275
Global,2020,Teff,topic_1,0.437
Global,2020,Teff,topic_1,0.4345
Global,2020,Teff,topic_1,0.4345
Global,2020,Teff,topic_1,0.4347
Global,2020,Teff,topic_1,0.5178
Global,2020,Teff,topic_1,0.4337
Global,2020,Teff,topic_1,0.4368
Global,2020,Teff,topic_1,0.4307
Global,2020,Teff,topic_1,0.4764
Global,2020,Teff,topic_1,0.4336
Global,2020,Teff,topic_1,0.5183
Global,2020,Teff,topic_1,0.4349
Global,2020,Teff,topic_1,0.4305
Global,2020,Teff,topic_1,0.5256
Global,2020,Teff,topic_1,0.4339
Global,2020,Teff,topic_1,0.4371
Global,2020,Teff,topic_1,0.5265
Global,2020,Teff,topic_1,0.4333
Global,2020,Teff,topic_1,0.4932
Global,2020,Teff,topic_1,0.4258
Global,2020,Teff,topic_1,0.5018
Global,2020,Teff,topic_1,0.4265
Global,2020,Teff,topic_1,0.4341
Global,2020,Teff,topic_1,0.4283
Global,2020,Teff,topic_1,0.4004
Global,2020,Teff,topic_1,0.4361
Global,2020,Teff,topic_1,0.4333
Global,2020,Teff,topic_1,0.4364
Global,2020,Teff,topic_1,0.4366
Global,2020,Teff,topic_1,0.4361
Global,2020,Teff,topic_1,0.4273
Global,2020,Teff,topic_1,0.437
Global,2020,Teff,topic_1,0.5143
Global,2020,Teff,topic_1,0.4365
Global,2020,Teff,topic_1,0.521
Global,2020,Teff,topic_1,0.5154
Global,2020,Teff,topic_1,0.4314
Global,2020,Teff,topic_1,0.4071
Global,2020,Teff,topic_1,0.4367
Global,2020,Teff,topic_1,0.5245
Global,2020,Teff,topic_1,0.4345
Global,2020,Teff,topic_1,0.4333
Global,2020,Teff,topic_1,0.406
Global,2020,Teff,topic_1,0.5006
Global,2020,Teff,topic_1,0.5265
Global,2020,Teff,topic_1,0.5134
Global,2020,Teff,topic_1,0.435
Global,2020,Teff,topic_1,0.5276
Global,2020,Teff,topic_1,0.4876
Global,2020,Teff,topic_1,0.421
Global,2020,Teff,topic_1,0.4368
Global,2020,Teff,topic_1,0.4272
Global,2020,Teff,topic_1,0.4062
Global,2020,Teff,topic_1,0.4367
Global,2020,Teff,topic_1,0.4371
Global,2020,Teff,topic_1,0.5245
Global,2020,Teff,topic_1,0.5206
Global,2020,Teff,topic_1,0.4273
Global,2020,Teff,topic_1,0.5273
Global,2020,Teff,topic_1,0.435
Global,2020,Teff,topic_1,0.5235
Global,2020,Teff,topic_1,0.5171
Global,2020,Teff,topic_1,0.4318
Global,2020,Teff,topic_1,0.5278
Global,2020,Teff,topic_1,0.5283
Global,2020,Teff,topic_1,0.4315
Global,2020,Teff,topic_1,0.436
Global,2020,Teff,topic_1,0.4345
Global,2020,Teff,topic_1,0.4343
Global,2020,Teff,topic_1,0.4321
Global,2020,Teff,topic_1,0.4345
Global,2020,Teff,topic_1,0.4335
Global,2020,Teff,topic_1,0.4371
Global,2020,Teff,topic_1,0.4354
Global,2020,Teff,topic_1,0.4366
Global,2020,Teff,topic_1,0.5235
Global,2020,Teff,topic_1,0.5227
Global,2020,Teff,topic_1,0.5208
Global,2020,Teff,topic_1,0.434
Global,2020,Teff,topic_1,0.437
Global,2020,Teff,topic_1,0.5267
Global,2020,Teff,topic_1,0.5265
Global,2020,Teff,topic_1,0.5264
Global,2020,Teff,topic_1,0.5131
Global,2020,Teff,topic_1,0.4367
Global,2020,Teff,topic_1,0.4354
Global,2020,Teff,topic_1,0.5241
Global,2020,Teff,topic_1,0.4223
Global,2020,Teff,topic_1,0.5223
Global,2020,Teff,topic_1,0.5211
Global,2020,Teff,topic_1,0.4354
Global,2020,Teff,topic_1,0.4364
Global,2020,Teff,topic_1,0.4339
Global,2020,Teff,topic_1,0.4206
Global,2020,Teff,topic_1,0.518
Global,2020,Teff,topic_1,0.5281
Global,2020,Teff,topic_1,0.4332
Global,2020,Teff,topic_1,0.5278
Global,2020,Teff,topic_1,0.4975
Global,2020,Teff,topic_1,0.4333
Global,2020,Teff,topic_1,0.5238
Global,2020,Teff,topic_1,0.436
Global,2020,Teff,topic_1,0.4155
Global,2020,Teff,topic_1,0.5275
Global,2020,Teff,topic_1,0.4353
Global,2020,Teff,topic_1,0.5057
Global,2020,Teff,topic_1,0.509
Global,2020,Teff,topic_1,0.5254
Global,2020,Teff,topic_1,0.5265
Global,2020,Teff,topic_1,0.4273
Global,2020,Teff,topic_1,0.4365
Global,2020,Teff,topic_1,0.4263
Global,2020,Teff,topic_1,0.5055
Global,2020,Teff,topic_1,0.5276
Global,2020,Teff,topic_1,0.4361
Global,2020,Teff,topic_1,0.5055
Global,2020,Teff,topic_1,0.508
Global,2020,Teff,topic_1,0.5068
Global,2020,Teff,topic_1,0.5286
Global,2020,Teff,topic_1,0.4031
Global,2020,Teff,topic_1,0.4311
Global,2020,Teff,topic_1,0.4368
Global,2020,Teff,topic_1,0.5269
Global,2020,Teff,topic_1,0.4341
Global,2020,Teff,topic_1,0.5524
Global,2020,Teff,topic_1,0.5177
Global,2020,Teff,topic_1,0.4143
Global,2020,Teff,topic_1,0.4004
Global,2020,Teff,topic_1,0.416
Global,2020,Teff,topic_1,0.4049
Global,2020,Teff,topic_1,0.5243
Global,2020,Teff,topic_1,0.437
Global,2020,Teff,topic_1,0.5191
Global,2020,Teff,topic_1,0.526
Global,2020,Teff,topic_1,0.4371
Global,2020,Teff,topic_1,0.5249
Global,2020,Teff,topic_1,0.4609
Global,2020,Teff,topic_1,0.4371
Global,2020,Teff,topic_1,0.4367
Global,2020,Teff,topic_1,0.3996
Global,2020,Teff,topic_1,0.5045
Global,2020,Teff,topic_1,0.4368
Global,2020,Teff,topic_1,0.5132
Global,2020,Teff,topic_1,0.5906
Global,2020,Teff,topic_1,0.4371
Global,2020,Teff,topic_1,0.5177
Global,2020,Teff,topic_1,0.5948
Global,2020,Teff,topic_1,0.526
Global,2020,Teff,topic_1,0.522
Global,2020,Teff,topic_1,0.4363
Global,2020,Teff,topic_1,0.4369
Global,2020,Teff,topic_1,0.4293
Global,2020,Teff,topic_1,0.5284
Global,2020,Teff,topic_1,0.435
Global,2020,Teff,topic_1,0.5267
Global,2020,Teff,topic_1,0.4343
Global,2020,Teff,topic_1,0.6095
Global,2020,Teff,topic_1,0.5283
Global,2020,Teff,topic_1,0.4368
Global,2020,Teff,topic_1,0.5286
Global,2020,Teff,topic_1,0.4357
Global,2020,Teff,topic_1,0.6146
Global,2020,Teff,topic_1,0.4325
Global,2020,Teff,topic_1,0.5285
Global,2020,Teff,topic_1,0.5279
Global,2020,Teff,topic_1,0.4201
Global,2020,Teff,topic_1,0.5237
Global,2020,Teff,topic_1,0.4324
Global,2020,Teff,topic_1,0.4334
Global,2020,Teff,topic_1,0.5235
Global,2020,Teff,topic_1,0.4279
Global,2020,Teff,topic_1,0.5286
Global,2020,Teff,topic_1,0.5179
Global,2020,Teff,topic_1,0.5285
Global,2020,Teff,topic_1,0.518
Global,2020,Teff,topic_1,0.5118
Global,2020,Teff,topic_1,0.4318
Global,2020,Teff,topic_1,0.5271
Global,2020,Teff,topic_1,0.4335
Global,2020,Teff,topic_1,0.4343
Global,2020,Teff,topic_1,0.434
Global,2020,Teff,topic_1,0.5124
Global,2020,Teff,topic_1,0.5263
Global,2020,Teff,topic_1,0.6063
Global,2020,Teff,topic_1,0.4308
Global,2020,Teff,topic_1,0.4365
Global,2020,Teff,topic_1,0.5208
Global,2020,Teff,topic_1,0.4364
Global,2020,Teff,topic_1,0.4335
Global,2020,Teff,topic_1,0.5165
Global,2020,Teff,topic_1,0.4368
Global,2020,Teff,topic_1,0.4278
Global,2020,Teff,topic_1,0.4331
Global,2020,Teff,topic_1,0.4275
Global,2020,Teff,topic_1,0.4334
Global,2020,Teff,topic_1,0.5241
Global,2020,Teff,topic_1,0.4358
Global,2020,Teff,topic_1,0.4279
Global,2020,Teff,topic_1,0.5246
Global,2020,Teff,topic_1,0.4323
Global,2020,Teff,topic_1,0.437
Global,2020,Teff,topic_1,0.5279
Global,2020,Teff,topic_1,0.5249
Global,2020,Teff,topic_1,0.4343
Global,2020,Teff,topic_1,0.4304
Global,2020,Teff,topic_1,0.4349
Global,2020,Teff,topic_1,0.4357
Global,2020,Teff,topic_1,0.4307
Global,2020,Teff,topic_1,0.4275
Global,2020,Teff,topic_1,0.4299
Global,2020,Teff,topic_1,0.4415
Global,2020,Teff,topic_1,0.5259
Global,2020,Teff,topic_1,0.4332
Global,2020,Teff,topic_1,0.5212
Global,2020,Teff,topic_1,0.4343
Global,2020,Teff,topic_1,0.4369
Global,2020,Teff,topic_1,0.4351
Global,2020,Teff,topic_1,0.506
Global,2020,Teff,topic_1,0.4368
Global,2020,Teff,topic_1,0.424
Global,2020,Teff,topic_1,0.4308
Global,2020,Teff,topic_1,0.4356
Global,2020,Teff,topic_1,0.4341
Global,2020,Teff,topic_1,0.4928
Global,2020,Teff,topic_1,0.4335
Global,2020,Teff,topic_1,0.6034
Global,2020,Teff,topic_1,0.5119
Global,2020,Teff,topic_1,0.4371
Global,2020,Teff,topic_1,0.4261
Global,2020,Teff,topic_1,0.5264
Global,2020,Teff,topic_1,0.4366
Global,2020,Teff,topic_1,0.4324
Global,2020,Teff,topic_1,0.4342
Global,2020,Teff,topic_1,0.4363
Global,2020,Teff,topic_1,0.6104
Global,2020,Teff,topic_1,0.4274
Global,2020,Teff,topic_1,0.4322
Global,2020,Teff,topic_1,0.5275
Global,2020,Teff,topic_1,0.4211
Global,2020,Teff,topic_1,0.4348
Global,2020,Teff,topic_1,0.5276
Global,2020,Teff,topic_1,0.5275
Global,2020,Teff,topic_1,0.6021
Global,2020,Teff,topic_1,0.4251
Global,2020,Teff,topic_1,0.5134
Global,2020,Teff,topic_1,0.4337
Global,2020,Teff,topic_1,0.4361
Global,2020,Teff,topic_1,0.5257
Global,2020,Teff,topic_1,0.4902
Global,2020,Teff,topic_1,0.5286
Global,2020,Teff,topic_1,0.5287
Global,2020,Teff,topic_1,0.5265
Global,2020,Teff,topic_1,0.4333
Global,2020,Teff,topic_1,0.5273
Global,2020,Teff,topic_1,0.5184
Global,2020,Teff,topic_1,0.5222
Global,2020,Teff,topic_1,0.4335
Global,2020,Teff,topic_1,0.4369
Global,2020,Teff,topic_1,0.429
Global,2020,Teff,topic_1,0.399
Global,2020,Teff,topic_1,0.6101
Global,2020,Teff,topic_1,0.4362
Global,2020,Teff,topic_1,0.5251
Global,2020,Teff,topic_1,0.4353
Global,2020,Teff,topic_1,0.5367
Global,2020,Teff,topic_1,0.5286
Global,2020,Teff,topic_1,0.5265
Global,2020,Teff,topic_1,0.4349
Global,2020,Teff,topic_1,0.3804
Global,2020,Teff,topic_1,0.4364
Global,2020,Teff,topic_1,0.5258
Global,2020,Teff,topic_1,0.58
Global,2020,Teff,topic_1,0.5257
Global,2020,Teff,topic_1,0.5258
Global,2020,Teff,topic_1,0.5283
Global,2020,Teff,topic_1,0.4291
Global,2020,Teff,topic_1,0.4361
Global,2020,Teff,topic_1,0.5208
Global,2020,Teff,topic_1,0.5195
Global,2020,Teff,topic_1,0.5276
Global,2020,Teff,topic_1,0.5278
Global,2020,Teff,topic_1,0.4366
Global,2020,Teff,topic_1,0.6143
Global,2020,Teff,topic_1,0.4042
Global,2020,Teff,topic_1,0.4368
Global,2020,Teff,topic_1,0.437
Global,2020,Teff,topic_1,0.4292
Global,2020,Teff,topic_1,0.612
Global,2020,Teff,topic_1,0.5186
Global,2020,Teff,topic_1,0.6113
Global,2020,Teff,topic_1,0.4368
Global,2020,Teff,topic_1,0.4353
Global,2020,Teff,topic_1,0.4337
Global,2020,Teff,topic_1,0.5026
Global,2020,Teff,topic_1,0.5286
Global,2020,Teff,topic_1,0.4339
Global,2020,Teff,topic_1,0.5268
Global,2020,Teff,topic_1,0.5171
Global,2020,Teff,topic_1,0.525
Global,2020,Teff,topic_1,0.5215
Global,2020,Teff,topic_1,0.5251
Global,2020,Teff,topic_1,0.5286
Global,2020,Teff,topic_1,0.4276
Global,2020,Teff,topic_1,0.4146
Global,2020,Teff,topic_1,0.4116
Global,2020,Teff,topic_1,0.6145
Global,2020,Teff,topic_1,0.5271
Global,2020,Teff,topic_1,0.5226
Global,2020,Teff,topic_1,0.523
Global,2020,Teff,topic_1,0.5225
Global,2020,Teff,topic_1,0.5997
Global,2020,Teff,topic_1,0.5157
Global,2020,Teff,topic_1,0.6086
Global,2020,Teff,topic_1,0.5286
Global,2020,Teff,topic_1,0.5266
Global,2020,Teff,topic_1,0.5283
Global,2020,Teff,topic_1,0.5265
Global,2020,Teff,topic_1,0.5903
Global,2020,Teff,topic_1,0.5278
Global,2020,Teff,topic_1,0.4353
Global,2020,Teff,topic_1,0.5275
Global,2020,Teff,topic_1,0.4273
Global,2020,Teff,topic_1,0.5269
Global,2020,Teff,topic_1,0.5277
Global,2020,Teff,topic_1,0.526
Global,2020,Teff,topic_1,0.5179
Global,2020,Teff,topic_1,0.5104
Global,2020,Teff,topic_1,0.6116
Global,2020,Teff,topic_1,0.5274
Global,2020,Teff,topic_1,0.6161
Global,2020,Teff,topic_1,0.6054
Global,2020,Teff,topic_1,0.5286
Global,2020,Teff,topic_1,0.4302
Global,2020,Teff,topic_1,0.4244
Global,2020,Teff,topic_1,0.5263
Global,2020,Teff,topic_1,0.426
Global,2020,Teff,topic_1,0.6157
Global,2020,Teff,topic_1,0.5275
Global,2020,Teff,topic_1,0.5227
Global,2020,Teff,topic_1,0.5281
Global,2020,Teff,topic_1,0.5872
Global,2020,Teff,topic_1,0.5166
Global,2020,Teff,topic_1,0.5228
Global,2020,Teff,topic_1,0.5946
Global,2020,Teff,topic_1,0.515
Global,2020,Teff,topic_1,0.6063
Global,2020,Teff,topic_1,0.5284
Global,2020,Teff,topic_1,0.6131
Global,2020,Teff,topic_1,0.5165
Global,2020,Teff,topic_1,0.6044
Global,2020,Teff,topic_1,0.612
Global,2020,Teff,topic_1,0.5215
Global,2020,Teff,topic_1,0.5258
Global,2020,Teff,topic_1,0.4308
Global,2020,Teff,topic_1,0.4298
Global,2020,Teff,topic_1,0.4279
Global,2020,Teff,topic_1,0.6125
Global,2020,Teff,topic_1,0.6153
Global,2020,Teff,topic_1,0.6079
Global,2020,Teff,topic_1,0.606
Global,2020,Teff,topic_1,0.616
Global,2020,Teff,topic_1,0.6159
Global,2020,Teff,topic_1,0.4322
Global,2020,Teff,topic_1,0.6102
Global,2020,Teff,topic_1,0.5135
Global,2020,Teff,topic_1,0.5285
Global,2020,Teff,topic_1,0.4362
Global,2020,Teff,topic_1,0.4181
Global,2020,Teff,topic_1,0.6143
Global,2020,Teff,topic_1,0.6043
Global,2020,Teff,topic_1,0.6123
Global,2020,Teff,topic_1,0.6115
Global,2020,Teff,topic_1,0.4348
Global,2020,Teff,topic_1,0.4335
Global,2020,Teff,topic_1,0.5142
Global,2020,Teff,topic_1,0.6062
Global,2020,Teff,topic_1,0.5955
Global,2020,Teff,topic_1,0.6149
Global,2020,Teff,topic_1,0.603
Global,2020,Teff,topic_1,0.5266
Global,2020,Teff,topic_1,0.5215
Global,2020,Teff,topic_1,0.5268
Global,2020,Teff,topic_1,0.4367
Global,2020,Teff,topic_1,0.4368
Global,2020,Teff,topic_1,0.4482
Global,2020,Teff,topic_1,0.5169
Global,2020,Teff,topic_1,0.4343
Global,2020,Teff,topic_1,0.6141
Global,2020,Teff,topic_1,0.6132
Global,2020,Teff,topic_1,0.6109
Global,2020,Teff,topic_1,0.5178
Global,2020,Teff,topic_1,0.5265
Global,2020,Teff,topic_1,0.3921
Global,2020,Teff,topic_1,0.4876
Global,2020,Teff,topic_1,0.4704
Global,2020,Teff,topic_1,0.6143
Global,2020,Teff,topic_1,0.6051
Global,2020,Teff,topic_1,0.4936
Global,2020,Teff,topic_1,0.4887
Global,2020,Teff,topic_1,0.4005
Global,2020,Teff,topic_1,0.4177
Global,2020,Teff,topic_1,0.494
Global,2020,Teff,topic_1,0.4708
Global,2020,Teff,topic_1,0.3941
Global,2020,Teff,topic_1,0.518
Global,2020,Teff,topic_1,0.4924
Global,2020,Teff,topic_1,0.5036
Global,2020,Teff,topic_1,0.5088
Global,2020,Teff,topic_1,0.401
Global,2020,Teff,topic_1,0.4017
Global,2020,Teff,topic_1,0.5023
Global,2020,Teff,topic_1,0.493
Global,2020,Teff,topic_1,0.5029
Global,2020,Teff,topic_1,0.3996
Global,2020,Teff,topic_1,0.4059
Global,2020,Teff,topic_1,0.3848
Global,2020,Teff,topic_1,0.4847
Global,2020,Teff,topic_1,0.4911
Global,2020,Teff,topic_1,0.391
Global,2020,Teff,topic_1,0.4004
Global,2020,Teff,topic_1,0.401
Global,2020,Teff,topic_1,0.3842
Global,2020,Teff,topic_1,0.3918
Global,2020,Teff,topic_1,0.4882
Global,2020,Teff,topic_1,0.4018
Global,2020,Teff,topic_1,0.4012
Global,2020,Teff,topic_1,0.3921
Global,2020,Teff,topic_1,0.3869
Global,2020,Teff,topic_1,0.3969
Global,2020,Teff,topic_1,0.4451
Global,2020,Teff,topic_1,0.3869
Global,2020,Teff,topic_1,0.4015
Global,2020,Teff,topic_1,0.3926
Global,2020,Teff,topic_1,0.4008
Global,2020,Teff,topic_1,0.4889
Global,2020,Teff,topic_1,0.4856
Global,2020,Teff,topic_1,0.4016
Global,2020,Teff,topic_1,0.3909
Global,2020,Teff,topic_1,0.3988
Global,2020,Teff,topic_1,0.4834
Global,2020,Teff,topic_1,0.5082
Global,2020,Teff,topic_1,0.4943
Global,2020,Teff,topic_1,0.4943
Global,2020,Teff,topic_1,0.3986
Global,2020,Teff,topic_1,0.3973
Global,2020,Teff,topic_1,0.3952
Global,2020,Teff,topic_1,0.3853
Global,2020,Teff,topic_1,0.3937
Global,2020,Teff,topic_1,0.3962
Global,2020,Teff,topic_1,0.4009
Global,2020,Teff,topic_1,0.4013
Global,2020,Teff,topic_1,0.4907
Global,2020,Teff,topic_1,0.3974
Global,2020,Teff,topic_1,0.3947
Global,2020,Teff,topic_1,0.401
Global,2020,Teff,topic_1,0.3968
Global,2020,Teff,topic_1,0.3866
Global,2020,Teff,topic_1,0.4017
Global,2020,Teff,topic_1,0.3925
Global,2020,Teff,topic_1,0.3993
Global,2020,Teff,topic_1,0.397
Global,2020,Teff,topic_1,0.3962
Global,2020,Teff,topic_1,0.4896
Global,2020,Teff,topic_1,0.4938
Global,2020,Teff,topic_1,0.3999
Global,2020,Teff,topic_1,0.4015
Global,2020,Teff,topic_1,0.3995
Global,2020,Teff,topic_1,0.4007
Global,2020,Teff,topic_1,0.3848
Global,2020,Teff,topic_1,0.4007
Global,2020,Teff,topic_1,0.4016
Global,2020,Teff,topic_1,0.4009
Global,2020,Teff,topic_1,0.3978
Global,2020,Teff,topic_1,0.4013
Global,2020,Teff,topic_1,0.4011
Global,2020,Teff,topic_1,0.4879
Global,2020,Teff,topic_1,0.3846
Global,2020,Teff,topic_1,0.4871
Global,2020,Teff,topic_1,0.4904
Global,2020,Teff,topic_1,0.4721
Global,2020,Teff,topic_1,0.4931
Global,2020,Teff,topic_1,0.3993
Global,2020,Teff,topic_1,0.4005
Global,2020,Teff,topic_1,0.3991
Global,2020,Teff,topic_1,0.4003
Global,2020,Teff,topic_1,0.4017
Global,2020,Teff,topic_1,0.3994
Global,2020,Teff,topic_1,0.4926
Global,2020,Teff,topic_1,0.4894
Global,2020,Teff,topic_1,0.4941
Global,2020,Teff,topic_1,0.4871
Global,2020,Teff,topic_1,0.3965
Global,2020,Teff,topic_1,0.3974
Global,2020,Teff,topic_1,0.3997
Global,2020,Teff,topic_1,0.4013
Global,2020,Teff,topic_1,0.3964
Global,2020,Teff,topic_1,0.3979
Global,2020,Teff,topic_1,0.4014
Global,2020,Teff,topic_1,0.3996
Global,2020,Teff,topic_1,0.4016
Global,2020,Teff,topic_1,0.4857
Global,2020,Teff,topic_1,0.4904
Global,2020,Teff,topic_1,0.5181
Global,2020,Teff,topic_1,0.4803
Global,2020,Teff,topic_1,0.4931
Global,2020,Teff,topic_1,0.5123
Global,2020,Teff,topic_1,0.5167
Global,2020,Teff,topic_1,0.4863
Global,2020,Teff,topic_1,0.5181
Global,2020,Teff,topic_1,0.5118
Global,2020,Teff,topic_1,0.4942
Global,2020,Teff,topic_1,0.4939
Global,2020,Teff,topic_1,0.5174
Global,2020,Teff,topic_1,0.4736
Global,2020,Teff,topic_1,0.4013
Global,2020,Teff,topic_1,0.398
Global,2020,Teff,topic_1,0.394
Global,2020,Teff,topic_1,0.4007
Global,2020,Teff,topic_1,0.3808
Global,2020,Teff,topic_1,0.3916
Global,2020,Teff,topic_1,0.3859
Global,2020,Teff,topic_1,0.4015
Global,2020,Teff,topic_1,0.399
Global,2020,Teff,topic_1,0.4
Global,2020,Teff,topic_1,0.4016
Global,2020,Teff,topic_1,0.4938
Global,2020,Teff,topic_1,0.4939
Global,2020,Teff,topic_1,0.4784
Global,2020,Teff,topic_1,0.4776
Global,2020,Teff,topic_1,0.4856
Global,2020,Teff,topic_1,0.4016
Global,2020,Teff,topic_1,0.37
Global,2020,Teff,topic_1,0.4012
Global,2020,Teff,topic_1,0.3925
Global,2020,Teff,topic_1,0.4014
Global,2020,Teff,topic_1,0.399
Global,2020,Teff,topic_1,0.4011
Global,2020,Teff,topic_1,0.3983
Global,2020,Teff,topic_1,0.4898
Global,2020,Teff,topic_1,0.4716
Global,2020,Teff,topic_1,0.4884
Global,2020,Teff,topic_1,0.4016
Global,2020,Teff,topic_1,0.4467
Global,2020,Teff,topic_1,0.4017
Global,2020,Teff,topic_1,0.4
Global,2020,Teff,topic_1,0.3978
Global,2020,Teff,topic_1,0.3977
Global,2020,Teff,topic_1,0.395
Global,2020,Teff,topic_1,0.377
Global,2020,Teff,topic_1,0.4939
Global,2020,Teff,topic_1,0.4944
Global,2020,Teff,topic_1,0.4936
Global,2020,Teff,topic_1,0.4008
Global,2020,Teff,topic_1,0.4008
Global,2020,Teff,topic_1,0.4875
Global,2020,Teff,topic_1,0.401
Global,2020,Teff,topic_1,0.3931
Global,2020,Teff,topic_1,0.4012
Global,2020,Teff,topic_1,0.4934
Global,2020,Teff,topic_1,0.4914
Global,2020,Teff,topic_1,0.4876
Global,2020,Teff,topic_1,0.4903
Global,2020,Teff,topic_1,0.4013
Global,2020,Teff,topic_1,0.4835
Global,2020,Teff,topic_1,0.4929
Global,2020,Teff,topic_1,0.4938
Global,2020,Teff,topic_1,0.3955
Global,2020,Teff,topic_1,0.4861
Global,2020,Teff,topic_1,0.3999
Global,2020,Teff,topic_1,0.4001
Global,2020,Teff,topic_1,0.3905
Global,2020,Teff,topic_1,0.4863
Global,2020,Teff,topic_1,0.4919
Global,2020,Teff,topic_1,0.3819
Global,2020,Teff,topic_1,0.4893
Global,2020,Teff,topic_1,0.4816
Global,2020,Teff,topic_1,0.4861
Global,2020,Teff,topic_1,0.3997
Global,2020,Teff,topic_1,0.479
Global,2020,Teff,topic_1,0.3877
Global,2020,Teff,topic_1,0.488
Global,2020,Teff,topic_1,0.4012
Global,2020,Teff,topic_1,0.474
Global,2020,Teff,topic_1,0.4782
Global,2020,Teff,topic_1,0.4806
Global,2020,Teff,topic_1,0.4786
Global,2020,Teff,topic_1,0.4579
Global,2020,Teff,topic_1,0.493
Global,2020,Teff,topic_1,0.3965
Global,2020,Teff,topic_1,0.4889
Global,2020,Teff,topic_1,0.3942
Global,2020,Teff,topic_1,0.4755
Global,2020,Teff,topic_1,0.5182
Global,2020,Teff,topic_1,0.3991
Global,2020,Teff,topic_1,0.4943
Global,2020,Teff,topic_1,0.48
Global,2020,Teff,topic_1,0.4015
Global,2020,Teff,topic_1,0.4013
Global,2020,Teff,topic_1,0.3939
Global,2020,Teff,topic_1,0.4934
Global,2020,Teff,topic_1,0.4945
Global,2020,Teff,topic_1,0.4944
Global,2020,Teff,topic_1,0.4009
Global,2020,Teff,topic_1,0.4846
Global,2020,Teff,topic_1,0.4002
Global,2020,Teff,topic_1,0.4014
Global,2020,Teff,topic_1,0.4775
Global,2020,Teff,topic_1,0.4016
Global,2020,Teff,topic_1,0.3925
Global,2020,Teff,topic_1,0.4006
Global,2020,Teff,topic_1,0.4921
Global,2020,Teff,topic_1,0.4914
Global,2020,Teff,topic_1,0.4935
Global,2020,Teff,topic_1,0.4943
Global,2020,Teff,topic_1,0.4923
Global,2020,Teff,topic_1,0.4944
Global,2020,Teff,topic_1,0.4895
Global,2020,Teff,topic_1,0.4016
Global,2020,Teff,topic_1,0.4904
Global,2020,Teff,topic_1,0.4804
Global,2020,Teff,topic_1,0.4926
Global,2020,Teff,topic_1,0.4788
Global,2020,Teff,topic_1,0.4944
Global,2020,Teff,topic_1,0.3902
Global,2020,Teff,topic_1,0.475
Global,2020,Teff,topic_1,0.4012
Global,2020,Teff,topic_1,0.4812
Global,2020,Teff,topic_1,0.4919
Global,2020,Teff,topic_1,0.4757
Global,2020,Teff,topic_1,0.3948
Global,2020,Teff,topic_1,0.4935
Global,2020,Teff,topic_1,0.4794
Global,2020,Teff,topic_1,0.4938
Global,2020,Teff,topic_1,0.4855
