RegionName,state_abbr,CountyName,latest_rental_2br,latest_rental_4br,latest_rental_5br_plus,latest_rental_all,latest_zhvi_all,education_expenditure_per_student,average_unemployment_rate,TotalPop,Income,Poverty,Unemployment,IncomePerCap
Tamarac,FL,Broward County,1400.0,,,1400.0,203315.0,10.128295497226617,5.973411371237458,1890416.0,54895.0,14.0,7.6,30109.0
Elyria,OH,Lorain County,675.0,,,,114258.0,14.900420934105068,6.458695652173914,305405.0,54987.0,13.7,7.0,28555.0
Huntsville,TX,Walker County,825.0,,,1100.0,189549.0,11.533900382938564,5.869899665551839,70818.0,41456.0,24.3,3.4,17194.0
Saint Cloud,MN,Stearns County,815.0,,,1200.0,171878.0,15.023152114818709,4.66438127090301,155300.0,59564.0,13.1,4.5,29148.0
Eden Prairie,MN,Hennepin County,1500.0,,,1799.5,370733.0,15.023152114818709,4.66438127090301,1224763.0,71154.0,11.5,4.6,41794.0
Wellington,FL,Palm Beach County,2022.5,,,,402544.0,10.128295497226617,5.973411371237458,1426772.0,57256.0,13.4,7.4,36303.0
San Clemente,CA,Orange County,2500.0,4950.0,,3750.0,1017907.0,14.350461176725675,7.104013377926421,3155816.0,81851.0,12.1,5.8,37603.0
Novato,CA,Marin County,2695.0,,,3442.5,847980.0,14.350461176725675,7.104013377926421,260814.0,104703.0,8.1,4.5,66748.0
Waltham,MA,Middlesex County,2450.0,,,2300.0,599002.0,18.983879986406507,5.452842809364549,1582857.0,92878.0,8.2,4.8,47616.0
Broomfield,CO,Broomfield County,1865.0,,,2250.0,480571.0,11.494860777718985,5.227759197324414,64283.0,85639.0,5.2,4.0,43736.0
North Miami,FL,Miami-Dade County,1680.0,,,1500.0,257957.0,10.128295497226617,5.973411371237458,2702602.0,46338.0,19.0,7.4,25481.0
Haverhill,MA,Essex County,1675.0,,,1645.0,347410.0,18.983879986406507,5.452842809364549,775860.0,73533.0,10.9,6.0,38604.0
Deland,FL,Volusia County,1041.5,,,1300.0,213447.0,10.128295497226617,5.973411371237458,518660.0,43838.0,16.1,6.7,25871.0
Encinitas,CA,San Diego County,2800.0,,,4250.0,1170743.0,14.350461176725675,7.104013377926421,3283665.0,70588.0,13.3,7.1,34350.0
Dundalk,MD,Baltimore County,1016.0,,,1400.0,142972.0,16.389202180173704,5.0481605351170575,828637.0,71810.0,9.1,5.5,37270.0
Blaine,MN,Anoka County,1483.0,,,1575.0,280281.0,15.023152114818709,4.66438127090301,344861.0,76796.0,6.6,4.2,34321.0
Pasadena,MD,Anne Arundel County,1732.5,,,1862.5,327863.0,16.389202180173704,5.0481605351170575,564600.0,94502.0,6.1,5.2,43258.0
Port Orange,FL,Volusia County,1544.0,,,1497.5,240622.0,10.128295497226617,5.973411371237458,518660.0,43838.0,16.1,6.7,25871.0
Harlingen,TX,Cameron County,697.5,,,900.0,108925.0,11.533900382938564,5.869899665551839,420201.0,36095.0,31.2,8.0,16085.0
Hamden,CT,New Haven County,1525.0,,,1800.0,215216.0,22.86248283262662,5.317558528428094,862127.0,64872.0,12.1,7.7,35085.0
La Habra,CA,Orange County,1950.0,,,2625.0,598438.0,14.350461176725675,7.104013377926421,3155816.0,81851.0,12.1,5.8,37603.0
Burnsville,MN,Dakota County,1356.5,,,1775.0,296587.0,15.023152114818709,4.66438127090301,414655.0,79995.0,6.9,4.0,38863.0
New Castle,DE,New Castle County,1200.0,,,1300.0,198560.0,16.857719117343784,5.224581939799331,555036.0,68336.0,11.9,6.5,34541.0
West Des Moines,IA,Polk County,1167.5,,,1325.0,235122.0,13.620642344502317,4.4458193979933105,467235.0,63530.0,11.7,4.7,33524.0
West Chester,OH,Butler County,1450.0,,,1860.0,262115.0,14.900420934105068,6.458695652173914,375702.0,62188.0,12.9,5.4,29745.0
Malden,MA,Middlesex County,2519.5,,,2100.0,486627.0,18.983879986406507,5.452842809364549,1582857.0,92878.0,8.2,4.8,47616.0
Castle Rock,CO,Douglas County,1740.0,,,2300.0,493103.0,11.494860777718985,5.227759197324414,320940.0,111154.0,3.6,3.3,48725.0
Stuart,FL,Martin County,1500.0,,,1662.5,245860.0,10.128295497226617,5.973411371237458,155719.0,55588.0,10.9,6.5,38021.0
Bristol,CT,Hartford County,1100.0,,,1300.0,189342.0,22.86248283262662,5.317558528428094,897417.0,69936.0,11.2,7.4,37817.0
Richmond,KY,Madison County,670.0,,,930.0,184152.0,11.284202552298817,6.434280936454849,88376.0,46674.0,19.5,6.9,23733.0
Greenwich,CT,Fairfield County,3197.5,6600.0,,5965.0,1299642.0,22.86248283262662,5.317558528428094,947328.0,89773.0,8.8,7.6,53433.0
Gardena,CA,Los Angeles County,1925.0,,,,580499.0,14.350461176725675,7.104013377926421,10105722.0,61015.0,17.0,7.8,30798.0
Edmonds,WA,Snohomish County,1734.0,,,2050.0,629009.0,13.805107691796751,6.628260869565217,771904.0,78020.0,8.8,5.4,35737.0
Annandale,VA,Fairfax County,1807.0,,,2500.0,583914.0,12.667988060706213,4.49180602006689,1142004.0,117515.0,6.1,4.5,52976.0
Pontiac,MI,Oakland County,848.0,,,900.0,79945.0,14.536102441168126,7.577926421404683,1241860.0,73369.0,9.0,5.3,40941.0
Skokie,IL,Cook County,1350.0,,,2050.0,308241.0,16.20558551486987,6.722909698996656,5238541.0,59426.0,15.9,8.7,33722.0
Kendale Lakes,FL,Miami-Dade County,1500.0,,,1650.0,270736.0,10.128295497226617,5.973411371237458,2702602.0,46338.0,19.0,7.4,25481.0
Sammamish,WA,King County,1997.5,3200.0,,2720.0,941335.0,13.805107691796751,6.628260869565217,2118119.0,83571.0,10.2,5.0,46316.0
Fairfield,CT,Fairfield County,2000.0,3500.0,,3000.0,524447.0,22.86248283262662,5.317558528428094,947328.0,89773.0,8.8,7.6,53433.0
Meriden,CT,New Haven County,1200.0,,,1312.5,172355.0,22.86248283262662,5.317558528428094,862127.0,64872.0,12.1,7.7,35085.0
Cupertino,CA,Santa Clara County,3513.0,,,3750.0,2159159.0,14.350461176725675,7.104013377926421,1911226.0,106761.0,8.6,5.7,48689.0
Carmichael,CA,Sacramento County,1350.0,,,1772.5,429101.0,14.350461176725675,7.104013377926421,1495400.0,60239.0,16.7,8.8,29693.0
Rapid City,SD,Pennington County,872.5,,,1200.0,210154.0,10.860061919504645,3.482775919732441,108126.0,52245.0,14.0,4.2,28910.0
Brookline,MA,Norfolk County,2800.0,4550.0,,2999.5,1077032.0,18.983879986406507,5.452842809364549,694389.0,95668.0,6.5,5.5,49816.0
Huntersville,NC,Mecklenburg County,1372.0,1800.0,,1650.0,326610.0,9.198162699140104,5.618394648829431,1034290.0,61695.0,13.4,6.8,35669.0
Royal Oak,MI,Oakland County,1597.5,,,1700.0,258868.0,14.536102441168126,7.577926421404683,1241860.0,73369.0,9.0,5.3,40941.0
Oshkosh,WI,Winnebago County,725.0,,,975.0,136033.0,13.637606443008105,5.1724080267558525,169540.0,55128.0,12.2,3.6,29763.0
Westminster,MD,Carroll County,1222.5,,,1500.0,322265.0,16.389202180173704,5.0481605351170575,167319.0,90510.0,5.5,4.0,39690.0
Statesboro,GA,Bulloch County,675.0,,,1050.0,157276.0,11.234799097901956,5.696488294314381,73742.0,39305.0,30.4,9.3,20526.0
Tamiami,FL,Miami-Dade County,1500.0,,,1800.0,363302.0,10.128295497226617,5.973411371237458,2702602.0,46338.0,19.0,7.4,25481.0
Wheaton,IL,DuPage County,1542.0,,,1725.0,348553.0,16.20558551486987,6.722909698996656,931826.0,84442.0,6.8,5.2,42050.0
Olympia,WA,Thurston County,1450.0,,,1822.5,356508.0,13.805107691796751,6.628260869565217,269885.0,66113.0,11.6,7.7,32410.0
Manchester,CT,Hartford County,1335.0,,,1340.0,173735.0,22.86248283262662,5.317558528428094,897417.0,69936.0,11.2,7.4,37817.0
Medford,MA,Middlesex County,2200.0,3000.0,,2600.0,615187.0,18.983879986406507,5.452842809364549,1582857.0,92878.0,8.2,4.8,47616.0
White Plains,NY,Westchester County,3020.0,,,3300.0,593004.0,25.82558139983674,6.379096989966555,975321.0,89968.0,9.4,6.5,52049.0
Winter Haven,FL,Polk County,1025.0,,,1350.0,177687.0,10.128295497226617,5.973411371237458,652256.0,45988.0,17.3,7.7,22579.0
Grand Forks,ND,Grand Forks County,795.0,,,1145.0,223839.0,16.503810525538825,3.6538461538461537,70130.0,51410.0,17.0,3.8,30465.0
Bayonne,NJ,Hudson County,1550.0,,,1750.0,399604.0,21.99579324764946,6.166387959866221,679756.0,62681.0,17.1,7.1,35910.0
Middletown,OH,Butler County,750.0,,,850.0,115235.0,14.900420934105068,6.458695652173914,375702.0,62188.0,12.9,5.4,29745.0
Piscataway,NJ,Middlesex County,2017.0,,,2100.0,342667.0,21.99579324764946,6.166387959866221,837288.0,83133.0,8.6,6.4,36558.0
Fountain Valley,CA,Orange County,2176.0,,,3300.0,839786.0,14.350461176725675,7.104013377926421,3155816.0,81851.0,12.1,5.8,37603.0
Stillwater,OK,Payne County,750.0,,,1110.0,172372.0,9.072438564338555,4.826923076923077,80634.0,39149.0,26.3,4.5,22785.0
Altamonte Springs,FL,Seminole County,1290.5,,,1195.0,211703.0,10.128295497226617,5.973411371237458,449260.0,60739.0,11.8,6.6,31363.0
Rocklin,CA,Placer County,1727.5,,,2395.0,523056.0,14.350461176725675,7.104013377926421,374985.0,80488.0,8.2,5.6,39734.0
Coconut Creek,FL,Broward County,1500.0,,,1600.0,211668.0,10.128295497226617,5.973411371237458,1890416.0,54895.0,14.0,7.6,30109.0
Kettering,OH,Montgomery County,795.0,,,1000.0,150118.0,14.900420934105068,6.458695652173914,531987.0,47045.0,17.9,8.0,27602.0
Midwest City,OK,Oklahoma County,750.0,,,875.0,106148.0,9.072438564338555,4.826923076923077,774203.0,50762.0,17.0,5.2,29127.0
Muskegon,MI,Muskegon County,700.0,,,785.0,96986.0,14.536102441168126,7.577926421404683,172707.0,46077.0,18.5,8.9,22829.0
Berwyn,IL,Cook County,1225.0,,,,220200.0,16.20558551486987,6.722909698996656,5238541.0,59426.0,15.9,8.7,33722.0
Anderson,IN,Madison County,675.0,,,675.0,68750.0,12.697927387762592,5.792642140468227,129641.0,45432.0,17.4,6.8,23680.0
Glenview,IL,Cook County,1922.5,,,2500.0,510339.0,16.20558551486987,6.722909698996656,5238541.0,59426.0,15.9,8.7,33722.0
Chicopee,MA,Hampden County,1100.0,,,,195521.0,18.983879986406507,5.452842809364549,469188.0,52205.0,17.2,8.0,28072.0
New Brunswick,NJ,Middlesex County,2303.0,,,,281455.0,21.99579324764946,6.166387959866221,837288.0,83133.0,8.6,6.4,36558.0
Titusville,FL,Brevard County,950.0,,,1200.0,172819.0,10.128295497226617,5.973411371237458,568183.0,51536.0,13.4,7.6,29405.0
Farmington,NM,San Juan County,700.0,,,1095.0,188921.0,11.770953632984327,6.537792642140468,128221.0,49686.0,20.8,9.6,22665.0
Tigard,OR,Washington County,1499.0,,,2195.0,456850.0,12.917769550650236,6.677090301003345,572071.0,74033.0,10.3,5.6,35369.0
Mount Prospect,IL,Cook County,1456.0,,,,312623.0,16.20558551486987,6.722909698996656,5238541.0,59426.0,15.9,8.7,33722.0
Port Orchard,WA,Kitsap County,1385.0,,,1800.0,368227.0,13.805107691796751,6.628260869565217,258903.0,68336.0,9.9,5.7,34412.0
Helena,MT,Lewis and Clark County,925.0,,,,287161.0,12.399538694574497,5.430769230769231,66290.0,60789.0,11.4,3.2,31252.0
Bensalem Township,PA,Bucks County,1400.0,,,,,19.76181313283221,6.223745819397994,626486.0,82031.0,6.1,5.4,41924.0
Margate,FL,Broward County,1512.5,,,1500.0,218927.0,10.128295497226617,5.973411371237458,1890416.0,54895.0,14.0,7.6,30109.0
Santee,CA,San Diego County,1758.0,,,2400.0,533960.0,14.350461176725675,7.104013377926421,3283665.0,70588.0,13.3,7.1,34350.0
McLean,VA,Fairfax County,3070.0,3700.0,,2992.5,1069315.0,12.667988060706213,4.49180602006689,1142004.0,117515.0,6.1,4.5,52976.0
Minot,ND,Ward County,705.0,,,,226085.0,16.503810525538825,3.6538461538461537,69628.0,64159.0,8.4,2.7,33414.0
Fort Walton Beach,FL,Okaloosa County,1064.5,,,1350.0,221930.0,10.128295497226617,5.973411371237458,197591.0,59955.0,11.5,6.1,30775.0
Grand Island,NE,Hall County,745.0,,,,163456.0,13.940492866242845,3.3954849498327757,61233.0,53807.0,13.5,5.4,26419.0
Euless,TX,Tarrant County,1495.0,,,1595.0,247635.0,11.533900382938564,5.869899665551839,1983675.0,62532.0,13.5,5.4,30857.0
Richland,WA,Benton County,1166.0,,,1592.5,344747.0,13.805107691796751,6.628260869565217,190529.0,63001.0,13.4,6.0,30511.0
Lacey,WA,Thurston County,1475.0,,,1825.0,324039.0,13.805107691796751,6.628260869565217,269885.0,66113.0,11.6,7.7,32410.0
Novi,MI,Oakland County,1353.0,,,1975.0,345617.0,14.536102441168126,7.577926421404683,1241860.0,73369.0,9.0,5.3,40941.0
Glendora,CA,Los Angeles County,2000.0,,,2725.0,617296.0,14.350461176725675,7.104013377926421,10105722.0,61015.0,17.0,7.8,30798.0
The Hammocks,FL,Miami-Dade County,1650.0,2517.0,,1825.0,336230.0,10.128295497226617,5.973411371237458,2702602.0,46338.0,19.0,7.4,25481.0
Irvington,NJ,Essex County,1300.0,,,,214608.0,21.99579324764946,6.166387959866221,800401.0,57365.0,16.7,10.4,35133.0
Longwood,FL,Seminole County,1392.0,,,1565.0,308909.0,10.128295497226617,5.973411371237458,449260.0,60739.0,11.8,6.6,31363.0
Castro Valley,CA,Alameda County,2317.5,,,3075.0,857865.0,14.350461176725675,7.104013377926421,1629615.0,85743.0,11.3,6.0,41363.0
Owings Mills,MD,Baltimore County,1630.0,,,1795.0,286306.0,16.389202180173704,5.0481605351170575,828637.0,71810.0,9.1,5.5,37270.0
Coeur d'Alene,ID,Kootenai County,1357.5,,,1562.5,352607.0,8.24630979192211,5.64799331103679,150128.0,53189.0,12.6,6.1,28275.0
Lenexa,KS,Johnson County,1190.0,,,1620.0,309901.0,12.24825797858923,4.51304347826087,578797.0,81121.0,5.6,3.5,43061.0
Hoboken,NJ,Hudson County,3150.0,,,2750.0,724368.0,21.99579324764946,6.166387959866221,679756.0,62681.0,17.1,7.1,35910.0
Ormond Beach,FL,Volusia County,1450.0,,,1695.0,259901.0,10.128295497226617,5.973411371237458,518660.0,43838.0,16.1,6.7,25871.0
Shoreline,WA,King County,1750.0,,,2300.0,608790.0,13.805107691796751,6.628260869565217,2118119.0,83571.0,10.2,5.0,46316.0
Pocatello,ID,Bannock County,685.0,,,850.0,182489.0,8.24630979192211,5.64799331103679,84113.0,47390.0,17.6,6.3,23872.0
West Haven,CT,New Haven County,1300.0,,,1650.0,195515.0,22.86248283262662,5.317558528428094,862127.0,64872.0,12.1,7.7,35085.0
Puyallup,WA,Pierce County,1450.0,,,1825.0,390894.0,13.805107691796751,6.628260869565217,845193.0,63881.0,12.2,6.9,31157.0
Morgantown,WV,Monongalia County,887.5,,,1200.0,199830.0,12.254408087757078,7.660869565217391,103715.0,49624.0,21.3,6.1,29285.0
Dublin,OH,Franklin County,1474.5,,,1595.0,407273.0,14.900420934105068,6.458695652173914,1253507.0,56319.0,16.7,5.7,31199.0
Mililani,HI,Honolulu County,1880.0,,,2200.0,718832.0,16.651660759910985,4.667391304347826,990060.0,80078.0,9.1,4.5,33776.0
Clermont,FL,Lake County,1515.0,,,1750.0,277516.0,10.128295497226617,5.973411371237458,326215.0,49734.0,12.8,7.2,25991.0
Normal,IL,McLean County,500.0,480.0,,987.5,156738.0,16.20558551486987,6.722909698996656,173231.0,64573.0,14.5,3.9,32943.0
Florissant,MO,Saint Louis County,895.0,,,1115.0,116137.0,12.21825150243283,5.644147157190635,,,,,
Oak Park,IL,Cook County,2200.0,,,,396614.0,16.20558551486987,6.722909698996656,5238541.0,59426.0,15.9,8.7,33722.0
Catonsville,MD,Baltimore County,1384.5,,,1800.0,311176.0,16.389202180173704,5.0481605351170575,828637.0,71810.0,9.1,5.5,37270.0
Peabody,MA,Essex County,2243.0,,,,472521.0,18.983879986406507,5.452842809364549,775860.0,73533.0,10.9,6.0,38604.0
Ankeny,IA,Polk County,1050.0,,,1295.0,248105.0,13.620642344502317,4.4458193979933105,467235.0,63530.0,11.7,4.7,33524.0
Stratford,CT,Fairfield County,1800.0,,,1800.0,256508.0,22.86248283262662,5.317558528428094,947328.0,89773.0,8.8,7.6,53433.0
Placentia,CA,Orange County,2100.0,,,2750.0,718807.0,14.350461176725675,7.104013377926421,3155816.0,81851.0,12.1,5.8,37603.0
Brookhaven,GA,Dekalb County,1728.0,,,2499.5,545788.0,11.234799097901956,5.696488294314381,,,,,
North Fort Myers,FL,Lee County,1250.0,,,1437.5,194466.0,10.128295497226617,5.973411371237458,700165.0,52052.0,14.9,7.1,30233.0
Doral,FL,Miami-Dade County,2200.0,3000.0,4900.0,2200.0,337990.0,10.128295497226617,5.973411371237458,2702602.0,46338.0,19.0,7.4,25481.0
West Monroe,LA,Ouachita Parish,675.0,,,795.0,169167.0,12.712128024512499,6.8275919732441475,156433.0,40081.0,24.5,7.0,22538.0
Cuyahoga Falls,OH,Summit County,925.0,,,1000.0,140884.0,14.900420934105068,6.458695652173914,541318.0,53291.0,13.6,6.4,30803.0
Hutchinson,KS,Reno County,625.0,,,672.5,99417.0,12.24825797858923,4.51304347826087,63360.0,47897.0,14.0,5.0,25267.0
Apple Valley,MN,Dakota County,1702.0,,,1595.0,301479.0,15.023152114818709,4.66438127090301,414655.0,79995.0,6.9,4.0,38863.0
Bentonville,AR,Benton County,925.0,,,1300.0,254640.0,11.271442494109692,6.027257525083613,251823.0,61271.0,10.5,3.1,30611.0
Belleville,IL,Saint Clair County,725.0,,,897.5,91566.0,16.20558551486987,6.722909698996656,,,,,
Wahiawa,HI,Honolulu County,1612.5,,,1825.0,634746.0,16.651660759910985,4.667391304347826,990060.0,80078.0,9.1,4.5,33776.0
Kailua,HI,Honolulu County,2385.0,,,3000.0,1031197.0,16.651660759910985,4.667391304347826,990060.0,80078.0,9.1,4.5,33776.0
North Bethesda,MD,Montgomery County,2213.5,,,2200.0,527111.0,16.389202180173704,5.0481605351170575,1039198.0,103178.0,7.0,5.4,51162.0
Urbana,IL,Champaign County,875.0,,,1065.0,132541.0,16.20558551486987,6.722909698996656,207946.0,49586.0,21.4,5.2,28463.0
Cathedral City,CA,Riverside County,1650.0,,,2100.0,325148.0,14.350461176725675,7.104013377926421,2355002.0,60807.0,15.6,9.9,25700.0
Troy,NY,Rensselaer County,975.0,,,,152270.0,25.82558139983674,6.379096989966555,159800.0,63166.0,12.6,5.8,33067.0
Cypress,CA,Orange County,2097.5,,,2695.0,709560.0,14.350461176725675,7.104013377926421,3155816.0,81851.0,12.1,5.8,37603.0
Revere,MA,Suffolk County,2702.5,,,2175.0,433008.0,18.983879986406507,5.452842809364549,780685.0,61242.0,19.6,7.1,38031.0
Milford,CT,New Haven County,1750.0,,,1980.0,298676.0,22.86248283262662,5.317558528428094,862127.0,64872.0,12.1,7.7,35085.0
Aliso Viejo,CA,Orange County,2470.0,,,2800.0,642667.0,14.350461176725675,7.104013377926421,3155816.0,81851.0,12.1,5.8,37603.0
Mount Pleasant,MI,Isabella County,747.5,,,795.0,147225.0,14.536102441168126,7.577926421404683,70572.0,42771.0,27.3,8.4,22009.0
Milwaukie,OR,Clackamas County,1350.0,,,,389810.0,12.917769550650236,6.677090301003345,399962.0,72408.0,9.0,5.6,37551.0
Niagara Falls,NY,Niagara County,665.0,,,800.0,98182.0,25.82558139983674,6.379096989966555,212675.0,51656.0,13.4,6.2,28395.0
Diamond Bar,CA,Los Angeles County,1995.0,3000.0,,2500.0,689161.0,14.350461176725675,7.104013377926421,10105722.0,61015.0,17.0,7.8,30798.0
Hoffman Estates,IL,Cook County,1398.0,,,1766.0,279661.0,16.20558551486987,6.722909698996656,5238541.0,59426.0,15.9,8.7,33722.0
Martinez,CA,Contra Costa County,2135.0,,,2695.0,608940.0,14.350461176725675,7.104013377926421,1123678.0,88456.0,9.8,6.9,42898.0
Kaneohe,HI,Honolulu County,2150.0,,,2500.0,840879.0,16.651660759910985,4.667391304347826,990060.0,80078.0,9.1,4.5,33776.0
Dublin,CA,Alameda County,2750.0,3897.5,,3197.0,938092.0,14.350461176725675,7.104013377926421,1629615.0,85743.0,11.3,6.0,41363.0
Galveston,TX,Galveston County,1200.0,,,1395.0,227484.0,11.533900382938564,5.869899665551839,321184.0,65702.0,13.9,6.5,33870.0
Florence,KY,Boone County,1005.0,,,1395.0,189240.0,11.284202552298817,6.434280936454849,127682.0,72731.0,7.6,4.9,33553.0
Longview,WA,Cowlitz County,900.0,,,,273241.0,13.805107691796751,6.628260869565217,103590.0,49804.0,16.9,8.4,25878.0
Littleton,CO,Arapahoe County,1747.0,,,1947.5,478868.0,11.494860777718985,5.227759197324414,626612.0,69553.0,9.9,5.2,36951.0
Freehold,NJ,Monmouth County,2030.5,,,1850.0,380520.0,21.99579324764946,6.166387959866221,627551.0,91807.0,7.6,6.0,46736.0
Middletown,CT,Middlesex County,1337.5,,,1375.0,215186.0,22.86248283262662,5.317558528428094,164110.0,81673.0,7.2,5.1,43695.0
Bloomfield,NJ,Essex County,1727.5,,,,368969.0,21.99579324764946,6.166387959866221,800401.0,57365.0,16.7,10.4,35133.0
Minnetonka,MN,Hennepin County,1772.5,,,2099.0,391352.0,15.023152114818709,4.66438127090301,1224763.0,71154.0,11.5,4.6,41794.0
Burien,WA,King County,1565.0,,,1995.0,472824.0,13.805107691796751,6.628260869565217,2118119.0,83571.0,10.2,5.0,46316.0
Chester,VA,Chesterfield County,1181.5,,,,250158.0,12.667988060706213,4.49180602006689,335594.0,76969.0,7.2,5.6,35370.0
Dunwoody,GA,Dekalb County,1554.0,,,2199.0,471270.0,11.234799097901956,5.696488294314381,,,,,
Hinesville,GA,Liberty County,750.0,,,1000.0,142488.0,11.234799097901956,5.696488294314381,62120.0,43493.0,16.6,11.9,20966.0
Lakewood,OH,Cuyahoga County,950.0,,,1237.5,201984.0,14.900420934105068,6.458695652173914,1257401.0,46720.0,18.3,8.9,30441.0
Bloomfield Hills,MI,Oakland County,1517.5,,,2200.0,480202.0,14.536102441168126,7.577926421404683,1241860.0,73369.0,9.0,5.3,40941.0
Kapolei,HI,Honolulu County,2476.0,,,2800.0,652994.0,16.651660759910985,4.667391304347826,990060.0,80078.0,9.1,4.5,33776.0
Issaquah,WA,King County,2183.0,,,,741445.0,13.805107691796751,6.628260869565217,2118119.0,83571.0,10.2,5.0,46316.0
Evans,GA,Columbia County,1207.0,1700.0,,1512.5,269177.0,11.234799097901956,5.696488294314381,143723.0,74162.0,8.6,5.8,31720.0
Evesham Township,NJ,Burlington County,1705.0,,,1750.0,284864.0,21.99579324764946,6.166387959866221,449192.0,82839.0,6.4,6.9,39528.0
Yorktown,VA,York County,1400.0,,,1500.0,304056.0,12.667988060706213,4.49180602006689,67196.0,86781.0,5.2,6.4,38193.0
Blue Springs,MO,Jackson County,895.0,,,1295.0,200477.0,12.21825150243283,5.644147157190635,688554.0,50652.0,15.9,5.7,28965.0
Clovis,NM,Curry County,750.0,,,900.0,162494.0,11.770953632984327,6.537792642140468,50283.0,41941.0,22.5,7.8,22628.0
Cleveland Heights,OH,Cuyahoga County,850.0,,,1150.0,128311.0,14.900420934105068,6.458695652173914,1257401.0,46720.0,18.3,8.9,30441.0
Wallingford,CT,New Haven County,1250.0,,,1550.0,256177.0,22.86248283262662,5.317558528428094,862127.0,64872.0,12.1,7.7,35085.0
Moline,IL,Rock Island County,750.0,,,850.0,109825.0,16.20558551486987,6.722909698996656,146205.0,51426.0,14.6,7.1,27822.0
Everett,MA,Middlesex County,2300.0,,,,452111.0,18.983879986406507,5.452842809364549,1582857.0,92878.0,8.2,4.8,47616.0
Arlington,MA,Middlesex County,2200.0,,,2500.0,791484.0,18.983879986406507,5.452842809364549,1582857.0,92878.0,8.2,4.8,47616.0
Country Club,FL,Miami-Dade County,1550.0,,,1550.0,233020.0,10.128295497226617,5.973411371237458,2702602.0,46338.0,19.0,7.4,25481.0
Hackensack,NJ,Bergen County,2222.5,,,1850.0,323627.0,21.99579324764946,6.166387959866221,937920.0,91572.0,7.2,5.2,46601.0
Newark,CA,Alameda County,2600.0,,,3172.5,902588.0,14.350461176725675,7.104013377926421,1629615.0,85743.0,11.3,6.0,41363.0
Euclid,OH,Cuyahoga County,810.0,,,995.0,90764.0,14.900420934105068,6.458695652173914,1257401.0,46720.0,18.3,8.9,30441.0
Winter Springs,FL,Seminole County,1331.5,,,1500.0,286464.0,10.128295497226617,5.973411371237458,449260.0,60739.0,11.8,6.6,31363.0
Manheim Township,PA,Lancaster County,1279.0,,,,259516.0,19.76181313283221,6.223745819397994,536494.0,61492.0,10.4,4.7,29280.0
York,PA,York County,1035.0,,,1095.0,174197.0,19.76181313283221,6.223745819397994,442216.0,61707.0,10.3,5.4,30178.0
Southington,CT,Hartford County,1250.0,,,1600.0,258603.0,22.86248283262662,5.317558528428094,897417.0,69936.0,11.2,7.4,37817.0
Oakland Park,FL,Broward County,1450.0,,,1450.0,252680.0,10.128295497226617,5.973411371237458,1890416.0,54895.0,14.0,7.6,30109.0
Oxford,MS,Lafayette County,1059.0,,,1300.0,201134.0,9.77984143795823,7.106521739130434,52744.0,45019.0,25.3,5.7,25719.0
Windsor Mill,MD,Baltimore County,1200.0,,,1650.0,222064.0,16.389202180173704,5.0481605351170575,828637.0,71810.0,9.1,5.5,37270.0
Rancho Santa Margarita,CA,Orange County,2261.0,,,2600.0,657384.0,14.350461176725675,7.104013377926421,3155816.0,81851.0,12.1,5.8,37603.0
Peachtree Corners,GA,Gwinnett County,1164.0,,,1700.0,365250.0,11.234799097901956,5.696488294314381,889954.0,64496.0,12.1,5.8,27945.0
Lake Oswego,OR,Clackamas County,1595.0,,,2225.0,665227.0,12.917769550650236,6.677090301003345,399962.0,72408.0,9.0,5.6,37551.0
Campbell,CA,Santa Clara County,2800.0,,,3472.5,1289502.0,14.350461176725675,7.104013377926421,1911226.0,106761.0,8.6,5.7,48689.0
Lake Mary,FL,Seminole County,1405.5,2137.5,,1675.0,324415.0,10.128295497226617,5.973411371237458,449260.0,60739.0,11.8,6.6,31363.0
Cutler Bay,FL,Miami-Dade County,1450.0,2262.5,,1835.0,324492.0,10.128295497226617,5.973411371237458,2702602.0,46338.0,19.0,7.4,25481.0
Carol Stream,IL,DuPage County,1281.0,,,1695.0,256643.0,16.20558551486987,6.722909698996656,931826.0,84442.0,6.8,5.2,42050.0
Coppell,TX,Dallas County,1493.0,,,2000.0,428896.0,11.533900382938564,5.869899665551839,2552213.0,53626.0,17.7,5.9,29810.0
Menlo Park,CA,San Mateo County,4097.0,,,5500.0,2370643.0,14.350461176725675,7.104013377926421,763450.0,105667.0,7.3,4.7,53516.0
Burlington,VT,Chittenden County,1600.0,,,,347545.0,24.011241957851183,4.357525083612041,160985.0,66906.0,11.3,4.1,36384.0
San Bruno,CA,San Mateo County,3315.0,,,,1139962.0,14.350461176725675,7.104013377926421,763450.0,105667.0,7.3,4.7,53516.0
North Lauderdale,FL,Broward County,1530.0,,,1599.0,223913.0,10.128295497226617,5.973411371237458,1890416.0,54895.0,14.0,7.6,30109.0
Urbandale,IA,Polk County,840.0,,,1575.0,250985.0,13.620642344502317,4.4458193979933105,467235.0,63530.0,11.7,4.7,33524.0
Woonsocket,RI,Providence County,1050.0,,,,227684.0,17.9412278866842,6.2501672240802675,633704.0,52530.0,16.7,7.6,29025.0
Bear,DE,New Castle County,1495.0,,,,287902.0,16.857719117343784,5.224581939799331,555036.0,68336.0,11.9,6.5,34541.0
