month_year,geo_category,attraction_type,monthly_visits,gdp_per_capita,visa_free_score
2019-03-22,NYC_Accommodations,Accommodation,30.0,3200.0,74
2019-03-23,NYC_Accommodations,Accommodation,40.0,3200.0,74
2019-03-24,NYC_Accommodations,Accommodation,117.0,3200.0,74
2019-03-25,NYC_Accommodations,Accommodation,57.0,3200.0,74
2019-03-26,NYC_Accommodations,Accommodation,27.0,3200.0,74
2019-03-27,NYC_Accommodations,Accommodation,41.0,3200.0,74
2019-03-28,NYC_Accommodations,Accommodation,29.0,3200.0,74
2019-03-29,NYC_Accommodations,Accommodation,51.0,3200.0,74
2019-03-30,NYC_Accommodations,Accommodation,65.0,3200.0,74
2019-03-31,NYC_Accommodations,Accommodation,185.0,3200.0,74
2019-04-01,NYC_Accommodations,Accommodation,81.0,3200.0,74
2019-04-02,NYC_Accommodations,Accommodation,43.0,3200.0,74
2019-04-03,NYC_Accommodations,Accommodation,35.0,3200.0,74
2019-04-04,NYC_Accommodations,Accommodation,28.0,3200.0,74
2019-04-05,NYC_Accommodations,Accommodation,19.0,3200.0,74
2019-04-06,NYC_Accommodations,Accommodation,45.0,3200.0,74
2019-04-07,NYC_Accommodations,Accommodation,101.0,3200.0,74
2019-04-08,NYC_Accommodations,Accommodation,63.0,3200.0,74
2019-04-09,NYC_Accommodations,Accommodation,54.0,3200.0,74
2019-04-10,NYC_Accommodations,Accommodation,63.0,3200.0,74
2019-04-11,NYC_Accommodations,Accommodation,53.0,3200.0,74
2019-04-12,NYC_Accommodations,Accommodation,49.0,3200.0,74
2019-04-13,NYC_Accommodations,Accommodation,55.0,3200.0,74
2019-04-14,NYC_Accommodations,Accommodation,75.0,3200.0,74
2019-04-15,NYC_Accommodations,Accommodation,83.0,3200.0,74
2019-04-16,NYC_Accommodations,Accommodation,60.0,3200.0,74
2019-04-17,NYC_Accommodations,Accommodation,38.0,3200.0,74
2019-04-18,NYC_Accommodations,Accommodation,48.0,3200.0,74
2019-04-19,NYC_Accommodations,Accommodation,67.0,3200.0,74
2019-04-20,NYC_Accommodations,Accommodation,77.0,3200.0,74
2019-04-21,NYC_Accommodations,Accommodation,200.0,3200.0,74
2019-04-22,NYC_Accommodations,Accommodation,132.0,3200.0,74
2019-04-23,NYC_Accommodations,Accommodation,98.0,3200.0,74
2019-04-24,NYC_Accommodations,Accommodation,105.0,3200.0,74
2019-04-25,NYC_Accommodations,Accommodation,66.0,3200.0,74
2019-04-26,NYC_Accommodations,Accommodation,90.0,3200.0,74
2019-04-27,NYC_Accommodations,Accommodation,148.0,3200.0,74
2019-04-28,NYC_Accommodations,Accommodation,220.0,3200.0,74
2019-04-29,NYC_Accommodations,Accommodation,126.0,3200.0,74
2019-04-30,NYC_Accommodations,Accommodation,206.0,3200.0,74
2019-05-01,NYC_Accommodations,Accommodation,140.0,3200.0,74
2019-05-02,NYC_Accommodations,Accommodation,64.0,3200.0,74
2019-05-03,NYC_Accommodations,Accommodation,70.0,3200.0,74
2019-05-04,NYC_Accommodations,Accommodation,135.0,3200.0,74
2019-05-05,NYC_Accommodations,Accommodation,247.0,3200.0,74
2019-05-06,NYC_Accommodations,Accommodation,155.0,3200.0,74
2019-05-07,NYC_Accommodations,Accommodation,107.0,3200.0,74
2019-05-08,NYC_Accommodations,Accommodation,110.0,3200.0,74
2019-05-09,NYC_Accommodations,Accommodation,104.0,3200.0,74
2019-05-10,NYC_Accommodations,Accommodation,126.0,3200.0,74
2019-05-11,NYC_Accommodations,Accommodation,139.0,3200.0,74
2019-05-12,NYC_Accommodations,Accommodation,210.0,3200.0,74
2019-05-13,NYC_Accommodations,Accommodation,151.0,3200.0,74
2019-05-14,NYC_Accommodations,Accommodation,110.0,3200.0,74
2019-05-15,NYC_Accommodations,Accommodation,126.0,3200.0,74
2019-05-16,NYC_Accommodations,Accommodation,106.0,3200.0,74
2019-05-17,NYC_Accommodations,Accommodation,149.0,3200.0,74
2019-05-18,NYC_Accommodations,Accommodation,204.0,3200.0,74
2019-05-19,NYC_Accommodations,Accommodation,443.0,3200.0,74
2019-05-20,NYC_Accommodations,Accommodation,308.0,3200.0,74
2019-05-21,NYC_Accommodations,Accommodation,203.0,3200.0,74
2019-05-22,NYC_Accommodations,Accommodation,172.0,3200.0,74
2019-05-23,NYC_Accommodations,Accommodation,176.0,3200.0,74
2019-05-24,NYC_Accommodations,Accommodation,201.0,3200.0,74
2019-05-25,NYC_Accommodations,Accommodation,245.0,3200.0,74
2019-05-26,NYC_Accommodations,Accommodation,451.0,3200.0,74
2019-05-27,NYC_Accommodations,Accommodation,640.0,3200.0,74
2019-05-28,NYC_Accommodations,Accommodation,299.0,3200.0,74
2019-05-29,NYC_Accommodations,Accommodation,189.0,3200.0,74
2019-05-30,NYC_Accommodations,Accommodation,211.0,3200.0,74
2019-05-31,NYC_Accommodations,Accommodation,519.0,3200.0,74
2019-06-01,NYC_Accommodations,Accommodation,433.0,3200.0,74
2019-06-02,NYC_Accommodations,Accommodation,492.0,3200.0,74
2019-06-03,NYC_Accommodations,Accommodation,409.0,3200.0,74
2019-06-04,NYC_Accommodations,Accommodation,258.0,3200.0,74
2019-06-05,NYC_Accommodations,Accommodation,219.0,3200.0,74
2019-06-06,NYC_Accommodations,Accommodation,219.0,3200.0,74
2019-06-07,NYC_Accommodations,Accommodation,294.0,3200.0,74
2019-06-08,NYC_Accommodations,Accommodation,424.0,3200.0,74
2019-06-09,NYC_Accommodations,Accommodation,694.0,3200.0,74
2019-06-10,NYC_Accommodations,Accommodation,511.0,3200.0,74
2019-06-11,NYC_Accommodations,Accommodation,347.0,3200.0,74
2019-06-12,NYC_Accommodations,Accommodation,345.0,3200.0,74
2019-06-13,NYC_Accommodations,Accommodation,375.0,3200.0,74
2019-06-14,NYC_Accommodations,Accommodation,445.0,3200.0,74
2019-06-15,NYC_Accommodations,Accommodation,639.0,3200.0,74
2019-06-16,NYC_Accommodations,Accommodation,1006.0,3200.0,74
2019-06-17,NYC_Accommodations,Accommodation,645.0,3200.0,74
2019-06-18,NYC_Accommodations,Accommodation,580.0,3200.0,74
2019-06-19,NYC_Accommodations,Accommodation,750.0,3200.0,74
2019-06-20,NYC_Accommodations,Accommodation,705.0,3200.0,74
2019-06-21,NYC_Accommodations,Accommodation,916.0,3200.0,74
2019-06-22,NYC_Accommodations,Accommodation,1127.0,3200.0,74
2019-06-23,NYC_Accommodations,Accommodation,2443.0,3200.0,74
2019-06-24,NYC_Accommodations,Accommodation,1510.0,3200.0,74
2019-06-25,NYC_Accommodations,Accommodation,719.0,3200.0,74
2019-06-26,NYC_Accommodations,Accommodation,650.0,3200.0,74
2019-06-27,NYC_Accommodations,Accommodation,568.0,3200.0,74
2019-06-28,NYC_Accommodations,Accommodation,659.0,3200.0,74
2019-06-29,NYC_Accommodations,Accommodation,883.0,3200.0,74
2019-06-30,NYC_Accommodations,Accommodation,2232.0,3200.0,74
2019-07-01,NYC_Accommodations,Accommodation,2218.0,3200.0,74
2019-07-02,NYC_Accommodations,Accommodation,1087.0,3200.0,74
2019-07-03,NYC_Accommodations,Accommodation,720.0,3200.0,74
2019-07-04,NYC_Accommodations,Accommodation,535.0,3200.0,74
2019-07-05,NYC_Accommodations,Accommodation,934.0,3200.0,74
2019-07-06,NYC_Accommodations,Accommodation,939.0,3200.0,74
2019-07-07,NYC_Accommodations,Accommodation,1151.0,3200.0,74
2019-07-08,NYC_Accommodations,Accommodation,140.0,3200.0,74
2020-02-24,NYC_Accommodations,Accommodation,24.0,3200.0,74
2020-02-25,NYC_Accommodations,Accommodation,7.0,3200.0,74
2020-02-26,NYC_Accommodations,Accommodation,6.0,3200.0,74
2020-02-27,NYC_Accommodations,Accommodation,11.0,3200.0,74
2020-02-28,NYC_Accommodations,Accommodation,15.0,3200.0,74
2020-02-29,NYC_Accommodations,Accommodation,27.0,3200.0,74
2020-03-01,NYC_Accommodations,Accommodation,51.0,3200.0,74
2020-03-02,NYC_Accommodations,Accommodation,15.0,3200.0,74
2020-03-03,NYC_Accommodations,Accommodation,12.0,3200.0,74
2020-03-04,NYC_Accommodations,Accommodation,12.0,3200.0,74
2020-03-05,NYC_Accommodations,Accommodation,17.0,3200.0,74
2020-03-06,NYC_Accommodations,Accommodation,20.0,3200.0,74
2020-03-07,NYC_Accommodations,Accommodation,33.0,3200.0,74
2020-03-08,NYC_Accommodations,Accommodation,77.0,3200.0,74
2020-03-09,NYC_Accommodations,Accommodation,56.0,3200.0,74
2020-03-10,NYC_Accommodations,Accommodation,28.0,3200.0,74
2020-03-11,NYC_Accommodations,Accommodation,38.0,3200.0,74
2020-03-12,NYC_Accommodations,Accommodation,29.0,3200.0,74
2020-03-13,NYC_Accommodations,Accommodation,33.0,3200.0,74
2020-03-14,NYC_Accommodations,Accommodation,60.0,3200.0,74
2020-03-15,NYC_Accommodations,Accommodation,67.0,3200.0,74
2020-03-16,NYC_Accommodations,Accommodation,38.0,3200.0,74
2020-03-17,NYC_Accommodations,Accommodation,29.0,3200.0,74
2020-03-18,NYC_Accommodations,Accommodation,27.0,3200.0,74
2020-03-19,NYC_Accommodations,Accommodation,17.0,3200.0,74
2020-03-20,NYC_Accommodations,Accommodation,18.0,3200.0,74
2020-03-21,NYC_Accommodations,Accommodation,19.0,3200.0,74
2020-03-22,NYC_Accommodations,Accommodation,10.0,3200.0,74
2020-03-23,NYC_Accommodations,Accommodation,14.0,3200.0,74
2020-03-24,NYC_Accommodations,Accommodation,7.0,3200.0,74
2020-03-25,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-03-26,NYC_Accommodations,Accommodation,6.0,3200.0,74
2020-03-27,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-03-28,NYC_Accommodations,Accommodation,7.0,3200.0,74
2020-03-29,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-03-30,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-03-31,NYC_Accommodations,Accommodation,19.0,3200.0,74
2020-04-01,NYC_Accommodations,Accommodation,12.0,3200.0,74
2020-04-02,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-04-03,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-04-04,NYC_Accommodations,Accommodation,9.0,3200.0,74
2020-04-05,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-04-06,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-04-08,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-04-09,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-04-10,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-04-11,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-04-12,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-04-13,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-04-14,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-04-15,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-04-16,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-04-17,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-04-18,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-04-19,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-04-20,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-04-21,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-04-22,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-04-23,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-04-24,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-04-25,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-04-26,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-04-27,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-04-29,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-04-30,NYC_Accommodations,Accommodation,8.0,3200.0,74
2020-05-01,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-05-02,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-05-03,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-05-04,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-05-07,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-05-08,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-05-09,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-05-10,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-05-11,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-05-12,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-05-13,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-05-15,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-05-16,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-05-18,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-05-19,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-05-20,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-05-21,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-05-22,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-05-23,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-05-24,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-05-25,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-05-27,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-05-28,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-05-29,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-05-30,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-05-31,NYC_Accommodations,Accommodation,10.0,3200.0,74
2020-06-01,NYC_Accommodations,Accommodation,7.0,3200.0,74
2020-06-02,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-06-03,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-06-04,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-06-05,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-06-06,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-06-07,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-06-08,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-06-10,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-06-11,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-06-12,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-06-13,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-06-14,NYC_Accommodations,Accommodation,7.0,3200.0,74
2020-06-15,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-06-16,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-06-17,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-06-18,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-06-20,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-06-21,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-06-23,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-06-24,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-06-25,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-06-26,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-06-27,NYC_Accommodations,Accommodation,6.0,3200.0,74
2020-06-28,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-06-29,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-06-30,NYC_Accommodations,Accommodation,11.0,3200.0,74
2020-07-01,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-07-02,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-07-03,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-07-04,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-07-05,NYC_Accommodations,Accommodation,10.0,3200.0,74
2020-07-06,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-07-07,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-07-08,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-07-09,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-07-10,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-07-11,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-07-12,NYC_Accommodations,Accommodation,8.0,3200.0,74
2020-07-13,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-07-14,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-07-15,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-07-16,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-07-17,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-07-18,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-07-19,NYC_Accommodations,Accommodation,11.0,3200.0,74
2020-07-20,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-07-21,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-07-22,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-07-23,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-07-24,NYC_Accommodations,Accommodation,7.0,3200.0,74
2020-07-25,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-07-26,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-07-27,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-07-28,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-07-29,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-07-30,NYC_Accommodations,Accommodation,6.0,3200.0,74
2020-07-31,NYC_Accommodations,Accommodation,11.0,3200.0,74
2020-08-01,NYC_Accommodations,Accommodation,9.0,3200.0,74
2020-08-02,NYC_Accommodations,Accommodation,7.0,3200.0,74
2020-08-03,NYC_Accommodations,Accommodation,6.0,3200.0,74
2020-08-04,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-08-05,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-08-06,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-08-07,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-08-08,NYC_Accommodations,Accommodation,6.0,3200.0,74
2020-08-09,NYC_Accommodations,Accommodation,11.0,3200.0,74
2020-08-10,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-08-11,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-08-12,NYC_Accommodations,Accommodation,6.0,3200.0,74
2020-08-13,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-08-14,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-08-15,NYC_Accommodations,Accommodation,7.0,3200.0,74
2020-08-16,NYC_Accommodations,Accommodation,9.0,3200.0,74
2020-08-17,NYC_Accommodations,Accommodation,6.0,3200.0,74
2020-08-18,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-08-19,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-08-20,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-08-21,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-08-22,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-08-23,NYC_Accommodations,Accommodation,7.0,3200.0,74
2020-08-24,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-08-25,NYC_Accommodations,Accommodation,7.0,3200.0,74
2020-08-26,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-08-27,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-08-28,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-08-29,NYC_Accommodations,Accommodation,8.0,3200.0,74
2020-08-30,NYC_Accommodations,Accommodation,12.0,3200.0,74
2020-08-31,NYC_Accommodations,Accommodation,19.0,3200.0,74
2020-09-01,NYC_Accommodations,Accommodation,12.0,3200.0,74
2020-09-02,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-09-03,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-09-04,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-09-05,NYC_Accommodations,Accommodation,8.0,3200.0,74
2020-09-06,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-09-07,NYC_Accommodations,Accommodation,19.0,3200.0,74
2020-09-08,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-09-09,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-09-10,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-09-11,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-09-12,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-09-13,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-09-14,NYC_Accommodations,Accommodation,6.0,3200.0,74
2020-09-15,NYC_Accommodations,Accommodation,6.0,3200.0,74
2020-09-16,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-09-17,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-09-19,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-09-20,NYC_Accommodations,Accommodation,16.0,3200.0,74
2020-09-21,NYC_Accommodations,Accommodation,6.0,3200.0,74
2020-09-22,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-09-24,NYC_Accommodations,Accommodation,6.0,3200.0,74
2020-09-25,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-09-26,NYC_Accommodations,Accommodation,10.0,3200.0,74
2020-09-27,NYC_Accommodations,Accommodation,7.0,3200.0,74
2020-09-28,NYC_Accommodations,Accommodation,6.0,3200.0,74
2020-09-29,NYC_Accommodations,Accommodation,6.0,3200.0,74
2020-09-30,NYC_Accommodations,Accommodation,7.0,3200.0,74
2020-10-01,NYC_Accommodations,Accommodation,15.0,3200.0,74
2020-10-02,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-10-03,NYC_Accommodations,Accommodation,8.0,3200.0,74
2020-10-04,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-10-05,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-10-06,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-10-07,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-10-08,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-10-09,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-10-10,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-10-11,NYC_Accommodations,Accommodation,15.0,3200.0,74
2020-10-12,NYC_Accommodations,Accommodation,7.0,3200.0,74
2020-10-13,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-10-14,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-10-15,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-10-16,NYC_Accommodations,Accommodation,6.0,3200.0,74
2020-10-17,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-10-18,NYC_Accommodations,Accommodation,9.0,3200.0,74
2020-10-19,NYC_Accommodations,Accommodation,8.0,3200.0,74
2020-10-20,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-10-21,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-10-22,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-10-23,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-10-24,NYC_Accommodations,Accommodation,6.0,3200.0,74
2020-10-25,NYC_Accommodations,Accommodation,10.0,3200.0,74
2020-10-26,NYC_Accommodations,Accommodation,6.0,3200.0,74
2020-10-27,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-10-28,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-10-29,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-10-30,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-10-31,NYC_Accommodations,Accommodation,30.0,3200.0,74
2020-11-01,NYC_Accommodations,Accommodation,12.0,3200.0,74
2020-11-02,NYC_Accommodations,Accommodation,6.0,3200.0,74
2020-11-03,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-11-05,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-11-06,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-11-07,NYC_Accommodations,Accommodation,7.0,3200.0,74
2020-11-08,NYC_Accommodations,Accommodation,8.0,3200.0,74
2020-11-09,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-11-10,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-11-11,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-11-12,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-11-14,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-11-15,NYC_Accommodations,Accommodation,17.0,3200.0,74
2020-11-16,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-11-17,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-11-18,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-11-19,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-11-20,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-11-21,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-11-22,NYC_Accommodations,Accommodation,15.0,3200.0,74
2020-11-23,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-11-24,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-11-25,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-11-26,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-11-27,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-11-28,NYC_Accommodations,Accommodation,10.0,3200.0,74
2020-11-29,NYC_Accommodations,Accommodation,12.0,3200.0,74
2020-11-30,NYC_Accommodations,Accommodation,17.0,3200.0,74
2020-12-01,NYC_Accommodations,Accommodation,17.0,3200.0,74
2020-12-03,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-12-04,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-12-05,NYC_Accommodations,Accommodation,7.0,3200.0,74
2020-12-06,NYC_Accommodations,Accommodation,11.0,3200.0,74
2020-12-07,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-12-08,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-12-09,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-12-10,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-12-11,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-12-12,NYC_Accommodations,Accommodation,9.0,3200.0,74
2020-12-13,NYC_Accommodations,Accommodation,7.0,3200.0,74
2020-12-14,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-12-15,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-12-16,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-12-17,NYC_Accommodations,Accommodation,1.0,3200.0,74
2020-12-18,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-12-19,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-12-20,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-12-21,NYC_Accommodations,Accommodation,5.0,3200.0,74
2020-12-22,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-12-23,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-12-24,NYC_Accommodations,Accommodation,2.0,3200.0,74
2020-12-25,NYC_Accommodations,Accommodation,7.0,3200.0,74
2020-12-26,NYC_Accommodations,Accommodation,3.0,3200.0,74
2020-12-27,NYC_Accommodations,Accommodation,6.0,3200.0,74
2020-12-28,NYC_Accommodations,Accommodation,4.0,3200.0,74
2020-12-29,NYC_Accommodations,Accommodation,7.0,3200.0,74
2020-12-30,NYC_Accommodations,Accommodation,6.0,3200.0,74
2020-12-31,NYC_Accommodations,Accommodation,15.0,3200.0,74
2021-01-01,NYC_Accommodations,Accommodation,14.0,3200.0,74
2021-01-02,NYC_Accommodations,Accommodation,9.0,3200.0,74
2021-01-03,NYC_Accommodations,Accommodation,11.0,3200.0,74
2021-01-04,NYC_Accommodations,Accommodation,6.0,3200.0,74
