entity_id,source,dominant_topic,cluster_label,topic_weights
airbnb_414,Airbnb,0,5,"[np.float64(0.08951628002572315), np.float64(0.0), np.float64(0.008579574255115505), np.float64(0.03575377236374206), np.float64(0.04000766901077757), np.float64(0.019931356687137976), np.float64(3.857539421721202e-05), np.float64(0.0012233702880009682)]"
airbnb_415,Airbnb,5,0,"[np.float64(0.002499779792736145), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.032060380371376485), np.float64(0.006212212647832269), np.float64(0.0)]"
airbnb_421,Airbnb,3,5,"[np.float64(0.016607853760839158), np.float64(0.0), np.float64(0.015837236091518977), np.float64(0.0569616448226254), np.float64(0.040025782852117775), np.float64(0.0), np.float64(0.03146138700871753), np.float64(0.0)]"
airbnb_422,Airbnb,2,5,"[np.float64(0.008735709630167461), np.float64(0.0), np.float64(0.43370733909679804), np.float64(0.0), np.float64(0.05223169800970428), np.float64(0.0), np.float64(0.0), np.float64(0.007759045561241127)]"
airbnb_423,Airbnb,5,0,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0013941119944052209), np.float64(0.0006995803469558008), np.float64(0.03876268766619586), np.float64(0.010244847207806116), np.float64(0.0)]"
airbnb_424,Airbnb,4,5,"[np.float64(0.0), np.float64(0.0), np.float64(0.02154734903948824), np.float64(0.0), np.float64(0.027559585420274403), np.float64(0.022955105858222826), np.float64(0.0), np.float64(0.0)]"
airbnb_425,Airbnb,0,5,"[np.float64(0.10017038218088144), np.float64(0.0), np.float64(0.01676642763918331), np.float64(0.0), np.float64(0.020962160844702368), np.float64(0.00284693252166052), np.float64(0.0), np.float64(0.01103237170256852)]"
airbnb_426,Airbnb,4,2,"[np.float64(0.013010284026186338), np.float64(0.0), np.float64(0.0), np.float64(0.052798132131053964), np.float64(0.062210637165296484), np.float64(0.0), np.float64(0.012862465067436223), np.float64(0.0)]"
airbnb_427,Airbnb,5,0,"[np.float64(0.06568273916946574), np.float64(0.0), np.float64(0.0021703792731859696), np.float64(0.0), np.float64(0.027711987112333976), np.float64(0.1537253073380815), np.float64(0.03395570131433464), np.float64(0.000349332962636733)]"
airbnb_428,Airbnb,3,5,"[np.float64(0.0), np.float64(0.0), np.float64(0.0026357469492798626), np.float64(0.46011902691465456), np.float64(0.0), np.float64(0.0), np.float64(0.007389913969916824), np.float64(0.0)]"
airbnb_429,Airbnb,5,2,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0019428825588732965), np.float64(0.051222279209165604), np.float64(0.13213989238364005), np.float64(0.06070846213834078), np.float64(0.0)]"
airbnb_430,Airbnb,0,5,"[np.float64(0.07734568720418705), np.float64(0.0), np.float64(0.07066318241106845), np.float64(0.0), np.float64(0.0), np.float64(0.04216482072777757), np.float64(0.009598341582080477), np.float64(0.0015498822751007285)]"
airbnb_431,Airbnb,4,5,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.264933210591757), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_432,Airbnb,0,2,"[np.float64(0.07993057166221927), np.float64(0.0), np.float64(0.0005227418566776348), np.float64(0.0), np.float64(0.0), np.float64(0.012316782848787337), np.float64(0.049554882369124344), np.float64(0.0013217454221488333)]"
airbnb_433,Airbnb,6,2,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.049312087913111376), np.float64(0.023834681745952595), np.float64(0.0), np.float64(0.2865015686792477), np.float64(0.003714754074326456)]"
airbnb_434,Airbnb,6,5,"[np.float64(0.05462877474886685), np.float64(0.0), np.float64(0.0010132448412017133), np.float64(0.03094888610426583), np.float64(0.0545638976458487), np.float64(0.011423991780866663), np.float64(0.06743783431580394), np.float64(0.0)]"
airbnb_435,Airbnb,2,5,"[np.float64(0.0021698752096421877), np.float64(0.0), np.float64(0.13539468351910935), np.float64(0.0), np.float64(0.00950170006096841), np.float64(0.01660076998533983), np.float64(0.017164453889049584), np.float64(0.0)]"
airbnb_436,Airbnb,0,5,"[np.float64(0.11464370627755789), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.05264017134855611), np.float64(0.0), np.float64(0.0)]"
airbnb_437,Airbnb,0,0,"[np.float64(0.10791839405130234), np.float64(0.0), np.float64(0.0), np.float64(0.014593500051204134), np.float64(0.0), np.float64(0.059140168936303195), np.float64(0.0), np.float64(0.0007153397783989273)]"
airbnb_438,Airbnb,6,0,"[np.float64(0.04397487677349038), np.float64(0.0), np.float64(0.0), np.float64(0.006420454576666357), np.float64(0.0), np.float64(0.0), np.float64(0.25448160739132997), np.float64(0.0)]"
airbnb_439,Airbnb,2,5,"[np.float64(0.05140966451802533), np.float64(0.0), np.float64(0.2046654652170439), np.float64(0.0), np.float64(0.0), np.float64(0.06379735116897693), np.float64(0.011316570518178314), np.float64(0.0)]"
airbnb_440,Airbnb,5,2,"[np.float64(0.05543312041519504), np.float64(0.0), np.float64(0.003309428745924973), np.float64(0.001183933987160048), np.float64(0.014843493414806142), np.float64(0.19456012748061266), np.float64(0.014158331966737792), np.float64(0.0)]"
airbnb_441,Airbnb,5,5,"[np.float64(0.014946548786491176), np.float64(0.0), np.float64(0.0), np.float64(0.05241819915816869), np.float64(0.04803419702599116), np.float64(0.0800083203889537), np.float64(0.015919009391292236), np.float64(0.005451781108875108)]"
airbnb_442,Airbnb,3,2,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.4788958470680342), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_443,Airbnb,4,2,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.31224679220719176), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_444,Airbnb,0,0,"[np.float64(0.09049320091641914), np.float64(0.0), np.float64(0.03285439458712638), np.float64(0.0), np.float64(0.0), np.float64(0.023205491416085577), np.float64(0.0), np.float64(0.0)]"
airbnb_445,Airbnb,5,5,"[np.float64(0.07817869321189032), np.float64(0.0), np.float64(0.0031342540037661436), np.float64(0.0), np.float64(0.0), np.float64(0.0855348264566536), np.float64(0.0), np.float64(1.2682024925862652e-05)]"
airbnb_446,Airbnb,4,5,"[np.float64(0.04160013479727751), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.16317189056821144), np.float64(0.019404132827946445), np.float64(0.0), np.float64(0.0008648013218256221)]"
airbnb_447,Airbnb,4,0,"[np.float64(0.0), np.float64(0.0), np.float64(0.036405874822529875), np.float64(0.0), np.float64(0.17791913937458448), np.float64(0.0), np.float64(0.009867484776914449), np.float64(0.0)]"
airbnb_448,Airbnb,0,2,"[np.float64(0.08343813641288111), np.float64(0.0), np.float64(0.00237028687552925), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.04259993420160437), np.float64(0.0)]"
airbnb_449,Airbnb,0,5,"[np.float64(0.11030445480092763), np.float64(0.0), np.float64(0.007052567037208084), np.float64(0.0), np.float64(0.008975544218754385), np.float64(0.03437943252853108), np.float64(0.00029118409200342825), np.float64(0.0)]"
airbnb_450,Airbnb,0,2,"[np.float64(0.03061736307143421), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.00702575381751668), np.float64(0.010738072576569252), np.float64(0.0), np.float64(0.0)]"
airbnb_454,Airbnb,5,5,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.004134140593248202), np.float64(0.007664231158417426), np.float64(0.1908366761332546), np.float64(0.0), np.float64(0.0015312600924731851)]"
airbnb_455,Airbnb,3,2,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.45246075937715363), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_456,Airbnb,0,5,"[np.float64(0.164854752349523), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.008927580429763524), np.float64(0.0), np.float64(0.0)]"
airbnb_457,Airbnb,2,2,"[np.float64(0.0), np.float64(0.0), np.float64(0.4389585998767246), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_458,Airbnb,2,2,"[np.float64(0.0), np.float64(0.0), np.float64(0.05230685484726351), np.float64(0.017199995917766286), np.float64(0.027816524812015696), np.float64(0.020196633328384117), np.float64(0.024842043593707112), np.float64(0.01762134046373895)]"
airbnb_459,Airbnb,5,5,"[np.float64(0.026338713644796598), np.float64(0.0), np.float64(0.02111297161165573), np.float64(0.0), np.float64(0.013676673397352769), np.float64(0.20009999417137037), np.float64(0.0), np.float64(0.0)]"
airbnb_460,Airbnb,0,0,"[np.float64(0.06593698630439311), np.float64(0.0), np.float64(0.0), np.float64(0.008792683905439514), np.float64(0.010617215750301962), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_461,Airbnb,0,5,"[np.float64(0.06291279636730457), np.float64(0.0), np.float64(0.0003988545055271938), np.float64(0.0), np.float64(0.014317536800696033), np.float64(0.05493726035075004), np.float64(0.0), np.float64(0.0006524920593890338)]"
airbnb_462,Airbnb,4,2,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.18916800466086706), np.float64(0.0), np.float64(0.035437194600035686), np.float64(0.0)]"
airbnb_463,Airbnb,0,5,"[np.float64(0.083701067459186), np.float64(0.0), np.float64(0.0018366557196442975), np.float64(0.009684864300176179), np.float64(0.008417634955848945), np.float64(0.042279028991520536), np.float64(0.0), np.float64(0.0)]"
airbnb_464,Airbnb,4,5,"[np.float64(0.0), np.float64(1.0542837745593792e-05), np.float64(0.01477888689468031), np.float64(0.0), np.float64(0.10776142782650444), np.float64(0.0062562487386305776), np.float64(0.0), np.float64(0.0)]"
airbnb_465,Airbnb,2,2,"[np.float64(0.0), np.float64(0.0), np.float64(0.41224880722386703), np.float64(0.0), np.float64(0.038137454089902344), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_466,Airbnb,4,2,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.19630384916332985), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_467,Airbnb,0,2,"[np.float64(0.1397145562614422), np.float64(0.0), np.float64(0.0), np.float64(0.031211382777361713), np.float64(0.0), np.float64(0.03523800433623002), np.float64(0.0), np.float64(0.0)]"
airbnb_468,Airbnb,4,5,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.004653371141970715), np.float64(0.12455047349177785), np.float64(0.02137269537391997), np.float64(0.0), np.float64(0.0030873477849967974)]"
airbnb_469,Airbnb,0,5,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_470,Airbnb,0,5,"[np.float64(0.08652538509405645), np.float64(0.0), np.float64(0.0), np.float64(0.011563779939513293), np.float64(0.0), np.float64(0.03432543843325575), np.float64(0.0), np.float64(0.001197863253985004)]"
airbnb_471,Airbnb,6,0,"[np.float64(0.002264570169505834), np.float64(0.0), np.float64(0.0), np.float64(0.0016938291322322458), np.float64(0.016158262010561582), np.float64(0.0), np.float64(0.1867915793440828), np.float64(0.00020908367981611217)]"
airbnb_472,Airbnb,5,2,"[np.float64(0.0), np.float64(0.000498031195065605), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.35637745206929783), np.float64(0.0), np.float64(0.0)]"
airbnb_473,Airbnb,4,2,"[np.float64(0.04407396424854464), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0650289836637298), np.float64(2.2535917769813628e-05), np.float64(0.0), np.float64(0.0)]"
airbnb_474,Airbnb,0,0,"[np.float64(0.06966429404585771), np.float64(0.0), np.float64(0.0007279163988988152), np.float64(0.008850319666185068), np.float64(0.06819470141971884), np.float64(0.04068995011708223), np.float64(0.012671228731311624), np.float64(0.0)]"
airbnb_475,Airbnb,4,5,"[np.float64(0.0), np.float64(0.0), np.float64(0.03111573597340504), np.float64(0.024937722717305693), np.float64(0.2595461779182381), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_476,Airbnb,0,5,"[np.float64(0.10656421003376675), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0036405918853921588), np.float64(0.03604201401862578), np.float64(0.022488905252868407), np.float64(0.0)]"
airbnb_477,Airbnb,5,2,"[np.float64(0.05498929263140644), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.09555751869405255), np.float64(0.0), np.float64(0.0)]"
airbnb_478,Airbnb,3,2,"[np.float64(0.0), np.float64(0.0), np.float64(0.003097199222743972), np.float64(0.4469716004452465), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_479,Airbnb,2,5,"[np.float64(0.0), np.float64(0.0), np.float64(0.5205464655404956), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_480,Airbnb,3,5,"[np.float64(0.0), np.float64(0.0), np.float64(0.007413488665121884), np.float64(0.43248982620753507), np.float64(0.0), np.float64(0.0), np.float64(0.039772279183077706), np.float64(0.002040753041768765)]"
airbnb_481,Airbnb,4,5,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0031938222719704273), np.float64(0.17668269969119688), np.float64(0.006087756164416802), np.float64(0.003200511394593619), np.float64(0.0014523404884766661)]"
airbnb_482,Airbnb,2,5,"[np.float64(0.004772447886453929), np.float64(0.0), np.float64(0.03764372934413122), np.float64(0.0), np.float64(0.0037209330999805434), np.float64(0.0027050983842288184), np.float64(0.007900438615437055), np.float64(0.0)]"
airbnb_483,Airbnb,2,0,"[np.float64(0.009381252077474513), np.float64(0.0), np.float64(0.045313357686976016), np.float64(0.0053114298724024804), np.float64(0.0344011674808349), np.float64(0.0), np.float64(0.005804552007241705), np.float64(0.0)]"
airbnb_484,Airbnb,0,2,"[np.float64(0.11302808620807553), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.05669302354166768), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_485,Airbnb,5,0,"[np.float64(0.03750247072927198), np.float64(0.0), np.float64(0.017056764768900275), np.float64(0.01237575846325985), np.float64(0.003135305749300158), np.float64(0.11358135591853513), np.float64(0.0), np.float64(0.00726338816282097)]"
airbnb_486,Airbnb,0,0,"[np.float64(0.10392144208488092), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.10278117862509217), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_487,Airbnb,5,0,"[np.float64(0.008578814613031907), np.float64(0.0), np.float64(0.0), np.float64(0.0459455045740979), np.float64(0.025597940959726024), np.float64(0.1598327924445763), np.float64(0.01077975692862516), np.float64(0.0)]"
airbnb_488,Airbnb,3,0,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.4436917592079788), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_489,Airbnb,0,0,"[np.float64(0.1319590503875937), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.01183699538656545), np.float64(0.0), np.float64(0.0), np.float64(0.10005733401470035)]"
airbnb_490,Airbnb,5,0,"[np.float64(0.0), np.float64(0.0), np.float64(0.02420901000546597), np.float64(0.00416304339631264), np.float64(0.02510282036209555), np.float64(0.03410643612804837), np.float64(0.01156412974007439), np.float64(0.0)]"
airbnb_491,Airbnb,5,5,"[np.float64(0.0), np.float64(0.0), np.float64(0.13873403566472384), np.float64(0.0005617503693479835), np.float64(0.0), np.float64(0.1480274332906119), np.float64(0.0006242097988855984), np.float64(0.008708262528241415)]"
airbnb_492,Airbnb,6,0,"[np.float64(0.025062728786896374), np.float64(0.0), np.float64(0.048991705199850195), np.float64(0.001544249204120155), np.float64(0.024211396442521037), np.float64(0.012431492509508004), np.float64(0.0734434041122142), np.float64(0.0)]"
airbnb_493,Airbnb,5,5,"[np.float64(0.015119720946158212), np.float64(0.0), np.float64(0.0), np.float64(0.04300132722946574), np.float64(0.03048645262657989), np.float64(0.07929791714906735), np.float64(0.010290461608075995), np.float64(0.002111565498206756)]"
airbnb_494,Airbnb,4,5,"[np.float64(0.0), np.float64(1.203111990091321e-05), np.float64(0.014649039979027926), np.float64(0.0), np.float64(0.3010166759798967), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_495,Airbnb,3,0,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.4610582879353699), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_496,Airbnb,5,2,"[np.float64(0.02099103926318099), np.float64(0.0005778617208467401), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.2134580715924146), np.float64(0.0), np.float64(0.00047524949251391487)]"
airbnb_497,Airbnb,6,5,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.015554275618302039), np.float64(0.17798781046468115), np.float64(0.00036679964069586573)]"
airbnb_498,Airbnb,2,2,"[np.float64(0.0), np.float64(0.0), np.float64(0.04855589672652277), np.float64(0.00016869701990356625), np.float64(0.030312028910359858), np.float64(0.017175941144310154), np.float64(0.020689111981998933), np.float64(0.016136851681924122)]"
airbnb_499,Airbnb,2,2,"[np.float64(0.0), np.float64(0.0), np.float64(0.4778107267333562), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.008925394033561967), np.float64(0.0)]"
airbnb_500,Airbnb,0,0,"[np.float64(0.11940839830765206), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.02196759106918134), np.float64(0.0), np.float64(0.0)]"
airbnb_501,Airbnb,0,5,"[np.float64(0.11873497680441), np.float64(0.0), np.float64(0.0), np.float64(0.006832281391869228), np.float64(0.01665733207548618), np.float64(0.0), np.float64(0.020990211664815), np.float64(0.0003357402342876694)]"
airbnb_502,Airbnb,4,5,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.16456083494245155), np.float64(0.01172952299660502), np.float64(0.03517316220493492), np.float64(0.0)]"
airbnb_503,Airbnb,4,0,"[np.float64(0.0), np.float64(1.203111990091321e-05), np.float64(0.014649039979027926), np.float64(0.0), np.float64(0.3010166759798967), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_504,Airbnb,0,5,"[np.float64(0.009596225180155779), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_505,Airbnb,4,5,"[np.float64(0.027852670843666317), np.float64(0.0), np.float64(0.008714268529749932), np.float64(0.061448110960730884), np.float64(0.09885814586268202), np.float64(0.002945294668800271), np.float64(0.07186525097808152), np.float64(0.0)]"
airbnb_506,Airbnb,0,5,"[np.float64(0.10607772636840115), np.float64(0.0), np.float64(0.003977718596118512), np.float64(0.00448119463993418), np.float64(0.01799442184014455), np.float64(0.0), np.float64(0.006303587896512331), np.float64(0.0)]"
airbnb_507,Airbnb,4,5,"[np.float64(0.01597795781428258), np.float64(0.0), np.float64(0.028231054646592788), np.float64(0.022754391837505585), np.float64(0.06446072179014413), np.float64(0.014937388699193945), np.float64(0.026029214099345062), np.float64(0.0)]"
airbnb_508,Airbnb,4,0,"[np.float64(0.004297835948203381), np.float64(0.0), np.float64(0.0), np.float64(0.00951515906294652), np.float64(0.026807072868413925), np.float64(0.015640383235000166), np.float64(0.00018970940399345914), np.float64(0.0)]"
airbnb_509,Airbnb,0,2,"[np.float64(0.09636757748803243), np.float64(0.0), np.float64(0.07600025182312384), np.float64(0.027942622538660835), np.float64(0.05130322060508123), np.float64(0.01817957847074586), np.float64(0.0), np.float64(0.0030017445288930684)]"
airbnb_510,Airbnb,0,5,"[np.float64(0.10595547061788499), np.float64(0.0), np.float64(0.06833074522039063), np.float64(0.014171798330021522), np.float64(0.008656857102784394), np.float64(0.031232299347929433), np.float64(0.00701389465061477), np.float64(0.0)]"
airbnb_511,Airbnb,3,2,"[np.float64(0.006854152183818809), np.float64(0.0), np.float64(0.0013931100453603916), np.float64(0.45906837377267307), np.float64(0.0), np.float64(0.0347854048693845), np.float64(0.0), np.float64(0.0)]"
airbnb_512,Airbnb,4,5,"[np.float64(0.038754465679971734), np.float64(0.0), np.float64(0.008920982849034228), np.float64(0.0), np.float64(0.06443635151040394), np.float64(0.019109148637772758), np.float64(0.023239731510125174), np.float64(0.0)]"
airbnb_513,Airbnb,3,0,"[np.float64(0.01490483017943792), np.float64(0.0), np.float64(0.0), np.float64(0.45104569611491907), np.float64(0.0), np.float64(0.0039936905180698755), np.float64(0.0), np.float64(6.65014796103637e-05)]"
airbnb_514,Airbnb,2,5,"[np.float64(0.0041081756646801654), np.float64(0.0), np.float64(0.1769310415436309), np.float64(0.0012312742693821965), np.float64(0.003107839413566849), np.float64(0.12289110430473141), np.float64(0.004506327838908203), np.float64(0.00771984422649812)]"
airbnb_515,Airbnb,4,0,"[np.float64(0.013889392737513767), np.float64(0.0), np.float64(0.011273529203818662), np.float64(0.01830976232216801), np.float64(0.19608145532077736), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_516,Airbnb,0,2,"[np.float64(0.11489528609634946), np.float64(0.0), np.float64(0.0), np.float64(0.005554939098334058), np.float64(0.0014882666738715367), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_517,Airbnb,0,5,"[np.float64(0.1054044950668374), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.00421141876099841), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_518,Airbnb,0,2,"[np.float64(0.11727444852159409), np.float64(0.0), np.float64(0.009264569462750468), np.float64(0.009065545726530535), np.float64(0.01380518461540447), np.float64(0.0), np.float64(0.02742632303370888), np.float64(0.004521481912967283)]"
airbnb_519,Airbnb,6,2,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.00435279794854431), np.float64(0.03554699372786199), np.float64(0.0), np.float64(0.05757578611718407), np.float64(0.0)]"
airbnb_520,Airbnb,3,2,"[np.float64(0.012204313912028255), np.float64(0.0), np.float64(0.0), np.float64(0.4632290101381142), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0004999975569808868)]"
airbnb_521,Airbnb,5,0,"[np.float64(0.046322149807015), np.float64(0.0), np.float64(0.02000683708553709), np.float64(0.0), np.float64(0.0009143682257074628), np.float64(0.05417022347243945), np.float64(0.019054045123163107), np.float64(0.0)]"
airbnb_522,Airbnb,0,2,"[np.float64(0.13798264590254036), np.float64(0.0), np.float64(0.003282254629843891), np.float64(0.009033513385025166), np.float64(0.001369854098817513), np.float64(0.0030634432452623685), np.float64(0.014746825796478714), np.float64(0.0)]"
airbnb_523,Airbnb,0,0,"[np.float64(0.10873155279690926), np.float64(0.0), np.float64(0.0), np.float64(0.0013097958379377993), np.float64(0.06991843081567951), np.float64(0.0), np.float64(0.0), np.float64(0.00301781496125367)]"
airbnb_524,Airbnb,2,2,"[np.float64(0.04033496432009798), np.float64(0.0), np.float64(0.08286384414689016), np.float64(0.0), np.float64(0.016938891005789235), np.float64(0.010446212588116378), np.float64(0.02291141710678576), np.float64(0.0)]"
airbnb_525,Airbnb,3,5,"[np.float64(0.023897022403253646), np.float64(0.0), np.float64(0.0), np.float64(0.12341627870840369), np.float64(0.10116295569269253), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_526,Airbnb,0,2,"[np.float64(0.09596966953414952), np.float64(0.0), np.float64(0.0), np.float64(0.06426504415537573), np.float64(0.02908222279150892), np.float64(0.0), np.float64(0.004979929697635791), np.float64(0.0)]"
airbnb_527,Airbnb,6,5,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.01546536837961382), np.float64(0.0), np.float64(0.4474356043202792), np.float64(0.0)]"
airbnb_528,Airbnb,2,5,"[np.float64(0.0), np.float64(2.0098315996183775e-05), np.float64(0.412764121337796), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_529,Airbnb,5,5,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.3567537152459613), np.float64(0.0), np.float64(0.0)]"
airbnb_530,Airbnb,5,5,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.06404274229605535), np.float64(0.13082260370468785), np.float64(0.012543786978822491), np.float64(0.0)]"
airbnb_531,Airbnb,0,2,"[np.float64(0.11492604366087421), np.float64(0.0), np.float64(0.0), np.float64(0.026558898192483922), np.float64(0.04847852038173309), np.float64(0.06190001741070914), np.float64(0.0), np.float64(0.0)]"
airbnb_532,Airbnb,0,2,"[np.float64(0.09805411234205764), np.float64(0.0), np.float64(0.0), np.float64(0.06549602277980496), np.float64(0.02684061913540843), np.float64(0.0), np.float64(0.00018668269528850247), np.float64(0.0)]"
airbnb_533,Airbnb,6,5,"[np.float64(0.03168319282345712), np.float64(0.0), np.float64(0.005002149145934412), np.float64(0.0), np.float64(0.0), np.float64(0.0689756210973345), np.float64(0.1415216642624566), np.float64(0.0002716048398267169)]"
airbnb_534,Airbnb,5,5,"[np.float64(0.032924347719387105), np.float64(0.0), np.float64(0.0), np.float64(0.03945822301527655), np.float64(0.020365322903480997), np.float64(0.12138863689114508), np.float64(0.008037179288508499), np.float64(0.0)]"
airbnb_535,Airbnb,0,5,"[np.float64(0.09010936676623373), np.float64(0.0), np.float64(0.0018414153161291516), np.float64(0.0), np.float64(0.002492192316714105), np.float64(0.016667899207948162), np.float64(0.0), np.float64(0.00265849703884736)]"
airbnb_536,Airbnb,0,2,"[np.float64(0.10189365207498685), np.float64(0.0), np.float64(0.0), np.float64(0.0649362758372532), np.float64(0.013078485930054314), np.float64(0.0014580782802607053), np.float64(0.00038021167517687685), np.float64(0.0)]"
airbnb_537,Airbnb,4,5,"[np.float64(0.06804072339379585), np.float64(0.0), np.float64(0.0), np.float64(0.009172073570690114), np.float64(0.11111587180009921), np.float64(0.0), np.float64(0.014568511736985496), np.float64(7.828989992802679e-05)]"
airbnb_538,Airbnb,0,2,"[np.float64(0.0807133644878897), np.float64(0.0), np.float64(0.0008175486831261598), np.float64(0.026032012930585068), np.float64(0.011568216485532124), np.float64(5.6486120317196826e-05), np.float64(0.005475457501109594), np.float64(0.0)]"
airbnb_539,Airbnb,6,2,"[np.float64(0.0), np.float64(0.0), np.float64(0.04525023523281179), np.float64(0.0), np.float64(0.0), np.float64(0.012777744359111429), np.float64(0.42762743902347966), np.float64(0.005377982449341007)]"
airbnb_540,Airbnb,0,5,"[np.float64(0.06932135643835975), np.float64(0.0), np.float64(0.0019803215383768207), np.float64(0.05551882528066145), np.float64(0.04275968860823899), np.float64(0.047604220631804105), np.float64(0.0), np.float64(0.0)]"
airbnb_541,Airbnb,0,5,"[np.float64(0.08315809063129609), np.float64(0.0), np.float64(0.0), np.float64(0.017392824209336317), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.00015201449814709466)]"
airbnb_542,Airbnb,5,5,"[np.float64(0.04359354721464106), np.float64(0.0), np.float64(0.031282005260807585), np.float64(0.0), np.float64(0.0), np.float64(0.1510942713012854), np.float64(0.02910367708398055), np.float64(0.0)]"
airbnb_543,Airbnb,3,5,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.4623946175978409), np.float64(0.014528066121156282), np.float64(0.004239509908129898), np.float64(0.0), np.float64(0.0)]"
