brand,amazon_median_price,ebay_median_price,avg_delivery_delay_days,avg_review_score,total_listing_count,olist_product_count
sinloon,6.99,,0.0,3.9950090744101634,1.0,0
sinoele,29.99,,0.0,3.9950090744101634,1.0,0
sinopro,15.99,,0.0,3.9950090744101634,1.0,0
sinyong,6.4,,0.0,3.9950090744101634,1.0,0
sir lancelots armor,32.99,,0.0,3.9950090744101634,3.0,0
siro inc,14.89,,0.0,3.9950090744101634,3.0,0
siruibo,9.99,,0.0,3.9950090744101634,2.0,0
sishuinianhua,14.95,,0.0,3.9950090744101634,2.0,0
siskiyou,2.5,,0.0,3.9950090744101634,12.0,0
sizzle city,4.5,,0.0,3.9950090744101634,1.0,0
ska direct,7.95,,0.0,3.9950090744101634,1.0,0
skateboard boy,3.0,,0.0,3.9950090744101634,1.0,0
skater,53.155,,0.0,3.9950090744101634,2.0,0
skcase,3.0,,0.0,3.9950090744101634,1.0,0
skech,9.62,,0.0,3.9950090744101634,27.0,0
skg,15.99,,0.0,3.9950090744101634,3.0,0
skiiwah,4.0,,0.0,3.9950090744101634,1.0,0
skiliwah,6.99,,0.0,3.9950090744101634,49.0,0
skin,0.99,,0.0,3.9950090744101634,1.0,0
skinguard lg optimus l90,9.97,,-11.391107078039928,3.9950090744101634,1.0,1104
skinguardz,12.39,,0.0,3.9950090744101634,166.0,0
skinguardz for alcatel conquest,5.95,,0.0,3.9950090744101634,2.0,0
skinguardz for alcatel one touch fierce xl,14.79,,0.0,3.9950090744101634,1.0,0
skinguardz for galaxy j7 2015  j700,12.45,,0.0,3.9950090744101634,4.0,0
skinguardz for galaxy s7 edge,11.95,,0.0,3.9950090744101634,1.0,0
skinguardz for htc desire 510,5.95,,0.0,3.9950090744101634,3.0,0
skinguardz for htc desire 526,10.79,,0.0,3.9950090744101634,1.0,0
skinguardz for htc desire 610,10.79,,0.0,3.9950090744101634,1.0,0
skinguardz for htc desire 626,5.95,,0.0,3.9950090744101634,6.0,0
skinguardz for huawei union,14.79,,0.0,3.9950090744101634,1.0,0
skinguardz for lg g stylo,14.79,,-11.391107078039928,3.9950090744101634,4.0,1104
skinguardz for lg g stylo ls770  g4 note stylus,12.29,,-11.391107078039928,3.9950090744101634,2.0,1104
skinguardz for lg k4 lte,12.95,,-11.391107078039928,3.9950090744101634,2.0,1104
skinguardz for lg sunrise,5.95,,-11.391107078039928,3.9950090744101634,7.0,1104
skinguardz for lg v10  g4 pro,5.95,,-11.391107078039928,3.9950090744101634,3.0,1104
skinguardz for lgk7 tribute 5,10.79,,-11.391107078039928,3.9950090744101634,4.0,1104
skinguardz for lumia 640xl,5.95,,0.0,3.9950090744101634,6.0,0
skinguardz for microsoft lumia 650,5.95,,0.0,3.9950090744101634,2.0,0
skinguardz for moto g 3rd gen,9.95,,0.0,3.9950090744101634,1.0,0
skinguardz for samsung galaxy grand prime,10.79,,-11.391107078039928,3.9950090744101634,2.0,1104
skinguardz for samsung galaxy note 5,13.79,,-11.391107078039928,3.9950090744101634,1.0,1104
skinguardz for zte obsidian z820,10.79,,0.0,3.9950090744101634,1.0,0
skinguardz for zte prestige,10.79,,0.0,3.9950090744101634,1.0,0
skinguardz for zte speed n9130,5.95,,0.0,3.9950090744101634,4.0,0
skinguardz for zte uhura grand x3 z959,17.79,,0.0,3.9950090744101634,1.0,0
skinguardz for zte warp elite,10.79,,0.0,3.9950090744101634,1.0,0
skinguardz for zte zmax 2 z958l,10.79,,0.0,3.9950090744101634,1.0,0
skinhub,9.99,,0.0,3.9950090744101634,91.0,0
skinit,14.99,,0.0,3.9950090744101634,312.0,0
skinomi,12.95,,0.0,3.9950090744101634,2312.0,0
skinpea,24.99,,0.0,3.9950090744101634,1.0,0
skinplayer,27.49,,0.0,3.9950090744101634,2.0,0
skintz,7.99,,0.0,3.9950090744101634,3.0,0
skinu,11.95,,0.0,3.9950090744101634,12.0,0
skinzy,3.0,,0.0,3.9950090744101634,1.0,0
skiva,12.49,,0.0,3.9950090744101634,5.0,0
skmei,1.96,,0.0,3.9950090744101634,1.0,0
skoloo,10.485,,0.0,3.9950090744101634,2.0,0
skoogli,29.99,,0.0,3.9950090744101634,1.0,0
skque,3.0,,0.0,3.9950090744101634,5.0,0
skross,14.995,,0.0,3.9950090744101634,2.0,0
skuandy,6.65,,0.0,3.9950090744101634,1.0,0
skull market,9.99,,0.0,3.9950090744101634,3.0,0
skullcandy,4.95,,0.0,3.9950090744101634,3.0,0
skunkwerkz,14.99,,0.0,3.9950090744101634,269.0,0
skunkwraps,3.0,,0.0,3.9950090744101634,1.0,0
sky devices,27.57,,0.0,3.9950090744101634,4.0,0
skylarking,6.99,,0.0,3.9950090744101634,1.0,0
skylet,5.99,,0.0,3.9950090744101634,9.0,0
skylmw,9.99,,0.0,3.9950090744101634,7.0,0
skylong,9.99,,0.0,3.9950090744101634,2.0,0
skyocean,13.99,,0.0,3.9950090744101634,1.0,0
skytech distribution,1.97,,0.0,3.9950090744101634,1.0,0
skytech enterprises,5.51,,0.0,3.9950090744101634,1.0,0
skytouch,7.99,,0.0,3.9950090744101634,1.0,0
skyus,7.46,,0.0,3.9950090744101634,1.0,0
slapart,4.99,,0.0,3.9950090744101634,5.0,0
slbstores,8.95,,0.0,3.9950090744101634,2.0,0
slectionaccess,12.1,,0.0,3.9950090744101634,8.0,0
sleeky case,16.45,,0.0,3.9950090744101634,5.0,0
sleepphones,7.345000000000001,,0.0,3.9950090744101634,2.0,0
sleo,7.49,,0.0,3.9950090744101634,4.0,0
slick,18.6,,0.0,3.9950090744101634,1.0,0
slick accessories,7.99,,0.0,3.9950090744101634,1.0,0
slick shell,3.0,,0.0,3.9950090744101634,3.0,0
slickcandy for att galaxy s7 active,14.5,,0.0,3.9950090744101634,1.0,0
slickcandy for galaxy core prime,13.96,,0.0,3.9950090744101634,1.0,0
slickcandy for galaxy j3,14.5,,0.0,3.9950090744101634,2.0,0
slickcandy for galaxy s7,13.96,,0.0,3.9950090744101634,4.0,0
slickcandy for lg g stylo2 g stylus 2,14.5,,-11.391107078039928,3.9950090744101634,1.0,1104
slickcandy for lg g5,14.5,,-11.391107078039928,3.9950090744101634,1.0,1104
slickgears,9.99,,0.0,3.9950090744101634,8.0,0
slickgears for motorola moto e 1st gen,9.99,,-11.391107078039928,3.9950090744101634,1.0,1104
slickgearstm,9.99,,0.0,3.9950090744101634,18.0,0
slickgearstm for huawei pronto lte,11.99,,0.0,3.9950090744101634,1.0,0
slickgearstm for huawei tributefusion 3,9.99,,0.0,3.9950090744101634,1.0,0
slickgearstm for lg g vista 2 h740,3.0,,-11.391107078039928,3.9950090744101634,1.0,1104
slickgearstm for microsoft lumia 950,9.99,,0.0,3.9950090744101634,2.0,0
slickgearstm for motorola moto e 2nd gen,9.99,,-11.391107078039928,3.9950090744101634,2.0,1104
slickgearstm for samsung galaxy j3  amp prime,7.99,,-11.391107078039928,3.9950090744101634,1.0,1104
slickgearstm for samsung galaxy s7,9.99,,-11.391107078039928,3.9950090744101634,2.0,1104
slickgearstm for samsung j1amp 2,9.99,,-11.391107078039928,3.9950090744101634,1.0,1104
slickgearstm for samsung j7 j700,7.99,,-11.391107078039928,3.9950090744101634,1.0,1104
slickgearstm for samsung j7 j700 2015,9.99,,-11.391107078039928,3.9950090744101634,1.0,1104
slickgearstm for samsung s5 g900,7.99,,-11.391107078039928,3.9950090744101634,1.0,1104
slickgearstm for zte allstarstratos lte,9.99,,0.0,3.9950090744101634,1.0,0
slickwraps,15.16,,0.0,3.9950090744101634,30.0,0
slider,13.99,,0.0,3.9950090744101634,3.0,0
slifter,19.99,,0.0,3.9950090744101634,1.0,0
sliiq,10.99,,0.0,3.9950090744101634,84.0,0
slimport,3.0,,0.0,3.9950090744101634,2.0,0
slimsuit,14.99,,0.0,3.9950090744101634,1.0,0
slimtech,14.98,,0.0,3.9950090744101634,3.0,0
slipgrip,29.95,,0.0,3.9950090744101634,23.0,0
slkyllh,7.99,,0.0,3.9950090744101634,1.0,0
slmy,6.99,,0.0,3.9950090744101634,3.0,0
slypry,3.99,,0.0,3.9950090744101634,14.0,0
smacktom,3.0,,0.0,3.9950090744101634,1.0,0
smakn,12.0,,0.0,3.9950090744101634,3.0,0
smallelectric,12.99,,0.0,3.9950090744101634,5.0,0
smallhd,24.99,,0.0,3.9950090744101634,1.0,0
smallworks brickcase,7.29,,0.0,3.9950090744101634,1.0,0
smarfan,25.99,,0.0,3.9950090744101634,1.0,0
smarmate,12.99,,0.0,3.9950090744101634,2.0,0
smart,18.48,,0.0,3.9950090744101634,2.0,0
smart  easy,8.99,,0.0,3.9950090744101634,1.0,0
smart cell,11.99,,0.0,3.9950090744101634,1.0,0
smart electronic solutions,16.939999999999998,,0.0,3.9950090744101634,2.0,0
smart ireach,7.43,,0.0,3.9950090744101634,1.0,0
smart series 5000,4.49,,0.0,3.9950090744101634,3.0,0
smart shield,12.99,,0.0,3.9950090744101634,1.0,0
smart touch,1.96,,0.0,3.9950090744101634,1.0,0
smartangel,25.99,,0.0,3.9950090744101634,2.0,0
smartcell,19.99,,0.0,3.9950090744101634,1.0,0
smartchoice,6.8,,0.0,3.9950090744101634,7.0,0
smarteck,8.19,,0.0,3.9950090744101634,1.0,0
smartgrip,10.99,,0.0,3.9950090744101634,1.0,0
smartguard,7.52,,0.0,3.9950090744101634,1.0,0
smartk,39.8,,0.0,3.9950090744101634,1.0,0
smartlegend,8.99,,0.0,3.9950090744101634,10.0,0
smartme,12.0,,0.0,3.9950090744101634,1.0,0
smartomni,7.99,,0.0,3.9950090744101634,1.0,0
smartphone,3.0,,0.0,3.9950090744101634,1.0,0
smartsleeves,5.06,,0.0,3.9950090744101634,3.0,0
smartsound,4.99,,0.0,3.9950090744101634,1.0,0
smartstand,9.925,,0.0,3.9950090744101634,2.0,0
smarttheater,3.425,,0.0,3.9950090744101634,2.0,0
smarttmall,8.8,,0.0,3.9950090744101634,1.0,0
smartwatch,19.99,,0.0,3.9950090744101634,1.0,0
smartxs,11.81,,0.0,3.9950090744101634,1.0,0
smashit,11.99,,0.0,3.9950090744101634,1.0,0
smatree,18.46,,0.0,3.9950090744101634,2.0,0
smavco,8.99,,0.0,3.9950090744101634,3.0,0
smays,7.99,,0.0,3.9950090744101634,11.0,0
smile case,5.295,,0.0,3.9950090744101634,2.0,0
smiles,9.69,,0.0,3.9950090744101634,3.0,0
smiling,69.99,,0.0,3.9950090744101634,1.0,0
sminiker professional,4.0,,0.0,3.9950090744101634,1.0,0
smith  white home collection,7.4,,0.0,3.9950090744101634,1.0,0
smoothtalker,19.575,,0.0,3.9950090744101634,4.0,0
smytu,8.6,,0.0,3.9950090744101634,1.0,0
snakehive,25.0,,0.0,3.9950090744101634,19.0,0
snap,4.78,,0.0,3.9950090744101634,1.0,0
snapfon,14.99,,0.0,3.9950090744101634,5.0,0
snapon,5.865,,0.0,3.9950090744101634,16.0,0
snaponcase,4.99,,0.0,3.9950090744101634,493.0,0
snazzycase,11.99,,0.0,3.9950090744101634,1.0,0
snd,4.98,,0.0,3.9950090744101634,1.0,0
sndplace,6.43,,0.0,3.9950090744101634,4.0,0
sneba,500.0,,0.0,3.9950090744101634,1.0,0
snhdigital,11.99,,0.0,3.9950090744101634,89.0,0
snk,14.99,,0.0,3.9950090744101634,45.0,0
snorain,13.49,,0.0,3.9950090744101634,2.0,0
snoriginal,9.9,,0.0,3.9950090744101634,1.0,0
snowgirl,5.99,,0.0,3.9950090744101634,1.0,0
snriggor,8.99,,0.0,3.9950090744101634,1.0,0
snug watch bands,25.994999999999997,,0.0,3.9950090744101634,20.0,0
snugg,14.99,,0.0,3.9950090744101634,12.0,0
so cool mart,3.0,,0.0,3.9950090744101634,1.0,0
soaiy,9.99,,0.0,3.9950090744101634,3.0,0
soaringe,9.99,,0.0,3.9950090744101634,1.0,0
sobetter,7.99,,0.0,3.9950090744101634,1.0,0
socket,22.4,,0.0,3.9950090744101634,1.0,0
sodapop,9.16,,0.0,3.9950090744101634,47.0,0
sodepop,10.88,,0.0,3.9950090744101634,1.0,0
sodial,2.9400000000000004,,0.0,3.9950090744101634,28.0,0
sodialr,2.7,,0.0,3.9950090744101634,36.0,0
sodialtm,2.01,,0.0,3.9950090744101634,13.0,0
sofit,11.99,,0.0,3.9950090744101634,1.0,0
soft silicone case cover for blackberry 9000 bold,4.39,,0.0,3.9950090744101634,1.0,0
soft silicone case cover for blackberry curve 8300 8310 8320 8330,3.0,,0.0,3.9950090744101634,1.0,0
softbank bb,29.44,,0.0,3.9950090744101634,1.0,0
softech,15.7,,0.0,3.9950090744101634,2.0,0
softround,8.99,,0.0,3.9950090744101634,1.0,0
soga,4.99,,0.0,3.9950090744101634,276.0,0
soga wireless,6.08,,0.0,3.9950090744101634,4.0,0
sogocool,8.99,,0.0,3.9950090744101634,1.0,0
sojitek,6.49,,0.0,3.9950090744101634,68.0,0
sokos,6.04,,0.0,3.9950090744101634,2.0,0
sol republic,2.0,,0.0,3.9950090744101634,1.0,0
solar livin,43.99,,0.0,3.9950090744101634,1.0,0
solarpod,3.0,,0.0,3.9950090744101634,1.0,0
solarrificreg,11.854999999999999,,0.0,3.9950090744101634,2.0,0
sold by enapy,9.98,,0.0,3.9950090744101634,1.0,0
sole trader,3.0,,0.0,3.9950090744101634,2.0,0
soleadus,19.65,,0.0,3.9950090744101634,2.0,0
solid alliance corporation,5.02,,0.0,3.9950090744101634,2.0,0
solidrf,15.85,,0.0,3.9950090744101634,3.0,0
solozen,11.9,,0.0,3.9950090744101634,1.0,0
solpro,33.185,,0.0,3.9950090744101634,2.0,0
solrus,7.99,,0.0,3.9950090744101634,1.0,0
solsti,14.99,,0.0,3.9950090744101634,1.0,0
some few,3.0,,0.0,3.9950090744101634,1.0,0
sonamu new york,99.99,,0.0,3.9950090744101634,1.0,0
sonic,13.14,,0.0,3.9950090744101634,2.0,0
sonim,20.405,,0.0,3.9950090744101634,12.0,0
sonix,9.99,,0.0,3.9950090744101634,89.0,0
sonix cases,8.99,,0.0,3.9950090744101634,1.0,0
sonixwomens,3.0,,0.0,3.9950090744101634,1.0,0
sonline,2.38,,0.0,3.9950090744101634,1.0,0
sony,56.185,292.49,-11.391107078039928,3.9950090744101634,92.0,1104
sony ericsson,6.04,,-11.391107078039928,3.9950090744101634,17.0,1104
sooay gadgets,3.97,,0.0,3.9950090744101634,1.0,0
soondar,2.0,,0.0,3.9950090744101634,1.0,0
soonersoft electronics,559.51,,0.0,3.9950090744101634,1.0,0
soonhua,9.99,,0.0,3.9950090744101634,3.0,0
sooyo,8.99,,0.0,3.9950090744101634,53.0,0
sophia,6.495,,0.0,3.9950090744101634,2.0,0
sophia shop,3.0,,0.0,3.9950090744101634,1.0,0
sophmy,2.49,,0.0,3.9950090744101634,10.0,0
sopiguard,5.99,,0.0,3.9950090744101634,13.0,0
soramee,14.989999999999998,,0.0,3.9950090744101634,2.0,0
sorority shop,6.99,,0.0,3.9950090744101634,25.0,0
sosam,4.5,,0.0,3.9950090744101634,11.0,0
soshine,11.99,,0.0,3.9950090744101634,1.0,0
souldio,21.99,,0.0,3.9950090744101634,4.0,0
soultz,7.38,,0.0,3.9950090744101634,1.0,0
sound logic,20.99,,0.0,3.9950090744101634,2.0,0
sound pocket,7.95,,0.0,3.9950090744101634,1.0,0
soundbot,12.99,,0.0,3.9950090744101634,4.0,0
soundbox,4.92,,0.0,3.9950090744101634,1.0,0
soundmae,7.05,,0.0,3.9950090744101634,7.0,0
soundmagic,8.015,,0.0,3.9950090744101634,2.0,0
soundpie,8.99,,0.0,3.9950090744101634,1.0,0
sourcebooks inc,20.12,,0.0,3.9950090744101634,1.0,0
south park,6.53,,0.0,3.9950090744101634,1.0,0
southern homewares,5.99,,0.0,3.9950090744101634,1.0,0
southwestern wireless,5.99,,0.0,3.9950090744101634,1.0,0
southwing,6.04,,0.0,3.9950090744101634,1.0,0
sovrana,9.95,,0.0,3.9950090744101634,1.0,0
sowoko,9.97,,0.0,3.9950090744101634,1.0,0
sp connect,4.0,,0.0,3.9950090744101634,1.0,0
sp gadgets,18.24,,0.0,3.9950090744101634,2.0,0
spa sensations,106.13,,0.0,3.9950090744101634,1.0,0
space case,18.99,,0.0,3.9950090744101634,4.0,0
spare products,3.37,,0.0,3.9950090744101634,8.0,0
spareone,7.99,,0.0,3.9950090744101634,1.0,0
spark electronics,9.95,,0.0,3.9950090744101634,6.0,0
sparkmarks,9.99,,0.0,3.9950090744101634,1.0,0
spartan shield,0.01,,0.0,3.9950090744101634,188.0,0
spartechnik,11.45,,0.0,3.9950090744101634,1.0,0
specase,3.0,,0.0,3.9950090744101634,1.0,0
specialbag,8.99,,0.0,3.9950090744101634,1.0,0
speck,14.99,,0.0,3.9950090744101634,256.0,0
spectra merchandisin 1011245,9.99,,0.0,3.9950090744101634,1.0,0
speed jogging,3.0,,0.0,3.9950090744101634,1.0,0
speedtalk mobile,9.75,,0.0,3.9950090744101634,3.0,0
speedup,2.89,,0.0,3.9950090744101634,4.0,0
spevert,9.99,,0.0,3.9950090744101634,1.0,0
spguard,6.95,,0.0,3.9950090744101634,1.0,0
sphero,18.5,,0.0,3.9950090744101634,3.0,0
sphtoeo,7.99,,0.0,3.9950090744101634,1.0,0
spibelt,41.88,,0.0,3.9950090744101634,4.0,0
spicyq,3.0,,0.0,3.9950090744101634,1.0,0
spider,5.99,,0.0,3.9950090744101634,1.0,0
spider usa,1.96,,0.0,3.9950090744101634,1.0,0
spiderbx,5.99,,0.0,3.9950090744101634,1.0,0
spidercase,1.96,,0.0,3.9950090744101634,1.0,0
spiderman,18.01,,0.0,3.9950090744101634,3.0,0
spigen,12.99,,0.0,3.9950090744101634,196.0,0
spinido,12.99,,0.0,3.9950090744101634,3.0,0
spinning hat,1.96,,0.0,3.9950090744101634,1.0,0
spiral cord protector,3.0,,0.0,3.9950090744101634,1.0,0
spka2427,15.0,,0.0,3.9950090744101634,1.0,0
spl car audio,0.85,,0.0,3.9950090744101634,1.0,0
splaks,7.49,,0.0,3.9950090744101634,10.0,0
splash,26.54,,0.0,3.9950090744101634,2.0,0
splendid,8.99,,0.0,3.9950090744101634,1.0,0
splendid case,8.99,,0.0,3.9950090744101634,7.0,0
spm,3.0,,0.0,3.9950090744101634,1.0,0
spoontiques,4.6850000000000005,,0.0,3.9950090744101634,8.0,0
sport force,8.95,,0.0,3.9950090744101634,1.0,0
sportbangle,10.99,,0.0,3.9950090744101634,2.0,0
sporteer,25.0,,0.0,3.9950090744101634,1.0,0
sporting,8.665,,0.0,3.9950090744101634,2.0,0
sporting persistence,19.87,,0.0,3.9950090744101634,49.0,0
sportline,19.99,,0.0,3.9950090744101634,1.0,0
sportsland,7.99,,0.0,3.9950090744101634,1.0,0
sportsmans desk,49.23,,0.0,3.9950090744101634,1.0,0
sportygigabite,6.99,,0.0,3.9950090744101634,1.0,0
spots8,3.0,,0.0,3.9950090744101634,6.0,0
spracht,15.51,,0.0,3.9950090744101634,1.0,0
sprawl,3.0,,0.0,3.9950090744101634,5.0,0
sprigs,22.99,,0.0,3.9950090744101634,1.0,0
sprint,10.79,,0.0,3.9950090744101634,22.0,0
sprint boost,9.85,,0.0,3.9950090744101634,1.0,0
spritech,7.99,,0.0,3.9950090744101634,14.0,0
sprtjoy,9.99,,0.0,3.9950090744101634,3.0,0
spudgertoolcom,4.99,,0.0,3.9950090744101634,1.0,0
spy,12.525,,0.0,3.9950090744101634,2.0,0
spy hawk,225.0,,0.0,3.9950090744101634,1.0,0
spyder digital research,33.35,,0.0,3.9950090744101634,1.0,0
spygeneration,14.98,,0.0,3.9950090744101634,15.0,0
spymax,17.07,,0.0,3.9950090744101634,1.0,0
sqa,155.43,,0.0,3.9950090744101634,1.0,0
sqdeal,5.99,,0.0,3.9950090744101634,8.0,0
sqrmekoko,1.96,,0.0,3.9950090744101634,1.0,0
squair,500.0,,0.0,3.9950090744101634,1.0,0
square jellyfish,12.969999999999999,,0.0,3.9950090744101634,2.0,0
squaretrade,144.8,,0.0,3.9950090744101634,1.0,0
squid,3.99,,0.0,3.9950090744101634,9.0,0
srjtek,2.98,,0.0,3.9950090744101634,4.0,0
ss case,5.49,,0.0,3.9950090744101634,3.0,0
ssa,17.99,,0.0,3.9950090744101634,1.0,0
sshine,9.89,,0.0,3.9950090744101634,1.0,0
ssk,5.325,,0.0,3.9950090744101634,4.0,0
sskny,2.8,,0.0,3.9950090744101634,2.0,0
stacked,19.97,,0.0,3.9950090744101634,2.0,0
staco,4.720000000000001,,0.0,3.9950090744101634,2.0,0
stage ninja,40.105000000000004,,0.0,3.9950090744101634,2.0,0
stalion,8.99,,0.0,3.9950090744101634,28.0,0
standard horizon,20.6,,0.0,3.9950090744101634,8.0,0
standing freedoms,12.49,,0.0,3.9950090744101634,2.0,0
standzout,19.99,,0.0,3.9950090744101634,4.0,0
stanii inc,29.99,,0.0,3.9950090744101634,1.0,0
staples,6.0,,0.0,3.9950090744101634,1.0,0
star buck,3.0,,0.0,3.9950090744101634,1.0,0
star case,6.99,,0.0,3.9950090744101634,5.0,0
star store,5.99,,0.0,3.9950090744101634,1.0,0
star wars,14.925,,0.0,3.9950090744101634,12.0,0
starank,8.93,,0.0,3.9950090744101634,3.0,0
starcity,7.88,,0.0,3.9950090744101634,7.0,0
stardrift,6.99,,0.0,3.9950090744101634,1.0,0
starhemei,5.7,,0.0,3.9950090744101634,1.0,0
starkist,21.32,,0.0,3.9950090744101634,1.0,0
staromen,3.0,,0.0,3.9950090744101634,1.0,0
starshop,5.99,,0.0,3.9950090744101634,63.0,0
start,1.09,,0.0,3.9950090744101634,11.0,0
stayjoy,11.99,,0.0,3.9950090744101634,3.0,0
stealthshields,5.95,,0.0,3.9950090744101634,77.0,0
steamsun,4.99,,0.0,3.9950090744101634,1.0,0
stebco,143.29,,0.0,3.9950090744101634,1.0,0
stellar labs power,6.4,,0.0,3.9950090744101634,1.0,0
stenes,8.95,,0.0,3.9950090744101634,20.0,0
stephen king,2.74,,0.0,3.9950090744101634,1.0,0
sterlingtek,19.99,,0.0,3.9950090744101634,1.0,0
sticky smart wallet,9.46,,0.0,3.9950090744101634,1.0,0
stiicker,25.085,,0.0,3.9950090744101634,2.0,0
stil,9.99,,0.0,3.9950090744101634,16.0,0
stilgut,39.99,,-11.391107078039928,3.9950090744101634,116.0,1104
stingna,4.99,,0.0,3.9950090744101634,15.0,0
stingray shields,61.61,,0.0,3.9950090744101634,5.0,0
stinklight,3.0,,0.0,3.9950090744101634,1.0,0
stm,11.925,,0.0,3.9950090744101634,10.0,0
stone magic,3.0,,0.0,3.9950090744101634,1.0,0
stonyedge,9.44,,0.0,3.9950090744101634,5.0,0
stoon,693.04,,0.0,3.9950090744101634,1.0,0
storm buy,8.79,,0.0,3.9950090744101634,1.0,0
stormbuy,8.79,,0.0,3.9950090744101634,50.0,0
stormr,28.22,,0.0,3.9950090744101634,2.0,0
storyleather,39.99,,0.0,3.9950090744101634,2.0,0
stouch,9.9,,0.0,3.9950090744101634,1.0,0
stplus,9.99,,0.0,3.9950090744101634,12.0,0
straight talk,5.25,,0.0,3.9950090744101634,19.0,0
strapya,41.57,,0.0,3.9950090744101634,1.0,0
strax americas,6.0,,0.0,3.9950090744101634,1.0,0
stright talk,4.0,,0.0,3.9950090744101634,1.0,0
strike,147.49,,0.0,3.9950090744101634,2.0,0
strike industries,19.17,,0.0,3.9950090744101634,1.0,0
striker concepts,2.98,,0.0,3.9950090744101634,2.0,0
strong n free,25.9,,0.0,3.9950090744101634,1.0,0
strongvolt,50.33,,0.0,3.9950090744101634,1.0,0
sts,6.9,,0.0,3.9950090744101634,1.0,0
studio c,4.97,,0.0,3.9950090744101634,3.0,0
studiopro,8.95,,0.0,3.9950090744101634,1.0,0
stuff4,3.0,,0.0,3.9950090744101634,1.0,0
sturmey archer,8.69,,0.0,3.9950090744101634,1.0,0
styhd,3.99,,0.0,3.9950090744101634,1.0,0
style4u,8.99,,0.0,3.9950090744101634,62.0,0
stylebox,12.99,,0.0,3.9950090744101634,1.0,0
stylish acorn,4.89,,0.0,3.9950090744101634,1.0,0
suanna,12.515,,0.0,3.9950090744101634,2.0,0
sublifascination,3.0,,0.0,3.9950090744101634,1.0,0
successful businesses llc,10.99,,0.0,3.9950090744101634,1.0,0
sucha_mc,6.43,,0.0,3.9950090744101634,1.0,0
suck uk,5.9350000000000005,,0.0,3.9950090744101634,2.0,0
sudroid,48.035,,0.0,3.9950090744101634,12.0,0
suensan,6.48,,0.0,3.9950090744101634,2.0,0
suetake sample,7.84,,0.0,3.9950090744101634,5.0,0
sufood,3.0,,0.0,3.9950090744101634,1.0,0
sugift,7.99,,0.0,3.9950090744101634,1.0,0
suie,4.55,,0.0,3.9950090744101634,1.0,0
sumac,7.95,,0.0,3.9950090744101634,13.0,0
sumaccn,9.95,,0.0,3.9950090744101634,50.0,0
sumaclife,11.99,,0.0,3.9950090744101634,394.0,0
sumactech,13.98,,0.0,3.9950090744101634,4.0,0
sumci,7.99,,0.0,3.9950090744101634,2.0,0
sumdex,7.765,,0.0,3.9950090744101634,2.0,0
summit brands,45.14,,0.0,3.9950090744101634,1.0,0
sun wireless,13.99,,0.0,3.9950090744101634,1.0,0
sunatoria,3.0,,0.0,3.9950090744101634,1.0,0
sunbeam,21.79,,0.0,3.9950090744101634,2.0,0
sunburst,30.0,,0.0,3.9950090744101634,1.0,0
sunday gallery,9.88,,0.0,3.9950090744101634,13.0,0
sundy gallery,6.99,,0.0,3.9950090744101634,1.0,0
sunfei,2.79,,0.0,3.9950090744101634,1.0,0
sungale,14.99,,0.0,3.9950090744101634,1.0,0
sunguy,9.99,,0.0,3.9950090744101634,5.0,0
sunjack,99.95,,0.0,3.9950090744101634,6.0,0
sunkee,6.49,,0.0,3.9950090744101634,1.0,0
sunkong,20.99,,0.0,3.9950090744101634,1.0,0
sunnice,5.95,,0.0,3.9950090744101634,1.0,0
sunny bag,7.43,,0.0,3.9950090744101634,1.0,0
sunnywoo,18.99,,0.0,3.9950090744101634,1.0,0
sunorm,9.9,,0.0,3.9950090744101634,1.0,0
sunpak,2.0,,0.0,3.9950090744101634,1.0,0
sunsanson,19.99,,0.0,3.9950090744101634,1.0,0
sunseai,6.98,,0.0,3.9950090744101634,1.0,0
sunshine  tech,8.26,,0.0,3.9950090744101634,24.0,0
sunshine_tech,8.66,,0.0,3.9950090744101634,4.0,0
sunshinecase,8.99,,0.0,3.9950090744101634,3.0,0
sunshinetipway,3.09,,0.0,3.9950090744101634,1.0,0
sunsky,3.19,,0.0,3.9950090744101634,3.0,0
sunsmart,12.49,,0.0,3.9950090744101634,4.0,0
suntactics,134.95,,0.0,3.9950090744101634,2.0,0
sunvito,4.0,,0.0,3.9950090744101634,1.0,0
sunways,8.485,,0.0,3.9950090744101634,34.0,0
sunwell,21.8,,0.0,3.9950090744101634,1.0,0
sunwukin,11.87,,0.0,3.9950090744101634,1.0,0
sunydeal,25.99,,0.0,3.9950090744101634,2.0,0
suonee,8.99,,0.0,3.9950090744101634,1.0,0
suosuo,8.99,,0.0,3.9950090744101634,1.0,0
sup,3.0,,0.0,3.9950090744101634,1.0,0
supcase,14.99,,0.0,3.9950090744101634,71.0,0
super deal genie,36.5,,0.0,3.9950090744101634,1.0,0
super impulse,5.99,,0.0,3.9950090744101634,1.0,0
super may,5.09,,0.0,3.9950090744101634,1.0,0
super space inc,27.020000000000003,,0.0,3.9950090744101634,2.0,0
super spiderman,3.0,,0.0,3.9950090744101634,1.0,0
superbz,3.0,,0.0,3.9950090744101634,1.0,0
supercellstuff,0.7,,0.0,3.9950090744101634,1.0,0
superer,9.99,,0.0,3.9950090744101634,1.0,0
supereyes,8.0,,0.0,3.9950090744101634,1.0,0
superfast,12.0,,0.0,3.9950090744101634,1.0,0
