country,year,actual_top_crop,predicted_crop,prediction_probability
japan,2008,Potato,Wheat,0.26
japan,2009,Potato,Wheat,0.26
japan,2010,Potato,Wheat,0.26
japan,2011,Potato,Wheat,0.26
japan,2012,Potato,Wheat,0.26
japan,2013,Potato,Barley,0.33
jordan,1990,Potato,Maize,0.34
jordan,1991,Potato,Maize,0.34
jordan,1992,Potato,Maize,0.34
jordan,1993,Potato,Maize,0.34
jordan,1994,Potato,Maize,0.34
jordan,1995,Potato,Maize,0.34
jordan,1996,Potato,Maize,0.34
jordan,1997,Potato,Maize,0.34
jordan,1998,Potato,Maize,0.34
jordan,1999,Potato,Maize,0.34
jordan,2000,Potato,Maize,0.34
jordan,2001,Potato,Maize,0.34
jordan,2002,Potato,Maize,0.34
jordan,2003,Potato,Maize,0.34
jordan,2004,Potato,Maize,0.34
jordan,2005,Potato,Maize,0.34
jordan,2006,Potato,Maize,0.34
jordan,2007,Potato,Maize,0.34
jordan,2008,Potato,Maize,0.34
jordan,2009,Potato,Maize,0.34
jordan,2010,Potato,Maize,0.34
jordan,2011,Potato,Maize,0.34
jordan,2012,Sorghum,Maize,0.67
jordan,2013,Potato,Maize,0.34
kazakhstan,1992,Potato,Barley,0.28
kazakhstan,1993,Potato,Barley,0.28
kazakhstan,1994,Potato,Barley,0.28
kazakhstan,1995,Potato,Barley,0.28
kazakhstan,1996,Potato,Barley,0.28
kazakhstan,1997,Potato,Barley,0.28
kazakhstan,1998,Potato,Barley,0.28
kazakhstan,1999,Potato,Barley,0.28
kazakhstan,2000,Potato,Barley,0.28
kazakhstan,2001,Potato,Barley,0.28
kazakhstan,2002,Potato,Barley,0.28
kazakhstan,2003,Potato,Barley,0.28
kazakhstan,2004,Potato,Barley,0.28
kazakhstan,2005,Potato,Barley,0.28
kazakhstan,2006,Potato,Barley,0.28
kazakhstan,2007,Potato,Barley,0.28
kazakhstan,2008,Potato,Barley,0.28
kazakhstan,2009,Potato,Barley,0.28
kazakhstan,2010,Potato,Barley,0.28
kazakhstan,2011,Potato,Barley,0.28
kazakhstan,2012,Potato,Barley,0.28
kazakhstan,2013,Potato,Barley,0.28
kenya,1990,Potato,Barley,0.33
kenya,1991,Potato,Barley,0.33
kenya,1992,Potato,Barley,0.33
kenya,1993,Potato,Barley,0.33
kenya,1994,Potato,Barley,0.33
kenya,1995,Potato,Barley,0.33
kenya,1996,Potato,Barley,0.33
kenya,1997,Potato,Potato,0.24
kenya,1998,Potato,Barley,0.33
kenya,1999,Potato,Potato,0.23
kenya,2000,Potato,Potato,0.23
kenya,2001,Potato,Barley,0.33
kenya,2002,Potato,Potato,0.22
kenya,2003,Potato,Potato,0.24
kenya,2004,Potato,Potato,0.23
kenya,2005,Potato,Potato,0.23
kenya,2006,Potato,Potato,0.23
kenya,2007,Potato,Barley,0.33
kenya,2008,Potato,Potato,0.22
kenya,2009,Potato,Potato,0.23
kenya,2010,Potato,Potato,0.24
kenya,2011,Potato,Potato,0.23
kenya,2012,Potato,Potato,0.24
kenya,2013,Potato,Potato,0.23
kuwait,1990,Potato,Maize,0.34
kuwait,1991,Potato,Maize,0.34
kuwait,1992,Potato,Maize,0.34
kuwait,1993,Potato,Maize,0.34
kuwait,1994,Potato,Maize,0.34
kuwait,1995,Potato,Maize,0.34
kuwait,1996,Potato,Maize,0.34
kuwait,1997,Potato,Maize,0.34
kuwait,1998,Potato,Maize,0.34
kuwait,1999,Potato,Maize,0.34
kuwait,2000,Potato,Maize,0.34
kuwait,2001,Potato,Maize,0.34
kuwait,2002,Potato,Maize,0.34
kuwait,2003,Potato,Maize,0.34
kuwait,2004,Potato,Maize,0.34
kuwait,2005,Potato,Maize,0.34
kuwait,2006,Potato,Maize,0.34
kuwait,2007,Potato,Maize,0.34
kuwait,2008,Potato,Maize,0.34
kuwait,2009,Potato,Maize,0.34
kuwait,2010,Potato,Maize,0.34
kuwait,2011,Potato,Maize,0.34
kuwait,2012,Potato,Maize,0.34
kuwait,2013,Maize,Maize,0.74
kyrgyzstan,1992,Potato,Maize,0.34
kyrgyzstan,1993,Potato,Maize,0.34
kyrgyzstan,1994,Potato,Maize,0.34
kyrgyzstan,1995,Potato,Maize,0.34
kyrgyzstan,1996,Potato,Maize,0.34
kyrgyzstan,1997,Potato,Maize,0.34
kyrgyzstan,1998,Potato,Maize,0.34
kyrgyzstan,1999,Potato,Maize,0.34
kyrgyzstan,2000,Potato,Maize,0.34
kyrgyzstan,2001,Potato,Maize,0.34
kyrgyzstan,2002,Potato,Maize,0.34
kyrgyzstan,2003,Potato,Maize,0.34
kyrgyzstan,2004,Potato,Maize,0.34
kyrgyzstan,2005,Potato,Maize,0.34
kyrgyzstan,2006,Potato,Maize,0.34
kyrgyzstan,2007,Potato,Maize,0.34
kyrgyzstan,2008,Potato,Maize,0.34
kyrgyzstan,2009,Potato,Maize,0.34
kyrgyzstan,2010,Potato,Maize,0.34
kyrgyzstan,2011,Potato,Maize,0.34
kyrgyzstan,2012,Potato,Maize,0.34
kyrgyzstan,2013,Potato,Maize,0.34
laopeoplesdemocraticrepublic,1990,Potato,Maize,0.34
laopeoplesdemocraticrepublic,1991,Potato,Maize,0.34
laopeoplesdemocraticrepublic,1992,Potato,Maize,0.34
laopeoplesdemocraticrepublic,1993,Potato,Maize,0.34
laopeoplesdemocraticrepublic,1994,Potato,Maize,0.34
laopeoplesdemocraticrepublic,1995,Potato,Maize,0.34
laopeoplesdemocraticrepublic,1996,Potato,Maize,0.34
laopeoplesdemocraticrepublic,1997,Potato,Maize,0.34
laopeoplesdemocraticrepublic,1998,Potato,Maize,0.34
laopeoplesdemocraticrepublic,1999,Potato,Maize,0.34
laopeoplesdemocraticrepublic,2000,Potato,Maize,0.34
laopeoplesdemocraticrepublic,2001,Potato,Maize,0.34
laopeoplesdemocraticrepublic,2002,Potato,Maize,0.34
laopeoplesdemocraticrepublic,2003,Potato,Maize,0.34
laopeoplesdemocraticrepublic,2004,Potato,Maize,0.34
laopeoplesdemocraticrepublic,2005,Potato,Maize,0.34
laopeoplesdemocraticrepublic,2006,Potato,Maize,0.34
laopeoplesdemocraticrepublic,2007,Potato,Maize,0.34
laopeoplesdemocraticrepublic,2008,Potato,Maize,0.34
laopeoplesdemocraticrepublic,2009,Potato,Maize,0.34
laopeoplesdemocraticrepublic,2010,Potato,Maize,0.34
laopeoplesdemocraticrepublic,2011,Potato,Maize,0.34
laopeoplesdemocraticrepublic,2012,Potato,Maize,0.34
laopeoplesdemocraticrepublic,2013,Potato,Maize,0.34
latvia,1992,Potato,Barley,0.28
latvia,1993,Potato,Barley,0.28
latvia,1994,Potato,Barley,0.28
latvia,1995,Potato,Barley,0.28
latvia,1996,Potato,Barley,0.28
latvia,1997,Potato,Barley,0.28
latvia,1998,Potato,Barley,0.28
latvia,1999,Potato,Barley,0.28
latvia,2000,Potato,Barley,0.28
latvia,2001,Potato,Barley,0.28
latvia,2002,Potato,Barley,0.28
latvia,2003,Potato,Barley,0.28
latvia,2004,Potato,Barley,0.28
latvia,2005,Potato,Barley,0.28
latvia,2006,Potato,Barley,0.28
latvia,2007,Potato,Barley,0.28
latvia,2008,Potato,Barley,0.28
latvia,2009,Potato,Barley,0.28
latvia,2010,Potato,Barley,0.28
latvia,2011,Potato,Barley,0.28
latvia,2012,Potato,Barley,0.28
latvia,2013,Potato,Barley,0.28
lebanon,1990,Potato,Maize,0.31
lebanon,1991,Potato,Maize,0.31
lebanon,1992,Potato,Maize,0.22
lebanon,1993,Potato,Maize,0.31
lebanon,1994,Potato,Maize,0.38
lebanon,1995,Potato,Maize,0.31
lebanon,1996,Potato,Maize,0.34
lebanon,1997,Potato,Maize,0.31
lebanon,1998,Potato,Maize,0.34
lebanon,1999,Potato,Maize,0.34
lebanon,2000,Potato,Maize,0.34
lebanon,2001,Potato,Maize,0.34
lebanon,2002,Potato,Maize,0.38
lebanon,2003,Potato,Maize,0.34
lebanon,2004,Potato,Maize,0.34
lebanon,2005,Potato,Maize,0.34
lebanon,2006,Potato,Maize,0.34
lebanon,2007,Potato,Maize,0.38
lebanon,2008,Potato,Maize,0.34
lebanon,2009,Potato,Maize,0.34
lebanon,2010,Potato,Maize,0.33
lebanon,2011,Potato,Maize,0.34
lebanon,2012,Potato,Maize,0.34
lebanon,2013,Potato,Maize,0.38
lesotho,1990,Potato,Wheat,0.26
lesotho,1991,Potato,Wheat,0.26
lesotho,1992,Potato,Wheat,0.26
lesotho,1993,Potato,Wheat,0.26
lesotho,1994,Potato,Wheat,0.26
lesotho,1995,Potato,Wheat,0.26
lesotho,1996,Potato,Barley,0.28
lesotho,1997,Potato,Wheat,0.26
lesotho,1998,Potato,Wheat,0.26
lesotho,1999,Potato,Barley,0.33
lesotho,2000,Potato,Wheat,0.26
lesotho,2001,Potato,Wheat,0.26
lesotho,2002,Potato,Wheat,0.26
lesotho,2003,Potato,Wheat,0.26
lesotho,2004,Potato,Wheat,0.26
lesotho,2005,Potato,Wheat,0.26
lesotho,2006,Potato,Wheat,0.26
lesotho,2007,Potato,Wheat,0.26
lesotho,2008,Potato,Wheat,0.26
lesotho,2009,Potato,Wheat,0.26
lesotho,2010,Potato,Wheat,0.26
lesotho,2011,Potato,Wheat,0.26
lesotho,2012,Potato,Wheat,0.26
lesotho,2013,Potato,Wheat,0.26
libya,1990,Potato,Maize,0.38
libya,1991,Potato,Maize,0.31
libya,1992,Potato,Maize,0.31
libya,1993,Potato,Maize,0.34
libya,1994,Potato,Maize,0.34
libya,1995,Potato,Maize,0.34
libya,1996,Potato,Maize,0.34
libya,1997,Potato,Maize,0.34
libya,1998,Potato,Maize,0.38
libya,1999,Potato,Maize,0.34
libya,2000,Potato,Maize,0.38
libya,2001,Potato,Maize,0.34
libya,2002,Potato,Maize,0.34
libya,2003,Potato,Maize,0.34
libya,2004,Potato,Maize,0.38
libya,2005,Potato,Maize,0.34
libya,2006,Potato,Maize,0.38
libya,2007,Potato,Maize,0.34
libya,2008,Potato,Maize,0.34
libya,2009,Potato,Maize,0.34
libya,2010,Potato,Maize,0.33
libya,2011,Potato,Maize,0.34
libya,2012,Potato,Maize,0.34
libya,2013,Potato,Maize,0.34
lithuania,1992,Potato,Barley,0.28
lithuania,1993,Potato,Barley,0.28
lithuania,1994,Potato,Barley,0.28
lithuania,1995,Potato,Barley,0.28
lithuania,1996,Potato,Barley,0.28
lithuania,1997,Potato,Barley,0.28
lithuania,1998,Potato,Barley,0.28
lithuania,1999,Potato,Barley,0.28
lithuania,2000,Potato,Barley,0.28
lithuania,2001,Potato,Barley,0.28
lithuania,2002,Potato,Barley,0.28
lithuania,2003,Potato,Barley,0.28
lithuania,2004,Potato,Barley,0.28
lithuania,2005,Potato,Barley,0.28
lithuania,2006,Potato,Barley,0.28
lithuania,2007,Potato,Barley,0.28
lithuania,2008,Potato,Barley,0.28
lithuania,2009,Potato,Barley,0.28
lithuania,2010,Potato,Barley,0.28
lithuania,2011,Potato,Barley,0.28
lithuania,2012,Potato,Barley,0.28
lithuania,2013,Potato,Barley,0.28
luxembourg,2000,Potato,Maize,0.34
luxembourg,2001,Potato,Maize,0.34
luxembourg,2002,Potato,Maize,0.34
luxembourg,2003,Potato,Maize,0.34
luxembourg,2004,Potato,Maize,0.34
luxembourg,2005,Potato,Maize,0.34
luxembourg,2006,Potato,Maize,0.34
luxembourg,2007,Potato,Maize,0.34
luxembourg,2008,Potato,Maize,0.34
luxembourg,2009,Potato,Maize,0.34
luxembourg,2010,Potato,Maize,0.34
luxembourg,2011,Potato,Maize,0.34
luxembourg,2012,Potato,Maize,0.34
luxembourg,2013,Potato,Maize,0.34
madagascar,1990,Potato,Maize,0.34
madagascar,1991,Potato,Maize,0.34
madagascar,1992,Potato,Maize,0.34
madagascar,1993,Potato,Maize,0.38
madagascar,1994,Potato,Maize,0.38
madagascar,1995,Potato,Maize,0.38
madagascar,1996,Potato,Maize,0.34
madagascar,1997,Potato,Maize,0.38
madagascar,1998,Potato,Maize,0.38
madagascar,1999,Potato,Maize,0.34
madagascar,2000,Potato,Maize,0.34
madagascar,2001,Potato,Maize,0.38
madagascar,2002,Potato,Maize,0.38
madagascar,2003,Potato,Maize,0.38
madagascar,2004,Potato,Maize,0.34
madagascar,2005,Potato,Maize,0.38
madagascar,2006,Potato,Maize,0.38
madagascar,2007,Potato,Maize,0.38
madagascar,2008,Potato,Maize,0.34
madagascar,2009,Potato,Maize,0.38
madagascar,2010,Potato,Maize,0.34
madagascar,2011,Potato,Maize,0.34
madagascar,2012,Potato,Maize,0.34
madagascar,2013,Potato,Maize,0.31
malawi,1990,Potato,Maize,0.33
malawi,1991,Potato,Maize,0.34
malawi,1992,Potato,Maize,0.33
malawi,1993,Potato,Maize,0.34
malawi,1994,Potato,Maize,0.34
malawi,1995,Potato,Maize,0.33
malawi,1996,Potato,Maize,0.34
malawi,1997,Potato,Maize,0.34
malawi,1998,Potato,Maize,0.33
malawi,1999,Potato,Maize,0.34
malawi,2000,Potato,Maize,0.34
malawi,2001,Potato,Maize,0.34
malawi,2002,Potato,Maize,0.33
malawi,2003,Potato,Maize,0.33
malawi,2004,Potato,Maize,0.34
malawi,2005,Potato,Maize,0.34
malawi,2006,Potato,Maize,0.34
malawi,2007,Potato,Maize,0.34
malawi,2008,Potato,Maize,0.34
malawi,2009,Potato,Maize,0.34
malawi,2010,Potato,Maize,0.34
malawi,2011,Potato,Maize,0.33
malawi,2012,Potato,Maize,0.34
malawi,2013,Potato,Maize,0.34
malaysia,1990,Maize,Maize,0.67
malaysia,1991,Maize,Maize,0.67
malaysia,1992,Maize,Maize,0.67
malaysia,1993,Maize,Maize,0.67
malaysia,1994,Maize,Maize,0.67
malaysia,1995,Maize,Maize,0.67
malaysia,1996,Maize,Maize,0.67
malaysia,1997,Maize,Maize,0.67
malaysia,1998,Maize,Maize,0.67
malaysia,1999,Maize,Maize,0.67
malaysia,2000,Maize,Maize,0.67
malaysia,2001,Maize,Maize,0.67
malaysia,2002,Maize,Maize,0.67
malaysia,2003,Maize,Maize,0.67
malaysia,2004,Maize,Maize,0.67
malaysia,2005,Maize,Maize,0.67
malaysia,2006,Maize,Maize,0.67
malaysia,2007,Maize,Maize,0.67
malaysia,2008,Maize,Maize,0.67
malaysia,2009,Maize,Maize,0.67
malaysia,2010,Maize,Maize,0.67
malaysia,2011,Maize,Maize,0.67
malaysia,2012,Maize,Maize,0.67
malaysia,2013,Maize,Maize,0.67
maldives,1990,Maize,Maize,0.74
maldives,1991,Maize,Maize,0.74
maldives,1992,Maize,Maize,0.74
maldives,1993,Maize,Maize,0.74
maldives,1994,Maize,Maize,0.74
maldives,1995,Maize,Maize,0.74
maldives,1997,Maize,Maize,0.74
maldives,1998,Maize,Maize,0.74
maldives,1999,Maize,Maize,0.74
maldives,2000,Maize,Maize,0.74
maldives,2001,Maize,Maize,0.74
maldives,2002,Maize,Maize,0.74
maldives,2003,Maize,Maize,0.74
maldives,2004,Maize,Maize,0.74
maldives,2005,Maize,Maize,0.74
maldives,2006,Maize,Maize,0.74
maldives,2007,Maize,Maize,0.74
maldives,2008,Maize,Maize,0.74
maldives,2009,Maize,Maize,0.74
maldives,2010,Maize,Maize,0.74
maldives,2011,Maize,Maize,0.74
maldives,2012,Maize,Maize,0.74
maldives,2013,Maize,Maize,0.74
mali,1990,Potato,Maize,0.34
mali,1991,Potato,Maize,0.34
mali,1992,Potato,Maize,0.34
mali,1993,Potato,Maize,0.34
mali,1994,Potato,Maize,0.34
mali,1995,Potato,Maize,0.34
mali,1996,Potato,Maize,0.34
mali,1997,Potato,Maize,0.34
mali,1998,Potato,Maize,0.34
mali,1999,Potato,Maize,0.34
mali,2000,Potato,Maize,0.34
mali,2001,Potato,Maize,0.34
mali,2002,Potato,Maize,0.34
mali,2003,Potato,Maize,0.34
mali,2004,Potato,Maize,0.34
mali,2005,Potato,Maize,0.34
mali,2006,Potato,Maize,0.34
mali,2007,Potato,Maize,0.34
mali,2008,Potato,Maize,0.34
mali,2009,Potato,Maize,0.34
mali,2010,Potato,Maize,0.34
mali,2011,Potato,Maize,0.34
mali,2012,Potato,Maize,0.34
mali,2013,Potato,Maize,0.34
malta,1990,Potato,Maize,0.34
malta,1991,Potato,Maize,0.34
malta,1992,Potato,Maize,0.34
malta,1993,Potato,Maize,0.34
malta,1994,Potato,Maize,0.34
malta,1995,Potato,Maize,0.34
malta,1996,Potato,Maize,0.34
malta,1997,Potato,Maize,0.34
malta,1998,Potato,Maize,0.34
malta,1999,Potato,Maize,0.34
malta,2000,Potato,Maize,0.34
malta,2001,Potato,Maize,0.34
malta,2002,Potato,Maize,0.34
malta,2003,Potato,Maize,0.34
malta,2004,Potato,Maize,0.34
malta,2005,Potato,Maize,0.34
malta,2006,Potato,Maize,0.34
malta,2007,Potato,Maize,0.34
malta,2008,Potato,Maize,0.34
malta,2009,Potato,Maize,0.34
malta,2010,Potato,Maize,0.34
malta,2011,Potato,Maize,0.34
malta,2012,Potato,Maize,0.34
malta,2013,Potato,Maize,0.34
mauritania,1990,Potato,Maize,0.34
mauritania,1991,Potato,Maize,0.34
mauritania,1992,Potato,Maize,0.34
mauritania,1993,Potato,Maize,0.34
mauritania,1994,Potato,Maize,0.34
mauritania,1995,Potato,Maize,0.34
mauritania,1996,Potato,Maize,0.34
mauritania,1997,Potato,Maize,0.34
mauritania,1998,Potato,Maize,0.34
mauritania,1999,Potato,Maize,0.34
mauritania,2000,Potato,Maize,0.34
mauritania,2001,Potato,Maize,0.34
mauritania,2002,Potato,Maize,0.34
mauritania,2003,Potato,Maize,0.34
mauritania,2004,Potato,Maize,0.34
mauritania,2005,Potato,Maize,0.34
mauritania,2006,Potato,Maize,0.34
mauritania,2007,Potato,Maize,0.34
mauritania,2008,Potato,Maize,0.34
mauritania,2009,Potato,Maize,0.34
mauritania,2010,Potato,Maize,0.34
mauritania,2011,Potato,Maize,0.34
mauritania,2012,Potato,Maize,0.34
mauritania,2013,Potato,Maize,0.34
mauritius,1990,Potato,Maize,0.34
mauritius,1991,Potato,Maize,0.34
mauritius,1992,Potato,Maize,0.34
mauritius,1993,Potato,Maize,0.34
mauritius,1994,Potato,Maize,0.34
mauritius,1995,Potato,Maize,0.34
mauritius,1996,Potato,Maize,0.34
mauritius,1997,Potato,Maize,0.34
mauritius,1998,Potato,Maize,0.34
mauritius,1999,Potato,Maize,0.34
mauritius,2000,Potato,Maize,0.34
mauritius,2001,Potato,Maize,0.34
mauritius,2002,Potato,Maize,0.34
mauritius,2003,Potato,Maize,0.34
mauritius,2004,Potato,Maize,0.34
mauritius,2005,Potato,Maize,0.34
mauritius,2006,Potato,Maize,0.34
mauritius,2007,Potato,Maize,0.34
mauritius,2008,Potato,Maize,0.34
mauritius,2009,Potato,Maize,0.34
mauritius,2010,Potato,Maize,0.34
mauritius,2011,Potato,Maize,0.34
mauritius,2012,Potato,Maize,0.34
mauritius,2013,Potato,Maize,0.34
mexico,1990,Potato,Maize,0.34
mexico,1991,Potato,Maize,0.38
mexico,1992,Potato,Maize,0.38
mexico,1993,Potato,Maize,0.38
mexico,1994,Potato,Maize,0.34
mexico,1995,Potato,Maize,0.34
mexico,1996,Potato,Maize,0.34
mexico,1997,Potato,Maize,0.34
mexico,1998,Potato,Maize,0.34
mexico,1999,Potato,Maize,0.38
mexico,2000,Potato,Maize,0.34
mexico,2001,Potato,Maize,0.34
mexico,2002,Potato,Maize,0.34
mexico,2003,Potato,Maize,0.34
mexico,2004,Potato,Maize,0.34
mexico,2005,Potato,Maize,0.34
mexico,2006,Potato,Maize,0.34
mexico,2007,Potato,Maize,0.34
mexico,2008,Potato,Maize,0.34
mexico,2009,Potato,Maize,0.33
mexico,2010,Potato,Maize,0.38
mexico,2011,Potato,Maize,0.34
mexico,2012,Potato,Maize,0.33
mexico,2013,Potato,Maize,0.34
micronesia,1991,Maize,Maize,0.74
micronesia,1992,Maize,Maize,0.74
micronesia,1993,Maize,Maize,0.74
micronesia,1994,Maize,Maize,0.74
micronesia,1995,Sorghum,Maize,0.67
micronesia,1996,Sorghum,Maize,0.67
micronesia,1997,Sorghum,Maize,0.67
micronesia,1998,Sorghum,Maize,0.67
micronesia,1999,Sorghum,Maize,0.67
micronesia,2000,Sorghum,Maize,0.67
micronesia,2001,Sorghum,Maize,0.67
micronesia,2002,Sorghum,Maize,0.67
micronesia,2003,Sorghum,Maize,0.67
micronesia,2004,Sorghum,Maize,0.67
micronesia,2005,Sorghum,Maize,0.67
micronesia,2006,Sorghum,Maize,0.67
micronesia,2007,Sorghum,Maize,0.67
micronesia,2008,Sorghum,Maize,0.67
micronesia,2009,Sorghum,Maize,0.67
micronesia,2010,Sorghum,Maize,0.67
micronesia,2011,Sorghum,Maize,0.67
micronesia,2012,Sorghum,Maize,0.67
micronesia,2013,Sorghum,Maize,0.67
mongolia,1990,Potato,Barley,0.28
mongolia,1991,Potato,Barley,0.28
mongolia,1992,Potato,Barley,0.28
mongolia,1993,Potato,Barley,0.28
mongolia,1994,Potato,Barley,0.28
mongolia,1995,Potato,Barley,0.28
mongolia,1996,Potato,Barley,0.28
mongolia,1997,Potato,Barley,0.28
mongolia,1998,Potato,Barley,0.28
mongolia,1999,Potato,Barley,0.28
mongolia,2000,Potato,Barley,0.28
mongolia,2001,Potato,Barley,0.28
mongolia,2002,Potato,Barley,0.28
mongolia,2003,Potato,Barley,0.28
mongolia,2004,Potato,Barley,0.28
mongolia,2005,Potato,Barley,0.28
mongolia,2006,Potato,Barley,0.28
mongolia,2007,Potato,Barley,0.28
mongolia,2008,Potato,Barley,0.28
mongolia,2009,Potato,Barley,0.28
mongolia,2010,Potato,Barley,0.28
mongolia,2011,Potato,Barley,0.28
mongolia,2012,Potato,Barley,0.28
mongolia,2013,Potato,Barley,0.28
montenegro,2006,Potato,Barley,0.28
montenegro,2007,Potato,Barley,0.28
montenegro,2008,Potato,Barley,0.28
montenegro,2009,Potato,Barley,0.28
montenegro,2010,Potato,Barley,0.28
montenegro,2011,Potato,Barley,0.28
montenegro,2012,Potato,Barley,0.28
montenegro,2013,Potato,Barley,0.28
montserrat,1990,Potato,Maize,0.34
montserrat,1991,Potato,Maize,0.34
montserrat,1992,Potato,Maize,0.34
montserrat,1993,Potato,Maize,0.34
montserrat,1994,Potato,Maize,0.34
montserrat,1995,Potato,Maize,0.34
montserrat,1996,Potato,Maize,0.34
montserrat,1997,Potato,Maize,0.34
montserrat,1998,Maize,Maize,0.74
montserrat,1999,Maize,Maize,0.74
montserrat,2000,Maize,Maize,0.74
montserrat,2001,Maize,Maize,0.74
montserrat,2002,Maize,Maize,0.74
montserrat,2003,Maize,Maize,0.74
montserrat,2004,Maize,Maize,0.74
montserrat,2005,Maize,Maize,0.74
montserrat,2006,Maize,Maize,0.74
montserrat,2007,Maize,Maize,0.74
montserrat,2008,Maize,Maize,0.74
montserrat,2009,Maize,Maize,0.74
montserrat,2010,Maize,Maize,0.74
montserrat,2011,Maize,Maize,0.74
montserrat,2012,Maize,Maize,0.74
montserrat,2013,Maize,Maize,0.74
morocco,1990,Potato,Maize,0.22
morocco,1991,Potato,Potato,0.23
morocco,1992,Potato,Potato,0.23
morocco,1993,Potato,Potato,0.23
morocco,1994,Potato,Maize,0.22
morocco,1995,Potato,Maize,0.31
morocco,1996,Potato,Maize,0.22
morocco,1997,Potato,Maize,0.23
morocco,1998,Potato,Maize,0.22
morocco,1999,Potato,Maize,0.22
morocco,2000,Potato,Maize,0.22
morocco,2001,Potato,Maize,0.31
morocco,2002,Potato,Maize,0.22
morocco,2003,Potato,Maize,0.23
morocco,2004,Potato,Maize,0.22
morocco,2005,Potato,Maize,0.22
morocco,2006,Potato,Maize,0.23
morocco,2007,Potato,Maize,0.22
morocco,2008,Potato,Maize,0.22
morocco,2009,Potato,Maize,0.31
morocco,2010,Potato,Maize,0.31
morocco,2011,Potato,Maize,0.23
morocco,2012,Potato,Maize,0.22
morocco,2013,Potato,Maize,0.31
mozambique,1990,Potato,Maize,0.34
mozambique,1991,Potato,Maize,0.34
mozambique,1992,Potato,Maize,0.34
mozambique,1993,Potato,Maize,0.34
mozambique,1994,Potato,Maize,0.34
mozambique,1995,Potato,Maize,0.34
mozambique,1996,Potato,Maize,0.34
mozambique,1997,Potato,Maize,0.34
mozambique,1998,Potato,Maize,0.34
mozambique,1999,Potato,Maize,0.34
mozambique,2000,Potato,Maize,0.34
mozambique,2001,Potato,Maize,0.34
mozambique,2002,Potato,Maize,0.34
mozambique,2003,Potato,Maize,0.34
mozambique,2004,Potato,Maize,0.34
mozambique,2005,Potato,Maize,0.34
mozambique,2006,Potato,Maize,0.34
mozambique,2007,Potato,Maize,0.34
mozambique,2008,Potato,Maize,0.34
mozambique,2009,Potato,Maize,0.34
mozambique,2010,Potato,Maize,0.34
mozambique,2011,Potato,Maize,0.34
mozambique,2012,Potato,Maize,0.34
mozambique,2013,Potato,Maize,0.34
myanmar,1990,Potato,Maize,0.34
myanmar,1991,Potato,Maize,0.34
myanmar,1992,Potato,Maize,0.34
myanmar,1993,Potato,Maize,0.34
myanmar,1994,Potato,Maize,0.34
myanmar,1995,Potato,Maize,0.34
myanmar,1996,Potato,Maize,0.34
myanmar,1997,Potato,Maize,0.34
myanmar,1998,Potato,Maize,0.34
myanmar,1999,Potato,Maize,0.34
myanmar,2000,Potato,Maize,0.34
myanmar,2001,Potato,Maize,0.34
myanmar,2002,Potato,Maize,0.34
myanmar,2003,Potato,Maize,0.34
myanmar,2004,Potato,Maize,0.34
myanmar,2005,Potato,Maize,0.34
myanmar,2006,Potato,Maize,0.34
myanmar,2007,Potato,Maize,0.34
myanmar,2008,Potato,Maize,0.34
myanmar,2009,Potato,Maize,0.34
myanmar,2010,Potato,Maize,0.34
myanmar,2011,Potato,Maize,0.34
myanmar,2012,Potato,Maize,0.34
myanmar,2013,Potato,Maize,0.34
namibia,1990,Wheat,Maize,0.59
namibia,1991,Wheat,Maize,0.64
namibia,1992,Wheat,Maize,0.59
namibia,1993,Wheat,Maize,0.59
namibia,1994,Wheat,Maize,0.64
namibia,1995,Wheat,Maize,0.59
namibia,1996,Wheat,Maize,0.64
namibia,1997,Wheat,Maize,0.64
namibia,1998,Wheat,Maize,0.59
namibia,1999,Wheat,Maize,0.59
namibia,2000,Potato,Maize,0.34
namibia,2001,Potato,Maize,0.34
namibia,2002,Potato,Maize,0.33
namibia,2003,Potato,Maize,0.34
namibia,2004,Potato,Maize,0.33
namibia,2005,Potato,Maize,0.34
namibia,2006,Potato,Maize,0.31
namibia,2007,Potato,Maize,0.34
namibia,2008,Potato,Maize,0.38
namibia,2009,Potato,Maize,0.38
namibia,2010,Potato,Maize,0.34
namibia,2011,Potato,Maize,0.31
namibia,2012,Potato,Maize,0.38
namibia,2013,Potato,Maize,0.33
nepal,1990,Potato,Wheat,0.26
nepal,1991,Potato,Wheat,0.26
nepal,1992,Potato,Wheat,0.26
nepal,1993,Potato,Wheat,0.26
nepal,1994,Potato,Barley,0.33
nepal,1995,Potato,Barley,0.33
nepal,1996,Potato,Barley,0.33
nepal,1997,Potato,Wheat,0.26
nepal,1998,Potato,Barley,0.33
nepal,1999,Potato,Barley,0.33
nepal,2000,Potato,Wheat,0.26
nepal,2001,Potato,Barley,0.33
nepal,2002,Potato,Barley,0.33
nepal,2003,Potato,Barley,0.33
nepal,2004,Potato,Barley,0.33
nepal,2005,Potato,Barley,0.33
nepal,2006,Potato,Barley,0.33
nepal,2007,Potato,Barley,0.33
nepal,2008,Potato,Wheat,0.26
nepal,2009,Potato,Barley,0.33
nepal,2010,Potato,Barley,0.33
nepal,2011,Potato,Wheat,0.26
nepal,2012,Potato,Wheat,0.26
nepal,2013,Potato,Barley,0.33
netherlands,1990,Potato,Barley,0.28
netherlands,1991,Potato,Barley,0.28
